run_id,setting_id,axis,budget_factor,scenario_count,screen_k,survivability_action_scale,method,method_role,seed_index,optimizer_seed,bounds_sha256,feasible_front_size,clipped_low_component_count,clipped_high_component_count,clipped_component_count,clipped_point_count,hv_clipped_ref_1p1,hv_unclipped_ref_1p1,hv_clipped_ref_1p2,runtime_s,run_status
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-DEOnly,mechanism_control,20,470065,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,38,0,0,0,0,0.2735851247,0.2735851247,0.5772231801,0.091757,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-DEOnly,mechanism_control,21,477984,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2814490310,0.2814490310,0.5915517016,0.093639,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-DEOnly,mechanism_control,22,485903,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,1,0,1,1,0.2770157328,0.2785974688,0.5872311350,0.093324,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-DEOnly,mechanism_control,23,493822,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2631364208,0.2631364208,0.5563955689,0.090458,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-DEOnly,mechanism_control,24,501741,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2680017611,0.2680017611,0.5748544084,0.091255,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-DEOnly,mechanism_control,25,509660,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,40,0,0,0,0,0.2741062327,0.2741062327,0.5788733068,0.092811,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-DEOnly,mechanism_control,26,517579,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,1,0,1,1,0.2789324097,0.2805141457,0.5898626185,0.090052,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-DEOnly,mechanism_control,27,525498,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2801838090,0.2801838090,0.5898875038,0.090912,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-DEOnly,mechanism_control,28,533417,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2650394174,0.2650394174,0.5680082955,0.089685,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-DEOnly,mechanism_control,29,541336,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2761298711,0.2761298711,0.5862029843,0.092027,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,0,313752,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2630281293,0.2630281293,0.5613636529,0.074388,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,1,321671,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2750625016,0.2750625016,0.5827641053,0.073126,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,2,329590,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2712300526,0.2712300526,0.5720324766,0.073329,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,3,337509,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,38,0,0,0,0,0.2791339367,0.2791339367,0.5894846792,0.075286,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,4,345428,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,1,0,1,1,0.2666829676,0.2682647035,0.5731549899,0.073071,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,5,353347,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2756010129,0.2756010129,0.5857659712,0.073512,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,6,361266,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2636655872,0.2636655872,0.5572075715,0.073810,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,7,369185,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2736107580,0.2736107580,0.5756274690,0.074337,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,8,377104,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,1,0,1,1,0.2731714593,0.2747531953,0.5817814988,0.075174,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,9,385023,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2652454217,0.2652454217,0.5697231055,0.087565,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,10,392942,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2587139094,0.2587139094,0.5616799613,0.077211,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,11,400861,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2709304423,0.2709304423,0.5719937849,0.076980,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,12,408780,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2712557764,0.2712557764,0.5760536660,0.073176,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,13,416699,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2688281104,0.2688281104,0.5700431716,0.075456,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,14,424618,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,1,0,1,1,0.2716206412,0.2732023772,0.5796574201,0.075562,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,15,432537,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2710241406,0.2710241406,0.5776798768,0.076476,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,16,440456,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2712002853,0.2712002853,0.5741071115,0.073425,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,17,448375,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2773753658,0.2773753658,0.5869966521,0.074956,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,18,456294,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2604670835,0.2604670835,0.5585843885,0.084931,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,19,464213,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,38,0,0,0,0,0.2686119074,0.2686119074,0.5724018678,0.075668,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,20,472132,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2726229888,0.2726229888,0.5810367099,0.074363,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,21,480051,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2671037943,0.2671037943,0.5685049402,0.073942,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,22,487970,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2611024015,0.2611024015,0.5565286770,0.074910,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,23,495889,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2545306166,0.2545306166,0.5438355401,0.075524,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,24,503808,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2634023000,0.2634023000,0.5649287116,0.078100,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,25,511727,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2785914963,0.2785914963,0.5878497577,0.074587,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,26,519646,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,38,1,0,1,1,0.2770524733,0.2786342092,0.5872874833,0.075666,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,27,527565,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2686217705,0.2686217705,0.5754534752,0.075538,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,28,535484,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,38,1,0,1,1,0.2697007255,0.2712824615,0.5765071342,0.072499,complete
p4_s3_boundary_20260813,scenarios_8,scenario_count,1.0,8,2,1.0,Control-FixedWorstK,mechanism_control,29,543403,1c8747089c13ebfe74440b4f3388a7348a714776ebe4312cf5b88be840066184,39,0,0,0,0,0.2691862409,0.2691862409,0.5759733309,0.076563,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,0,312046,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2851518739,0.2851518739,0.5989386265,0.117191,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,1,319965,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,1,0,1,1,0.2820148262,0.2836042575,0.5946846340,0.088301,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,2,327884,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2655062247,0.2655062247,0.5633670236,0.088273,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,3,335803,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2815292695,0.2815292695,0.5933219596,0.087812,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,4,343722,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,1,0,1,1,0.2788167727,0.2804062040,0.5901365274,0.093714,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,5,351641,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2739202376,0.2739202376,0.5779683549,0.092136,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,6,359560,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2339464954,0.2339464954,0.5131092805,0.086765,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,7,367479,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2613146263,0.2613146263,0.5519981171,0.086075,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,8,375398,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2749970830,0.2749970830,0.5807637513,0.086313,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,9,383317,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2786698424,0.2786698424,0.5901800704,0.091045,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,10,391236,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2706677895,0.2706677895,0.5720020041,0.087889,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,11,399155,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2735422679,0.2735422679,0.5822651294,0.094474,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,12,407074,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,38,0,0,0,0,0.2542577990,0.2542577990,0.5433035517,0.088983,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,13,414993,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2727592322,0.2727592322,0.5759751452,0.088471,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,14,422912,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2734918671,0.2734918671,0.5748702736,0.088237,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,15,430831,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2710042372,0.2710042372,0.5746796214,0.089832,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,16,438750,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,1,0,1,1,0.2838647115,0.2854541428,0.5970754653,0.092873,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,17,446669,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,1,0,1,1,0.2807078521,0.2810883666,0.5916452232,0.096993,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,18,454588,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2835449754,0.2835449754,0.5952665715,0.092495,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,19,462507,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2690018073,0.2690018073,0.5715721083,0.086077,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,20,470426,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2604397958,0.2604397958,0.5626455555,0.087525,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,21,478345,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,1,0,1,1,0.2833681476,0.2849575789,0.5961996948,0.087862,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,22,486264,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2716240418,0.2716240418,0.5780317068,0.088772,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,23,494183,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2700281662,0.2700281662,0.5722239236,0.086712,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,24,502102,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2693859335,0.2693859335,0.5723779482,0.087070,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,25,510021,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2852637442,0.2852637442,0.5994760804,0.087073,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,26,517940,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2691764272,0.2691764272,0.5710984764,0.086469,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,27,525859,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2752222102,0.2752222102,0.5829895080,0.087003,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,28,533778,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2718213932,0.2718213932,0.5752857259,0.088353,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,SHIELD-MOEA,proposed,29,541697,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,39,0,0,0,0,0.2713227742,0.2713227742,0.5707671848,0.088649,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,0,312372,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2694830538,0.2694830538,0.5763255778,0.098087,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,1,320291,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2550510909,0.2550510909,0.5505967254,0.100049,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,2,328210,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2360524715,0.2360524715,0.5153089979,0.098816,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,3,336129,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,1,0,1,1,0.2660901678,0.2676795991,0.5705547421,0.100333,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,4,344048,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2571696389,0.2571696389,0.5585350935,0.098402,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,5,351967,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2657683150,0.2657683150,0.5718675005,0.099214,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,6,359886,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2620615382,0.2620615382,0.5633274376,0.107846,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,7,367805,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2575010252,0.2575010252,0.5560268158,0.096352,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,8,375724,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2547005498,0.2547005498,0.5545397108,0.095149,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,9,383643,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2497141545,0.2497141545,0.5448547517,0.098417,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,10,391562,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2633277702,0.2633277702,0.5675954580,0.095073,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,11,399481,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2499018949,0.2499018949,0.5449931381,0.098835,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,12,407400,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2465393055,0.2465393055,0.5367327621,0.096918,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,13,415319,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2542365252,0.2542365252,0.5533058625,0.095515,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,14,423238,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2462715867,0.2462715867,0.5389794911,0.096236,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,15,431157,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2455195840,0.2455195840,0.5313057337,0.100458,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,16,439076,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2686300701,0.2686300701,0.5736379642,0.096292,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,17,446995,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2448630910,0.2448630910,0.5344284847,0.097564,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,18,454914,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2518827137,0.2518827137,0.5479209766,0.093438,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,19,462833,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2550452715,0.2550452715,0.5479743212,0.097775,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,20,470752,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2603199373,0.2603199373,0.5602004019,0.100930,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,21,478671,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2527712205,0.2527712205,0.5523490397,0.094914,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,22,486590,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2756055421,0.2756055421,0.5839936154,0.093909,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,23,494509,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2655342581,0.2655342581,0.5659281916,0.097008,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,24,502428,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2697427935,0.2697427935,0.5772477158,0.094199,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,25,510347,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2666621232,0.2666621232,0.5730937013,0.097199,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,26,518266,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2425512780,0.2425512780,0.5348026857,0.097691,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,27,526185,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2482378638,0.2482378638,0.5391183193,0.095916,complete
p4_s3_boundary_20260813,scenarios_32,scenario_count,1.0,32,8,1.0,NSGA-II+Repair,baseline,28,534104,271c844443c01a4281a28855c3a5aaf0f9deecbc41aaa9175c283fec16f52233,40,0,0,0,0,0.2591453273,0.2591453273,0.5607592687,0.098402,complete
