paper,experiment_id,comparison,opponent,opponent_role,inference_status,n_proposed,n_opponent_effective,mean_proposed,mean_opponent,mean_difference,relative_difference_pct,rank_biserial,mean_diff_ci_low,mean_diff_ci_high,p_raw,p_holm_stochastic_family,significant_005_holm
p5,distribution_project_review,TRACE-MOEA vs MOEA/D,MOEA/D,baseline,inferential_stochastic,30,30,0.16490530799999997,0.00047204,0.16443326799999997,34834.60469451741,1.0,0.16368565385000003,0.16502628086666668,1.2117803970059759e-12,1.454136476407171e-11,True
p5,distribution_project_review,TRACE-MOEA vs NSGA-II,NSGA-II,baseline,inferential_stochastic,30,30,0.16490530799999997,0.16512127299999999,-0.0002159650000000124,-0.13079174843814156,-0.020000000000000018,-0.0011482633833332936,0.0006611327083333191,0.8999950372363642,1.0,False
p5,distribution_project_review,TRACE-MOEA vs R-NSGA-II,R-NSGA-II,baseline,inferential_stochastic,30,30,0.16490530799999997,0.134134596,0.030770711999999978,22.94017570232214,1.0,0.028265991458333337,0.03322069968333335,3.019859359162157e-11,3.004749140670014e-10,True
p5,distribution_project_review,TRACE-MOEA vs Random Feasible,Random Feasible,baseline,inferential_stochastic,30,30,0.16490530799999997,0.08890252633333336,0.07600278166666662,85.49001339028305,1.0,0.06915818612499999,0.082558326875,3.004749140670014e-11,3.004749140670014e-10,True
p5,distribution_project_review,TRACE-MOEA vs Weighted Sum,Weighted Sum,baseline,descriptive_deterministic_n1,30,1,0.16490530799999997,0.08192867999999999,0.08297662799999998,101.27909786902461,,,,,,False
p5,preference_aware_support,TRACE-MOEA vs AHP-TOPSIS,AHP-TOPSIS,baseline,descriptive_deterministic_n1,30,1,0.17511901300000002,0.13381786000000004,0.04130115299999998,30.863707579840206,,,,,,False
p5,preference_aware_support,TRACE-MOEA vs Ablation-NSGA2Only,Ablation-NSGA2Only,ablation,inferential_stochastic,30,30,0.17511901300000002,0.17330452099999996,0.0018144920000000564,1.046996344659723,0.41333333333333333,0.0006717517166666264,0.0031188248916666494,0.006097142345173947,0.02438856938069579,True
p5,preference_aware_support,TRACE-MOEA vs Ablation-NoFeasibilityRepair,Ablation-NoFeasibilityRepair,ablation,inferential_stochastic,30,30,0.17511901300000002,0.17354135,0.001577663000000007,0.909099185871276,0.3422222222222222,0.0004437891916667332,0.0028472263833333507,0.02324344705367121,0.06973034116101363,False
p5,preference_aware_support,TRACE-MOEA vs Ablation-NoPreferenceRanking,Ablation-NoPreferenceRanking,ablation,inferential_stochastic,30,30,0.17511901300000002,0.17488682500000002,0.0002321879999999943,0.13276471798260303,0.05111111111111111,-0.0006463735333333949,0.0011016780916666918,0.7393988193114496,0.8579267777208652,False
p5,preference_aware_support,TRACE-MOEA vs Ablation-NoReliabilityFeatures,Ablation-NoReliabilityFeatures,ablation,inferential_stochastic,30,30,0.17511901300000002,0.08804964266666664,0.08706937033333338,98.88668221284631,1.0,0.08266527475833335,0.09109237747500007,3.019859359162157e-11,3.576410498061564e-10,True
p5,preference_aware_support,TRACE-MOEA vs Ablation-NoRenewableFeatures,Ablation-NoRenewableFeatures,ablation,inferential_stochastic,30,30,0.17511901300000002,0.16901506299999997,0.006103950000000052,3.611482841621072,0.98,0.005150540041666654,0.007067036800000012,7.389082518022347e-11,4.433449510813408e-10,True
p5,preference_aware_support,TRACE-MOEA vs Ablation-NoScheduleRisk,Ablation-NoScheduleRisk,ablation,inferential_stochastic,30,30,0.17511901300000002,0.1746212006666667,0.0004978123333333195,0.28508126815802726,0.1200000000000001,-0.0005129777500000509,0.0015213774416666615,0.4289633888604326,0.8579267777208652,False
p5,preference_aware_support,TRACE-MOEA vs Ablation-SingleObjective,Ablation-SingleObjective,ablation,inferential_stochastic,30,30,0.17511901300000002,0.10883714566666668,0.06628186733333334,60.90004191798035,1.0,0.059126141683333314,0.07314424305833328,3.019859359162157e-11,3.576410498061564e-10,True
