method,rolling_origin,seed,forecast_target_date_utc,target_count,mape,wape,mae,rmse,smape
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-14,144,0.0365428729,0.0342258794,923.5489027235,1128.6978895620,0.0358399992
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-15,144,0.0389856344,0.0374790347,1247.4922756619,1572.0396680830,0.0399815370
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-16,144,0.0283336259,0.0268702153,918.7728339301,1209.3335932456,0.0289280050
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-17,144,0.0160250758,0.0170237454,584.2931179470,810.8832676006,0.0160284619
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-18,144,0.0153210357,0.0176637904,607.3319159614,940.2849573443,0.0152203834
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-19,144,0.0210487332,0.0200394886,681.4533962674,897.8703560700,0.0211915706
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-20,144,0.0247059099,0.0242652980,720.3457573785,945.7815860006,0.0245830802
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-21,144,0.0282890239,0.0291705038,806.1816067166,1148.8815102793,0.0287588694
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-22,144,0.0403266629,0.0464341328,1596.0330268012,2326.5943997337,0.0414565643
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-23,144,0.0400252276,0.0444384065,1589.5437486437,2297.9981490485,0.0412795927
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-24,144,0.0173367246,0.0177876573,632.3367784288,895.3085987623,0.0173634978
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-25,144,0.0162780472,0.0166793118,591.9396294488,846.4150912368,0.0162163225
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-26,144,0.0145366230,0.0146980879,518.8376600477,736.9952576152,0.0146190105
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-27,144,0.0286822707,0.0327488620,1028.1845635308,1763.2286383899,0.0293434744
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-28,144,0.0599469872,0.0717216702,2152.2374199761,3302.4280471741,0.0627381001
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-29,144,0.0707576277,0.0778675536,2919.1206665039,3931.9844578849,0.0734642357
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,59,2018-10-30,18,0.0688897739,0.0862169140,2605.5360243056,3727.5505363620,0.0721249516
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-02,144,0.0278703426,0.0285379385,996.7236260308,1351.3024727721,0.0284184813
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-03,144,0.0493518122,0.0668805176,2210.9297349718,5062.4316348218,0.0449021869
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-04,126,0.1067168601,0.1045326720,3684.4101795015,4969.8648765593,0.1075266644
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-05,144,0.0770421450,0.0738809259,2499.6546359592,3244.7960530938,0.0747669474
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-06,144,0.0479981408,0.0486302579,1425.1375528971,1948.0292003997,0.0477917855
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-07,144,0.0397172219,0.0413368998,1128.0718655056,1595.9790149071,0.0403030743
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-08,144,0.0639780153,0.0683929941,2314.2365044488,3637.1264757249,0.0678692189
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-09,144,0.0310123631,0.0335816590,1153.2337103950,1601.4243072634,0.0314183282
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-10,144,0.0220556764,0.0243002730,833.7171563043,1147.2586228174,0.0221691070
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-11,144,0.0228373350,0.0247776888,852.2190958659,1272.0248100504,0.0225179624
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-12,144,0.0506101064,0.0476416393,1579.4630872938,2362.0999151190,0.0473685154
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-13,144,0.0290538250,0.0300340576,876.4561971029,1192.3014920341,0.0289509095
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-14,144,0.0312474448,0.0274030706,739.4426744249,947.2567138614,0.0309364184
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-15,144,0.0390110676,0.0392136485,1305.2290174696,1647.2427782899,0.0400290727
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-16,144,0.0200809968,0.0199697056,682.8238186306,909.1747105921,0.0203756463
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-17,144,0.0125606552,0.0127395488,437.2498847114,638.8469807977,0.0124745086
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-18,144,0.0203878403,0.0226755659,779.6511705187,1150.4798884312,0.0200742634
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-19,144,0.0226372898,0.0218113720,741.7072279188,945.6827139320,0.0224551911
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-20,144,0.0284992746,0.0291333199,864.8590833876,1185.7924429943,0.0280705266
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-21,144,0.0316302043,0.0341754193,944.5018378364,1345.4538242327,0.0322739759
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-22,144,0.0379359193,0.0454368026,1561.7528143989,2295.3874283517,0.0389278167
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-23,144,0.0335006912,0.0393927376,1409.0622219510,2065.4061463168,0.0343624558
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-24,144,0.0137465416,0.0139381044,495.4882948134,685.4065673407,0.0136533001
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-25,144,0.0200928845,0.0226159593,802.6279907227,1143.9537902721,0.0198224926
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-26,144,0.0186382344,0.0202422862,714.5460340712,989.3232408077,0.0185141878
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-27,144,0.0302739003,0.0344582653,1081.8530544705,1834.7445084477,0.0307439754
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-28,144,0.0680627611,0.0800742833,2402.8842095269,3504.3396407218,0.0711333784
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-29,144,0.0723832731,0.0787787862,2953.2812093099,3890.5172766455,0.0746472883
UniformCrossSeries-Matched,2018-10-01T00:00:00Z,71,2018-10-30,18,0.0350522762,0.0529590075,1600.4586046007,2997.7580928970,0.0365861315
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-02,144,0.0344193587,0.0357071159,1247.1162245009,1670.3664932223,0.0352454688
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-03,144,0.0493186802,0.0668452726,2209.7646077474,5032.9262356164,0.0449922183
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-04,126,0.1105922636,0.1082591861,3815.7567351811,5279.8791251202,0.1129276755
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-05,144,0.0811962351,0.0783683745,2651.4809909397,3461.5034028296,0.0796063484
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-06,144,0.0500723108,0.0507508346,1487.2822672526,2033.3802804197,0.0499273687
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-07,144,0.0337796137,0.0358308684,977.8138834635,1342.7093674886,0.0340879718
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-08,144,0.0702511493,0.0729657910,2468.9677530924,3748.4727935754,0.0747040386
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-09,144,0.0373580345,0.0402189713,1381.1668294271,2051.3652830057,0.0384534595
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-10,144,0.0216505061,0.0208814468,716.4207763672,998.6745008179,0.0217599582
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-11,144,0.0172759174,0.0188056261,646.8122897678,954.2285239967,0.0172304130
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-12,144,0.0416014341,0.0381494919,1264.7699584961,2100.8591332377,0.0388852476
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-13,144,0.0260286059,0.0250663243,731.4874199761,941.8444096857,0.0260612554
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-14,144,0.0314700658,0.0284906197,768.7890285916,956.1311670570,0.0313285160
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-15,144,0.0481662235,0.0473981925,1577.6521335178,1902.4569513522,0.0496539277
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-16,144,0.0283835673,0.0270393923,924.5575018989,1198.8934587399,0.0290075548
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-17,144,0.0126048525,0.0132576151,455.0310804579,638.3073420957,0.0125940072
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-18,144,0.0139398678,0.0156506597,538.1146918403,792.4631394573,0.0139210573
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-19,144,0.0182638014,0.0174960833,594.9635552300,817.5941864653,0.0182779256
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-20,144,0.0237298716,0.0235409220,698.8417494032,999.0069178322,0.0236925405
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-21,144,0.0349249146,0.0386465314,1068.0694105360,1552.4087354883,0.0358253997
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-22,144,0.0467564432,0.0538122134,1849.6322564019,2571.8897410033,0.0482237442
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-23,144,0.0414620758,0.0473174828,1692.5271402995,2367.5830713866,0.0427480767
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-24,144,0.0161858365,0.0169666605,603.1510077582,865.8805325613,0.0161478501
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-25,144,0.0152008490,0.0159169543,564.8839789497,822.7557238799,0.0151483339
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-26,144,0.0140734199,0.0145005448,511.8644544813,794.5678217920,0.0141658796
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-27,144,0.0313395820,0.0352172163,1105.6811116536,1905.6599169376,0.0320511009
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-28,144,0.0696065829,0.0833356923,2500.7531873915,3744.9850083193,0.0732600419
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-29,144,0.0752886338,0.0820953729,3077.6143391927,4075.2395681937,0.0782048791
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,11,2018-10-30,18,0.0621287657,0.0793875093,2399.1465928819,3601.8336089141,0.0650071818
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-02,144,0.0270757635,0.0270557297,944.9556070964,1262.3188277544,0.0274817103
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-03,144,0.0520425723,0.0694196927,2294.8695407444,5133.4252699844,0.0475070851
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-04,126,0.1079842601,0.1057430166,3727.0705837674,5092.3563945518,0.1091555445
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-05,144,0.0824261379,0.0796004299,2693.1658121745,3516.0921704127,0.0807994939
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-06,144,0.0522349581,0.0529113930,1550.5986667209,2066.7600730822,0.0517814223
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-07,144,0.0470416528,0.0483221500,1318.6972927517,1754.8324502471,0.0466935082
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-08,144,0.0638877038,0.0682548475,2309.5619913737,3405.3411732541,0.0671556706
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-09,144,0.0331914135,0.0329646715,1132.0456339518,1554.4842036218,0.0336256870
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-10,144,0.0196652306,0.0189247340,649.2879909939,829.6288325813,0.0196469538
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-11,144,0.0202505669,0.0216829850,745.7779473199,1137.2027650313,0.0200708153
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-12,144,0.0445487526,0.0412966541,1369.1078152127,2179.0668292027,0.0416441640
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-13,144,0.0257578565,0.0262365954,765.6383599175,1032.9847466962,0.0256453438
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-14,144,0.0319883052,0.0288278392,777.8885362413,978.1936109002,0.0315591174
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-15,144,0.0334849390,0.0328980339,1095.0133463542,1395.5478083931,0.0342193913
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-16,144,0.0194192453,0.0182068836,622.5476752387,852.5760950912,0.0196869195
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-17,144,0.0155382737,0.0165858951,569.2651163737,770.9389984046,0.0154583566
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-18,144,0.0144780055,0.0167941550,577.4313490126,886.4407197909,0.0143734871
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-19,144,0.0177143317,0.0165988470,564.4525621202,769.4313175052,0.0176625509
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-20,144,0.0251026050,0.0255234572,757.6957872179,1057.9784580829,0.0248682949
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-21,144,0.0283274729,0.0306708621,847.6468234592,1204.1449937480,0.0288330213
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-22,144,0.0333120686,0.0397634571,1366.7487046984,2063.1186208179,0.0340708010
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-23,144,0.0313965567,0.0365871265,1308.7066514757,1913.9928486087,0.0321791349
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-24,144,0.0177858095,0.0186764325,663.9320136176,936.1000110635,0.0176959290
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-25,144,0.0159112520,0.0175517505,622.9019978841,912.9137790732,0.0158129297
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-26,144,0.0160374392,0.0176735674,623.8711073134,974.0603305090,0.0160691235
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-27,144,0.0290356811,0.0345931700,1086.0885281033,2019.3480736682,0.0297622908
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-28,144,0.0657616679,0.0792849141,2379.1966688368,3557.6245967186,0.0688502483
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-29,144,0.0628926506,0.0686412298,2573.2416517470,3550.0901644441,0.0643562986
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,23,2018-10-30,18,0.0449302582,0.0619141507,1871.0893554688,3225.9598588217,0.0467981241
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-02,144,0.0307430553,0.0318130017,1111.1093546549,1526.7449817721,0.0314525373
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-03,144,0.0472464658,0.0640884807,2118.6308458116,4916.4110775023,0.0431469959
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-04,126,0.1072971604,0.1040558018,3667.6021747892,4978.5070345577,0.1087933659
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-05,144,0.0777338975,0.0739078349,2500.5650634766,3413.1308486463,0.0761216055
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-06,144,0.0451635795,0.0452217483,1325.2492268880,1789.3717313920,0.0447005125
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-07,144,0.0432174838,0.0476453580,1300.2278374566,1854.1798052767,0.0441532832
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-08,144,0.0695884460,0.0719243264,2433.7273695204,3720.2468014289,0.0738025236
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-09,144,0.0355236243,0.0372042723,1277.6385158963,1909.1090350034,0.0362181476
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-10,144,0.0252883935,0.0255988646,878.2704874674,1228.4973266872,0.0256082811
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-11,144,0.0160729800,0.0177684368,611.1385633681,927.5136331203,0.0159945872
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-12,144,0.0397943141,0.0355531341,1178.6929185655,1990.5897988056,0.0371733803
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-13,144,0.0275373661,0.0278300526,812.1387532552,1117.6711848068,0.0276670220
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-14,144,0.0266722588,0.0237476378,640.8047146267,816.9438291407,0.0265064726
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-15,144,0.0432077060,0.0428853846,1427.4430067274,1765.7290514181,0.0444902229
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-16,144,0.0246959165,0.0237754428,812.9533284505,1050.2365263147,0.0251410646
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-17,144,0.0128923754,0.0134334381,461.0657212999,634.5575240479,0.0129206406
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-18,144,0.0137598849,0.0155829063,535.7851359049,846.0381285157,0.0137197806
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-19,144,0.0182606012,0.0168942674,574.4984876845,782.9901479237,0.0182705739
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-20,144,0.0234957336,0.0238465873,707.9158053928,1012.4689896204,0.0233262495
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-21,144,0.0336257867,0.0379862474,1049.8212212457,1545.7602181837,0.0344508502
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-22,144,0.0436151924,0.0523246980,1798.5034111871,2534.1343827435,0.0448714836
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-23,144,0.0372023507,0.0437125158,1563.5789320204,2251.2776068347,0.0383032200
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-24,144,0.0163247778,0.0170114964,604.7448866102,904.4055993202,0.0163013159
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-25,144,0.0161536804,0.0169669682,602.1483968099,850.9887736795,0.0160798597
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-26,144,0.0167495215,0.0180557279,637.3612467448,950.5577441810,0.0167591505
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-27,144,0.0311346790,0.0376508453,1182.0874226888,2109.2541593705,0.0319233329
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-28,144,0.0667001883,0.0806031917,2418.7557915582,3692.1233045863,0.0699801654
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-29,144,0.0736229203,0.0812770153,3046.9355197483,4123.7988535771,0.0760946570
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,47,2018-10-30,18,0.0443515243,0.0637130816,1925.4543185764,3387.2204682960,0.0465070726
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-02,144,0.0334710277,0.0334938083,1169.8136528863,1570.6389627882,0.0342629823
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-03,144,0.0493589600,0.0666283590,2202.5938991970,4935.0930012805,0.0452685877
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-04,126,0.1111020248,0.1086495173,3829.5145399306,5205.7518987826,0.1128023748
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-05,144,0.0793196045,0.0764788974,2587.5532565647,3501.2219190103,0.0784823420
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-06,144,0.0444511594,0.0420757999,1233.0554063585,1720.0507987749,0.0448686485
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-07,144,0.0421939955,0.0410664081,1120.6902262370,1501.4759242409,0.0424278492
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-08,144,0.0649795957,0.0667915975,2260.0495130751,3825.7382984823,0.0693691973
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-09,144,0.0376397893,0.0395876647,1359.4870198568,1959.9748246252,0.0384825674
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-10,144,0.0272965931,0.0283764906,973.5679524740,1322.5641497161,0.0275073740
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-11,144,0.0194350090,0.0214612228,738.1505194770,1127.5738629960,0.0193261942
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-12,144,0.0421479944,0.0383088184,1270.0521104601,2048.7045146917,0.0395681783
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-13,144,0.0239751256,0.0229750172,670.4587334527,930.6955416855,0.0242146524
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-14,144,0.0373367787,0.0347510060,937.7188856337,1147.1737115419,0.0365851248
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-15,144,0.0387376087,0.0370265636,1232.4317423503,1546.9019534410,0.0397049286
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-16,144,0.0276018485,0.0261078858,892.7065158420,1177.6343769737,0.0281704041
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-17,144,0.0160443572,0.0170838828,586.3571709527,811.9149282403,0.0160421545
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-18,144,0.0152272141,0.0176544140,607.0095282661,946.7826103475,0.0151204393
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-19,144,0.0211550940,0.0201486976,685.1671074761,897.1750188876,0.0212819881
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-20,144,0.0249796650,0.0246265717,731.0706176758,956.7829984092,0.0248443377
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-21,144,0.0275999216,0.0285226868,788.2779676649,1131.9656330429,0.0280469612
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-22,144,0.0399082799,0.0456780969,1570.0465766059,2296.2451163817,0.0410216019
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-23,144,0.0393470993,0.0437682760,1565.5734524197,2267.2806160966,0.0405632627
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-24,144,0.0174836402,0.0180518660,641.7291802300,911.4077911879,0.0175046536
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-25,144,0.0159980119,0.0165034697,585.6990898980,833.3279851681,0.0159379635
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-26,144,0.0145093245,0.0146974644,518.8156534831,732.9914825929,0.0145861466
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-27,144,0.0283732384,0.0325601491,1022.2597249349,1780.8920173917,0.0290328145
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-28,144,0.0595724116,0.0714756335,2144.8543023003,3304.3101570577,0.0623106797
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-29,144,0.0703934820,0.0772289802,2895.1816474067,3899.2332781732,0.0730538047
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,59,2018-10-30,18,0.0680517387,0.0856560428,2588.5861002604,3725.9370661929,0.0712587544
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-02,144,0.0284082207,0.0291086928,1016.6579454210,1373.1019504430,0.0289823257
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-03,144,0.0491028754,0.0667905094,2207.9542507595,5061.1538301780,0.0446762084
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-04,126,0.1071595915,0.1049066523,3697.5916728671,4984.4999344068,0.1080424341
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-05,144,0.0764118022,0.0734226176,2484.1484375000,3228.5455763001,0.0741768279
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-06,144,0.0471655586,0.0479268776,1404.5245903863,1928.5210203252,0.0469480295
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-07,144,0.0399310301,0.0417278426,1138.7405802409,1617.9085958244,0.0405600096
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-08,144,0.0647310681,0.0693829649,2347.7344767253,3697.0731796180,0.0687485832
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-09,144,0.0315570730,0.0341928443,1174.2225341797,1633.2660824740,0.0319929412
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-10,144,0.0225822984,0.0249481095,855.9437527127,1171.0360865384,0.0227212894
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-11,144,0.0225012133,0.0244434631,840.7235310872,1244.3668338952,0.0222029494
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-12,144,0.0502669262,0.0473273818,1569.0445081923,2347.0697146364,0.0470536746
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-13,144,0.0287561455,0.0296660831,865.7179361979,1180.0879018404,0.0286575439
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-14,144,0.0312227224,0.0275296386,742.8579779731,946.8622813588,0.0309453505
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-15,144,0.0393433927,0.0394973261,1314.6712443034,1663.6198703293,0.0403915927
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-16,144,0.0205351950,0.0202174429,691.2946980794,908.7706177143,0.0208436841
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-17,144,0.0127005999,0.0130836181,449.0591159397,653.1953501262,0.0126202115
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-18,144,0.0191625574,0.0215140087,739.7134941949,1106.2763787201,0.0188799321
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-19,144,0.0221740168,0.0212955676,724.1670260959,924.6754179790,0.0220009410
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-20,144,0.0285620268,0.0292311818,867.7642347548,1178.6748656687,0.0281321132
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-21,144,0.0321305243,0.0349037966,964.6319105360,1376.8189286444,0.0328099870
CSA-Euclidean-Shared,2018-10-01T00:00:00Z,71,2018-10-22,144,0.0384789255,0.0460150088,1581.6269056532,2307.2466810492,0.0394870940
