protocol,scenario,method,seed_index,scheme,reference_point,clip,hypervolume,below_zero_coordinates,above_one_coordinates,out_of_bounds_points,front_size,front_objectives_sha256
matched_evaluation,local_move_explainability,NSGA-II,10,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1736347892,6,0,6,37,9f39d5d876a62a3f2a42d76ffcc8406b53a15825198932315177dbcb52f53449
matched_evaluation,local_move_explainability,NSGA-II,10,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2149208857,6,0,6,37,9f39d5d876a62a3f2a42d76ffcc8406b53a15825198932315177dbcb52f53449
matched_evaluation,local_move_explainability,NSGA-II,10,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2615361961,2,0,2,37,9f39d5d876a62a3f2a42d76ffcc8406b53a15825198932315177dbcb52f53449
matched_evaluation,local_move_explainability,NSGA-II,10,analytic_ref1p05_unclipped,1.0500000000,0,0.0096168918,0,0,0,37,9f39d5d876a62a3f2a42d76ffcc8406b53a15825198932315177dbcb52f53449
matched_evaluation,local_move_explainability,NSGA-II,10,analytic_ref1p1_unclipped,1.1000000000,0,0.0270507964,0,0,0,37,9f39d5d876a62a3f2a42d76ffcc8406b53a15825198932315177dbcb52f53449
matched_evaluation,local_move_explainability,NSGA-II,10,analytic_ref1p2_unclipped,1.2000000000,0,0.0943692805,0,0,0,37,9f39d5d876a62a3f2a42d76ffcc8406b53a15825198932315177dbcb52f53449
matched_evaluation,local_move_explainability,Pareto Local Search,10,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1139126336,0,0,0,40,20acb22d1f27b26ba9498902c913613eeeb136e51b704c4198ea3f9ade65be7c
matched_evaluation,local_move_explainability,Pareto Local Search,10,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1139126336,0,0,0,40,20acb22d1f27b26ba9498902c913613eeeb136e51b704c4198ea3f9ade65be7c
matched_evaluation,local_move_explainability,Pareto Local Search,10,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1572710815,0,0,0,40,20acb22d1f27b26ba9498902c913613eeeb136e51b704c4198ea3f9ade65be7c
matched_evaluation,local_move_explainability,Pareto Local Search,10,analytic_ref1p05_unclipped,1.0500000000,0,0.0066907416,0,0,0,40,20acb22d1f27b26ba9498902c913613eeeb136e51b704c4198ea3f9ade65be7c
matched_evaluation,local_move_explainability,Pareto Local Search,10,analytic_ref1p1_unclipped,1.1000000000,0,0.0200356121,0,0,0,40,20acb22d1f27b26ba9498902c913613eeeb136e51b704c4198ea3f9ade65be7c
matched_evaluation,local_move_explainability,Pareto Local Search,10,analytic_ref1p2_unclipped,1.2000000000,0,0.0753420677,0,0,0,40,20acb22d1f27b26ba9498902c913613eeeb136e51b704c4198ea3f9ade65be7c
matched_evaluation,local_move_explainability,BiLo-NSGA,10,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1557596791,0,0,0,39,b43f2036f8f00e3c60e333718e06ad07230dce3549dc0d9208147caeb6922f45
matched_evaluation,local_move_explainability,BiLo-NSGA,10,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1557596791,0,0,0,39,b43f2036f8f00e3c60e333718e06ad07230dce3549dc0d9208147caeb6922f45
matched_evaluation,local_move_explainability,BiLo-NSGA,10,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1986105404,0,0,0,39,b43f2036f8f00e3c60e333718e06ad07230dce3549dc0d9208147caeb6922f45
matched_evaluation,local_move_explainability,BiLo-NSGA,10,analytic_ref1p05_unclipped,1.0500000000,0,0.0077367543,0,0,0,39,b43f2036f8f00e3c60e333718e06ad07230dce3549dc0d9208147caeb6922f45
matched_evaluation,local_move_explainability,BiLo-NSGA,10,analytic_ref1p1_unclipped,1.1000000000,0,0.0224839130,0,0,0,39,b43f2036f8f00e3c60e333718e06ad07230dce3549dc0d9208147caeb6922f45
matched_evaluation,local_move_explainability,BiLo-NSGA,10,analytic_ref1p2_unclipped,1.2000000000,0,0.0821532981,0,0,0,39,b43f2036f8f00e3c60e333718e06ad07230dce3549dc0d9208147caeb6922f45
matched_evaluation,local_move_explainability,Pareto Local Search,11,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1135082753,0,0,0,40,48468b4b731378144e05907570d092311e3acbed3853b725fbe23a5502591df2
matched_evaluation,local_move_explainability,Pareto Local Search,11,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1135082753,0,0,0,40,48468b4b731378144e05907570d092311e3acbed3853b725fbe23a5502591df2
matched_evaluation,local_move_explainability,Pareto Local Search,11,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1579933630,0,0,0,40,48468b4b731378144e05907570d092311e3acbed3853b725fbe23a5502591df2
matched_evaluation,local_move_explainability,Pareto Local Search,11,analytic_ref1p05_unclipped,1.0500000000,0,0.0067774917,0,0,0,40,48468b4b731378144e05907570d092311e3acbed3853b725fbe23a5502591df2
matched_evaluation,local_move_explainability,Pareto Local Search,11,analytic_ref1p1_unclipped,1.1000000000,0,0.0202889685,0,0,0,40,48468b4b731378144e05907570d092311e3acbed3853b725fbe23a5502591df2
matched_evaluation,local_move_explainability,Pareto Local Search,11,analytic_ref1p2_unclipped,1.2000000000,0,0.0762248489,0,0,0,40,48468b4b731378144e05907570d092311e3acbed3853b725fbe23a5502591df2
matched_evaluation,local_move_explainability,BiLo-NSGA,11,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1595217173,0,0,0,39,4cdda8ff1e05be7238eb6b1de36447f96fd7c14265156ff7c09f0bbc67a2b2fd
matched_evaluation,local_move_explainability,BiLo-NSGA,11,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1595217173,0,0,0,39,4cdda8ff1e05be7238eb6b1de36447f96fd7c14265156ff7c09f0bbc67a2b2fd
matched_evaluation,local_move_explainability,BiLo-NSGA,11,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2030332315,0,0,0,39,4cdda8ff1e05be7238eb6b1de36447f96fd7c14265156ff7c09f0bbc67a2b2fd
matched_evaluation,local_move_explainability,BiLo-NSGA,11,analytic_ref1p05_unclipped,1.0500000000,0,0.0082113159,0,0,0,39,4cdda8ff1e05be7238eb6b1de36447f96fd7c14265156ff7c09f0bbc67a2b2fd
matched_evaluation,local_move_explainability,BiLo-NSGA,11,analytic_ref1p1_unclipped,1.1000000000,0,0.0235495156,0,0,0,39,4cdda8ff1e05be7238eb6b1de36447f96fd7c14265156ff7c09f0bbc67a2b2fd
matched_evaluation,local_move_explainability,BiLo-NSGA,11,analytic_ref1p2_unclipped,1.2000000000,0,0.0846409612,0,0,0,39,4cdda8ff1e05be7238eb6b1de36447f96fd7c14265156ff7c09f0bbc67a2b2fd
matched_evaluation,local_move_explainability,NSGA-II,11,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1742446225,3,0,3,39,643bc7066fdc937fad0c3bf635c9edc2e22c16b062a6b1c0a9baa8e6f9f1e93d
matched_evaluation,local_move_explainability,NSGA-II,11,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1900762701,3,0,3,39,643bc7066fdc937fad0c3bf635c9edc2e22c16b062a6b1c0a9baa8e6f9f1e93d
matched_evaluation,local_move_explainability,NSGA-II,11,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2349719286,0,0,0,39,643bc7066fdc937fad0c3bf635c9edc2e22c16b062a6b1c0a9baa8e6f9f1e93d
matched_evaluation,local_move_explainability,NSGA-II,11,analytic_ref1p05_unclipped,1.0500000000,0,0.0091491568,0,0,0,39,643bc7066fdc937fad0c3bf635c9edc2e22c16b062a6b1c0a9baa8e6f9f1e93d
matched_evaluation,local_move_explainability,NSGA-II,11,analytic_ref1p1_unclipped,1.1000000000,0,0.0257445808,0,0,0,39,643bc7066fdc937fad0c3bf635c9edc2e22c16b062a6b1c0a9baa8e6f9f1e93d
matched_evaluation,local_move_explainability,NSGA-II,11,analytic_ref1p2_unclipped,1.2000000000,0,0.0903671241,0,0,0,39,643bc7066fdc937fad0c3bf635c9edc2e22c16b062a6b1c0a9baa8e6f9f1e93d
matched_evaluation,local_move_explainability,BiLo-NSGA,12,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1678949650,0,0,0,38,523d2e22b7ba0086b392fee29e47de8b4f37035882bfdfed7beddfc219334188
matched_evaluation,local_move_explainability,BiLo-NSGA,12,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1678949650,0,0,0,38,523d2e22b7ba0086b392fee29e47de8b4f37035882bfdfed7beddfc219334188
matched_evaluation,local_move_explainability,BiLo-NSGA,12,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2106728635,0,0,0,38,523d2e22b7ba0086b392fee29e47de8b4f37035882bfdfed7beddfc219334188
matched_evaluation,local_move_explainability,BiLo-NSGA,12,analytic_ref1p05_unclipped,1.0500000000,0,0.0081566733,0,0,0,38,523d2e22b7ba0086b392fee29e47de8b4f37035882bfdfed7beddfc219334188
matched_evaluation,local_move_explainability,BiLo-NSGA,12,analytic_ref1p1_unclipped,1.1000000000,0,0.0233455162,0,0,0,38,523d2e22b7ba0086b392fee29e47de8b4f37035882bfdfed7beddfc219334188
matched_evaluation,local_move_explainability,BiLo-NSGA,12,analytic_ref1p2_unclipped,1.2000000000,0,0.0838394859,0,0,0,38,523d2e22b7ba0086b392fee29e47de8b4f37035882bfdfed7beddfc219334188
matched_evaluation,local_move_explainability,NSGA-II,12,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1738297209,3,0,3,39,68287dba7a96fdf476b144971d2c282ef4278da037a0ced526aa77f1a505b9ad
matched_evaluation,local_move_explainability,NSGA-II,12,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1865694903,3,0,3,39,68287dba7a96fdf476b144971d2c282ef4278da037a0ced526aa77f1a505b9ad
matched_evaluation,local_move_explainability,NSGA-II,12,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2320483610,0,0,0,39,68287dba7a96fdf476b144971d2c282ef4278da037a0ced526aa77f1a505b9ad
matched_evaluation,local_move_explainability,NSGA-II,12,analytic_ref1p05_unclipped,1.0500000000,0,0.0090443593,0,0,0,39,68287dba7a96fdf476b144971d2c282ef4278da037a0ced526aa77f1a505b9ad
matched_evaluation,local_move_explainability,NSGA-II,12,analytic_ref1p1_unclipped,1.1000000000,0,0.0253539279,0,0,0,39,68287dba7a96fdf476b144971d2c282ef4278da037a0ced526aa77f1a505b9ad
matched_evaluation,local_move_explainability,NSGA-II,12,analytic_ref1p2_unclipped,1.2000000000,0,0.0888327961,0,0,0,39,68287dba7a96fdf476b144971d2c282ef4278da037a0ced526aa77f1a505b9ad
matched_evaluation,local_move_explainability,Pareto Local Search,12,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1343585272,0,0,0,40,a69ee168e37baab7c786a025229acd4b68f9a532b5f7f3a5a9bdcd645d6ab194
matched_evaluation,local_move_explainability,Pareto Local Search,12,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1343585272,0,0,0,40,a69ee168e37baab7c786a025229acd4b68f9a532b5f7f3a5a9bdcd645d6ab194
matched_evaluation,local_move_explainability,Pareto Local Search,12,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1781164814,0,0,0,40,a69ee168e37baab7c786a025229acd4b68f9a532b5f7f3a5a9bdcd645d6ab194
matched_evaluation,local_move_explainability,Pareto Local Search,12,analytic_ref1p05_unclipped,1.0500000000,0,0.0076037265,0,0,0,40,a69ee168e37baab7c786a025229acd4b68f9a532b5f7f3a5a9bdcd645d6ab194
matched_evaluation,local_move_explainability,Pareto Local Search,12,analytic_ref1p1_unclipped,1.1000000000,0,0.0220288545,0,0,0,40,a69ee168e37baab7c786a025229acd4b68f9a532b5f7f3a5a9bdcd645d6ab194
matched_evaluation,local_move_explainability,Pareto Local Search,12,analytic_ref1p2_unclipped,1.2000000000,0,0.0803605817,0,0,0,40,a69ee168e37baab7c786a025229acd4b68f9a532b5f7f3a5a9bdcd645d6ab194
matched_evaluation,local_move_explainability,NSGA-II,13,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1744352952,4,0,4,39,87c21a62ec2123f644ef33d932aa0269d836a699725b91a1f922dfaa0cfc1285
matched_evaluation,local_move_explainability,NSGA-II,13,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2003406443,4,0,4,39,87c21a62ec2123f644ef33d932aa0269d836a699725b91a1f922dfaa0cfc1285
matched_evaluation,local_move_explainability,NSGA-II,13,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2464186881,0,0,0,39,87c21a62ec2123f644ef33d932aa0269d836a699725b91a1f922dfaa0cfc1285
matched_evaluation,local_move_explainability,NSGA-II,13,analytic_ref1p05_unclipped,1.0500000000,0,0.0092200634,0,0,0,39,87c21a62ec2123f644ef33d932aa0269d836a699725b91a1f922dfaa0cfc1285
matched_evaluation,local_move_explainability,NSGA-II,13,analytic_ref1p1_unclipped,1.1000000000,0,0.0260993214,0,0,0,39,87c21a62ec2123f644ef33d932aa0269d836a699725b91a1f922dfaa0cfc1285
matched_evaluation,local_move_explainability,NSGA-II,13,analytic_ref1p2_unclipped,1.2000000000,0,0.0918060453,0,0,0,39,87c21a62ec2123f644ef33d932aa0269d836a699725b91a1f922dfaa0cfc1285
matched_evaluation,local_move_explainability,Pareto Local Search,13,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1112784214,0,0,0,40,d10e0f92fedd4d6c9a0db51b4e4a78b007c370abdad2840993d7ada31cb3cf6b
matched_evaluation,local_move_explainability,Pareto Local Search,13,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1112784214,0,0,0,40,d10e0f92fedd4d6c9a0db51b4e4a78b007c370abdad2840993d7ada31cb3cf6b
matched_evaluation,local_move_explainability,Pareto Local Search,13,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1550740472,0,0,0,40,d10e0f92fedd4d6c9a0db51b4e4a78b007c370abdad2840993d7ada31cb3cf6b
matched_evaluation,local_move_explainability,Pareto Local Search,13,analytic_ref1p05_unclipped,1.0500000000,0,0.0064293716,0,0,0,40,d10e0f92fedd4d6c9a0db51b4e4a78b007c370abdad2840993d7ada31cb3cf6b
matched_evaluation,local_move_explainability,Pareto Local Search,13,analytic_ref1p1_unclipped,1.1000000000,0,0.0195781002,0,0,0,40,d10e0f92fedd4d6c9a0db51b4e4a78b007c370abdad2840993d7ada31cb3cf6b
matched_evaluation,local_move_explainability,Pareto Local Search,13,analytic_ref1p2_unclipped,1.2000000000,0,0.0746412123,0,0,0,40,d10e0f92fedd4d6c9a0db51b4e4a78b007c370abdad2840993d7ada31cb3cf6b
matched_evaluation,local_move_explainability,BiLo-NSGA,13,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1575725381,0,0,0,39,560761cad667ea87ff7af5becd8b7fdf1ce95c2b95781d9a195aa6f5761e376a
matched_evaluation,local_move_explainability,BiLo-NSGA,13,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1575725381,0,0,0,39,560761cad667ea87ff7af5becd8b7fdf1ce95c2b95781d9a195aa6f5761e376a
matched_evaluation,local_move_explainability,BiLo-NSGA,13,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2005663142,0,0,0,39,560761cad667ea87ff7af5becd8b7fdf1ce95c2b95781d9a195aa6f5761e376a
matched_evaluation,local_move_explainability,BiLo-NSGA,13,analytic_ref1p05_unclipped,1.0500000000,0,0.0081251978,0,0,0,39,560761cad667ea87ff7af5becd8b7fdf1ce95c2b95781d9a195aa6f5761e376a
matched_evaluation,local_move_explainability,BiLo-NSGA,13,analytic_ref1p1_unclipped,1.1000000000,0,0.0233173994,0,0,0,39,560761cad667ea87ff7af5becd8b7fdf1ce95c2b95781d9a195aa6f5761e376a
matched_evaluation,local_move_explainability,BiLo-NSGA,13,analytic_ref1p2_unclipped,1.2000000000,0,0.0839553236,0,0,0,39,560761cad667ea87ff7af5becd8b7fdf1ce95c2b95781d9a195aa6f5761e376a
matched_evaluation,local_move_explainability,Pareto Local Search,14,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1298512046,0,0,0,40,759feae4a9a577997ac33034341e096fd95ff7eb13121c188e0ff2687e7e7303
matched_evaluation,local_move_explainability,Pareto Local Search,14,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1298512046,0,0,0,40,759feae4a9a577997ac33034341e096fd95ff7eb13121c188e0ff2687e7e7303
matched_evaluation,local_move_explainability,Pareto Local Search,14,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1732945305,0,0,0,40,759feae4a9a577997ac33034341e096fd95ff7eb13121c188e0ff2687e7e7303
matched_evaluation,local_move_explainability,Pareto Local Search,14,analytic_ref1p05_unclipped,1.0500000000,0,0.0075783491,0,0,0,40,759feae4a9a577997ac33034341e096fd95ff7eb13121c188e0ff2687e7e7303
matched_evaluation,local_move_explainability,Pareto Local Search,14,analytic_ref1p1_unclipped,1.1000000000,0,0.0220774694,0,0,0,40,759feae4a9a577997ac33034341e096fd95ff7eb13121c188e0ff2687e7e7303
matched_evaluation,local_move_explainability,Pareto Local Search,14,analytic_ref1p2_unclipped,1.2000000000,0,0.0807607167,0,0,0,40,759feae4a9a577997ac33034341e096fd95ff7eb13121c188e0ff2687e7e7303
matched_evaluation,local_move_explainability,BiLo-NSGA,14,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1774019898,0,0,0,39,e58413f9930a8bcd40274c601669f2071e58210b519008c745e039f7d54105da
matched_evaluation,local_move_explainability,BiLo-NSGA,14,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1774019898,0,0,0,39,e58413f9930a8bcd40274c601669f2071e58210b519008c745e039f7d54105da
matched_evaluation,local_move_explainability,BiLo-NSGA,14,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2198269577,0,0,0,39,e58413f9930a8bcd40274c601669f2071e58210b519008c745e039f7d54105da
matched_evaluation,local_move_explainability,BiLo-NSGA,14,analytic_ref1p05_unclipped,1.0500000000,0,0.0080565580,0,0,0,39,e58413f9930a8bcd40274c601669f2071e58210b519008c745e039f7d54105da
matched_evaluation,local_move_explainability,BiLo-NSGA,14,analytic_ref1p1_unclipped,1.1000000000,0,0.0230714971,0,0,0,39,e58413f9930a8bcd40274c601669f2071e58210b519008c745e039f7d54105da
matched_evaluation,local_move_explainability,BiLo-NSGA,14,analytic_ref1p2_unclipped,1.2000000000,0,0.0832108657,0,0,0,39,e58413f9930a8bcd40274c601669f2071e58210b519008c745e039f7d54105da
matched_evaluation,local_move_explainability,NSGA-II,14,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1747839819,3,0,3,39,ddd0d33b14f84cb31edd2573eed4f3826c6f7bb7e00f65bc14024b3acfd2801a
matched_evaluation,local_move_explainability,NSGA-II,14,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2043350192,3,0,3,39,ddd0d33b14f84cb31edd2573eed4f3826c6f7bb7e00f65bc14024b3acfd2801a
matched_evaluation,local_move_explainability,NSGA-II,14,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2508208365,0,0,0,39,ddd0d33b14f84cb31edd2573eed4f3826c6f7bb7e00f65bc14024b3acfd2801a
matched_evaluation,local_move_explainability,NSGA-II,14,analytic_ref1p05_unclipped,1.0500000000,0,0.0088992680,0,0,0,39,ddd0d33b14f84cb31edd2573eed4f3826c6f7bb7e00f65bc14024b3acfd2801a
matched_evaluation,local_move_explainability,NSGA-II,14,analytic_ref1p1_unclipped,1.1000000000,0,0.0249375041,0,0,0,39,ddd0d33b14f84cb31edd2573eed4f3826c6f7bb7e00f65bc14024b3acfd2801a
matched_evaluation,local_move_explainability,NSGA-II,14,analytic_ref1p2_unclipped,1.2000000000,0,0.0873882931,0,0,0,39,ddd0d33b14f84cb31edd2573eed4f3826c6f7bb7e00f65bc14024b3acfd2801a
matched_evaluation,local_move_explainability,BiLo-NSGA,15,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1789360181,1,0,1,39,c42eaec985a270c81296bf4d8ef353964426bbd39c2340fadf8f1b355a7d6cb3
matched_evaluation,local_move_explainability,BiLo-NSGA,15,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1865219913,1,0,1,39,c42eaec985a270c81296bf4d8ef353964426bbd39c2340fadf8f1b355a7d6cb3
matched_evaluation,local_move_explainability,BiLo-NSGA,15,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2299846276,0,0,0,39,c42eaec985a270c81296bf4d8ef353964426bbd39c2340fadf8f1b355a7d6cb3
matched_evaluation,local_move_explainability,BiLo-NSGA,15,analytic_ref1p05_unclipped,1.0500000000,0,0.0085838370,0,0,0,39,c42eaec985a270c81296bf4d8ef353964426bbd39c2340fadf8f1b355a7d6cb3
matched_evaluation,local_move_explainability,BiLo-NSGA,15,analytic_ref1p1_unclipped,1.1000000000,0,0.0245442225,0,0,0,39,c42eaec985a270c81296bf4d8ef353964426bbd39c2340fadf8f1b355a7d6cb3
matched_evaluation,local_move_explainability,BiLo-NSGA,15,analytic_ref1p2_unclipped,1.2000000000,0,0.0877373649,0,0,0,39,c42eaec985a270c81296bf4d8ef353964426bbd39c2340fadf8f1b355a7d6cb3
matched_evaluation,local_move_explainability,NSGA-II,15,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1736017103,5,0,5,38,597a10c65eb397cb1968d288ed27a5f33ce4cf92f23001f1854b5b6cddb06343
matched_evaluation,local_move_explainability,NSGA-II,15,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2026409985,5,0,5,38,597a10c65eb397cb1968d288ed27a5f33ce4cf92f23001f1854b5b6cddb06343
matched_evaluation,local_move_explainability,NSGA-II,15,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2487558145,0,0,0,38,597a10c65eb397cb1968d288ed27a5f33ce4cf92f23001f1854b5b6cddb06343
matched_evaluation,local_move_explainability,NSGA-II,15,analytic_ref1p05_unclipped,1.0500000000,0,0.0085787367,0,0,0,38,597a10c65eb397cb1968d288ed27a5f33ce4cf92f23001f1854b5b6cddb06343
matched_evaluation,local_move_explainability,NSGA-II,15,analytic_ref1p1_unclipped,1.1000000000,0,0.0243245325,0,0,0,38,597a10c65eb397cb1968d288ed27a5f33ce4cf92f23001f1854b5b6cddb06343
matched_evaluation,local_move_explainability,NSGA-II,15,analytic_ref1p2_unclipped,1.2000000000,0,0.0862637635,0,0,0,38,597a10c65eb397cb1968d288ed27a5f33ce4cf92f23001f1854b5b6cddb06343
matched_evaluation,local_move_explainability,Pareto Local Search,15,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1275514198,0,0,0,40,7fbf4f26d85cca3a17a543fdb0820fb264b810b36d2a6ceba1265218063c1f66
matched_evaluation,local_move_explainability,Pareto Local Search,15,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1275514198,0,0,0,40,7fbf4f26d85cca3a17a543fdb0820fb264b810b36d2a6ceba1265218063c1f66
matched_evaluation,local_move_explainability,Pareto Local Search,15,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1712232449,0,0,0,40,7fbf4f26d85cca3a17a543fdb0820fb264b810b36d2a6ceba1265218063c1f66
matched_evaluation,local_move_explainability,Pareto Local Search,15,analytic_ref1p05_unclipped,1.0500000000,0,0.0073538191,0,0,0,40,7fbf4f26d85cca3a17a543fdb0820fb264b810b36d2a6ceba1265218063c1f66
matched_evaluation,local_move_explainability,Pareto Local Search,15,analytic_ref1p1_unclipped,1.1000000000,0,0.0215613194,0,0,0,40,7fbf4f26d85cca3a17a543fdb0820fb264b810b36d2a6ceba1265218063c1f66
matched_evaluation,local_move_explainability,Pareto Local Search,15,analytic_ref1p2_unclipped,1.2000000000,0,0.0795180086,0,0,0,40,7fbf4f26d85cca3a17a543fdb0820fb264b810b36d2a6ceba1265218063c1f66
matched_evaluation,local_move_explainability,NSGA-II,16,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1741796411,5,0,5,39,a8d5f5b8ed56c4df29cdc13b0d84dffa7a615717281def4cdd5de501ad732555
matched_evaluation,local_move_explainability,NSGA-II,16,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.2224866310,5,0,5,39,a8d5f5b8ed56c4df29cdc13b0d84dffa7a615717281def4cdd5de501ad732555
matched_evaluation,local_move_explainability,NSGA-II,16,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.2694962426,2,0,2,39,a8d5f5b8ed56c4df29cdc13b0d84dffa7a615717281def4cdd5de501ad732555
matched_evaluation,local_move_explainability,NSGA-II,16,analytic_ref1p05_unclipped,1.0500000000,0,0.0093477821,0,0,0,39,a8d5f5b8ed56c4df29cdc13b0d84dffa7a615717281def4cdd5de501ad732555
matched_evaluation,local_move_explainability,NSGA-II,16,analytic_ref1p1_unclipped,1.1000000000,0,0.0263791284,0,0,0,39,a8d5f5b8ed56c4df29cdc13b0d84dffa7a615717281def4cdd5de501ad732555
matched_evaluation,local_move_explainability,NSGA-II,16,analytic_ref1p2_unclipped,1.2000000000,0,0.0925575681,0,0,0,39,a8d5f5b8ed56c4df29cdc13b0d84dffa7a615717281def4cdd5de501ad732555
matched_evaluation,local_move_explainability,Pareto Local Search,16,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1047632924,0,0,0,40,28531f5746542ec44dfd1d49b2364c86e2959e9f5d0e8e82c2078f78ac3101b5
matched_evaluation,local_move_explainability,Pareto Local Search,16,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1047632924,0,0,0,40,28531f5746542ec44dfd1d49b2364c86e2959e9f5d0e8e82c2078f78ac3101b5
matched_evaluation,local_move_explainability,Pareto Local Search,16,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1487415901,0,0,0,40,28531f5746542ec44dfd1d49b2364c86e2959e9f5d0e8e82c2078f78ac3101b5
matched_evaluation,local_move_explainability,Pareto Local Search,16,analytic_ref1p05_unclipped,1.0500000000,0,0.0067629677,0,0,0,40,28531f5746542ec44dfd1d49b2364c86e2959e9f5d0e8e82c2078f78ac3101b5
matched_evaluation,local_move_explainability,Pareto Local Search,16,analytic_ref1p1_unclipped,1.1000000000,0,0.0202086473,0,0,0,40,28531f5746542ec44dfd1d49b2364c86e2959e9f5d0e8e82c2078f78ac3101b5
matched_evaluation,local_move_explainability,Pareto Local Search,16,analytic_ref1p2_unclipped,1.2000000000,0,0.0757997300,0,0,0,40,28531f5746542ec44dfd1d49b2364c86e2959e9f5d0e8e82c2078f78ac3101b5
matched_evaluation,local_move_explainability,BiLo-NSGA,16,reported_empirical_ref1p1_clipped,1.1000000000,1,0.1416378752,0,0,0,39,5947b1b6609157fe20834c0a67335ec4df69c7941ca4bff4b64023b5ec91cbb8
matched_evaluation,local_move_explainability,BiLo-NSGA,16,reported_empirical_ref1p1_unclipped,1.1000000000,0,0.1416378752,0,0,0,39,5947b1b6609157fe20834c0a67335ec4df69c7941ca4bff4b64023b5ec91cbb8
matched_evaluation,local_move_explainability,BiLo-NSGA,16,expanded_empirical_ref1p1_unclipped,1.1000000000,0,0.1841896466,0,0,0,39,5947b1b6609157fe20834c0a67335ec4df69c7941ca4bff4b64023b5ec91cbb8
matched_evaluation,local_move_explainability,BiLo-NSGA,16,analytic_ref1p05_unclipped,1.0500000000,0,0.0072048069,0,0,0,39,5947b1b6609157fe20834c0a67335ec4df69c7941ca4bff4b64023b5ec91cbb8
matched_evaluation,local_move_explainability,BiLo-NSGA,16,analytic_ref1p1_unclipped,1.1000000000,0,0.0212371066,0,0,0,39,5947b1b6609157fe20834c0a67335ec4df69c7941ca4bff4b64023b5ec91cbb8
matched_evaluation,local_move_explainability,BiLo-NSGA,16,analytic_ref1p2_unclipped,1.2000000000,0,0.0785975449,0,0,0,39,5947b1b6609157fe20834c0a67335ec4df69c7941ca4bff4b64023b5ec91cbb8
