protocol,scenario,method,seed_index,seed_value,execution_order_within_seed,candidate_pool_size,budget,hypervolume,search_runtime_s,total_run_runtime_s,target_search_runtime_s,deadline_overshoot_s,population_objective_evaluations,local_proposal_evaluations,total_evaluation_units,accepted_local_moves,repair_drops,generations_or_steps,final_population_size,final_population_feasibility_rate,feasible_front_nonempty,feasible_front_size,front_objectives_sha256
matched_time,reliability_prioritized_review,BiLo-NSGA,5,939969,1,80,1020.0000000000,0.1697512898,0.2007422999,0.2024854999,0.2000000000,0.0007422999,1800,3951,5751,2970,884,44,40,1.0000000000,1,39,413896adfdabd9d91ea6d7045d91d308c1e6b95973d520163d6e8e55237baeef
matched_time,reliability_prioritized_review,NSGA-II,5,939969,2,80,1020.0000000000,0.1701122441,0.2005204000,0.2018054000,0.2000000000,0.0005204000,3240,0,3240,0,0,80,40,1.0000000000,1,36,5de93f6b4e899a549276163a33b14a09b064dceb5b7ec4983a16286c2f285c52
matched_time,reliability_prioritized_review,BiLo-NSGA,6,947888,0,80,1020.0000000000,0.1718795434,0.2007572000,0.2023617000,0.2000000000,0.0007572000,1840,3898,5738,2862,898,45,40,1.0000000000,1,38,a13ef2b21e4322b58760ee0c57268af0b5f7c459b6d51db59e1f3a639a263031
matched_time,reliability_prioritized_review,NSGA-II,6,947888,1,80,1020.0000000000,0.1702378540,0.2005341001,0.2020691000,0.2000000000,0.0005341001,3256,0,3256,0,0,81,40,1.0000000000,1,39,73f87af6a5e802d746546513796b651df8f3ade0cb0d25ba995359268d6c536e
matched_time,reliability_prioritized_review,Pareto Local Search,6,947888,2,80,1020.0000000000,0.1438288825,0.2000426000,0.2017423999,0.2000000000,0.0000426000,40,2518,2558,0,64,2518,40,1.0000000000,1,40,4b3afe68627213a1f4f37f51e0c770888d6181c408915a4e834dc39931297aaa
matched_time,reliability_prioritized_review,NSGA-II,7,955807,0,80,1020.0000000000,0.1688768538,0.2007246000,0.2019756000,0.2000000000,0.0007246000,3320,0,3320,0,0,82,40,1.0000000000,1,37,2730dff3d87c597dedb7f42d1a61b7479890ea3c47ffa5a6dfad4da00946cc06
matched_time,reliability_prioritized_review,Pareto Local Search,7,955807,1,80,1020.0000000000,0.1257254223,0.2000537000,0.2017882999,0.2000000000,0.0000537000,40,2482,2522,0,49,2482,40,1.0000000000,1,40,a49a68403b3ee5a1cfec128f504aaadb5dc45cc97bda2ed87d9e1afce34ae16e
matched_time,reliability_prioritized_review,BiLo-NSGA,7,955807,2,80,1020.0000000000,0.1708625768,0.2007560000,0.2024127999,0.2000000000,0.0007560000,1800,4001,5801,2968,814,44,40,1.0000000000,1,39,f2441db093a7a20bfd2c8d5e23b38054eec5404da2b122946b0201df5aac5c5a
matched_time,reliability_prioritized_review,Pareto Local Search,8,963726,0,80,1020.0000000000,0.1190989699,0.2000570999,0.2019825999,0.2000000000,0.0000570999,40,2521,2561,0,45,2521,40,1.0000000000,1,40,3690dd5fa2b882a0e083d7c7045abbc3324f4487677f9b5fa5043c7e947e20c4
matched_time,reliability_prioritized_review,BiLo-NSGA,8,963726,1,80,1020.0000000000,0.1740964551,0.2007463000,0.2024669000,0.2000000000,0.0007463000,1800,3943,5743,2936,958,44,40,1.0000000000,1,39,c07857907a2a086bb546b00e76fab02a7d5b539b4a67e573a3cf17ee55c40112
matched_time,reliability_prioritized_review,NSGA-II,8,963726,2,80,1020.0000000000,0.1706965335,0.2007508000,0.2020831000,0.2000000000,0.0007508000,3275,0,3275,0,0,81,40,1.0000000000,1,38,16f4db1344a2b2f572c2cbef0e7d1e05195b25f016cff8fa8e5296b55c6de04c
matched_time,reliability_prioritized_review,BiLo-NSGA,9,971645,0,80,1020.0000000000,0.1717340581,0.2008460000,0.2024071000,0.2000000000,0.0008460000,1800,3904,5704,2907,796,44,40,1.0000000000,1,39,36bed8167dff9acb71063c68c59d8f21ee3065ee255b518c9efa9fb317836e6c
matched_time,reliability_prioritized_review,NSGA-II,9,971645,1,80,1020.0000000000,0.1707379781,0.2007829000,0.2024440999,0.2000000000,0.0007829000,3238,0,3238,0,0,80,40,1.0000000000,1,39,1b4e0e6563bd8cd3906fc01634b3dea9846573c7a66c8d1493a2515e05996936
matched_time,reliability_prioritized_review,Pareto Local Search,9,971645,2,80,1020.0000000000,0.1031168257,0.2000514000,0.2017147000,0.2000000000,0.0000514000,40,2518,2558,0,86,2518,40,1.0000000000,1,40,ff75a0064eb728e6f55d0739f1a0741647f39b399116c7871fad8491a4c910dc
matched_time,reliability_prioritized_review,NSGA-II,10,979564,0,80,1020.0000000000,0.1695187114,0.2006495000,0.2020478001,0.2000000000,0.0006495000,3240,0,3240,0,0,80,40,1.0000000000,1,39,8e4e01b8f649709b0e3680deced7e9f3e6c83418fb38801f9835ab5bd2a047d8
matched_time,reliability_prioritized_review,Pareto Local Search,10,979564,1,80,1020.0000000000,0.1391226518,0.2000364000,0.2030808000,0.2000000000,0.0000364000,40,2483,2523,0,51,2483,40,1.0000000000,1,40,7b2e9ec7243ee573c7fb8cd10df4748546dcc73ea08af5644356defa65147993
matched_time,reliability_prioritized_review,BiLo-NSGA,10,979564,2,80,1020.0000000000,0.1740592467,0.2000411000,0.2018367000,0.2000000000,0.0000411000,1840,3884,5724,2857,914,45,40,1.0000000000,1,39,47d09d68f504c2391ccccaedc0bd75717e4078c221baaab5fd18b2b49fb4b1eb
matched_time,reliability_prioritized_review,Pareto Local Search,11,987483,0,80,1020.0000000000,0.1035648542,0.2000144999,0.2018709000,0.2000000000,0.0000144999,40,2410,2450,0,92,2410,40,1.0000000000,1,40,e4b165830ebbb9b84811f61aeeda1bbad3f99b1059d37eb1e79ec087ca4e5316
matched_time,reliability_prioritized_review,BiLo-NSGA,11,987483,1,80,1020.0000000000,0.1708326592,0.2010286000,0.2026334000,0.2000000000,0.0010286000,1840,3967,5807,2959,938,45,40,1.0000000000,1,39,eeceaf6d086afaf8d68e813cad01db698dd95b58b3c8983a86481075ad7e97ff
matched_time,reliability_prioritized_review,NSGA-II,11,987483,2,80,1020.0000000000,0.1696988657,0.2007815001,0.2022016001,0.2000000000,0.0007815001,3227,0,3227,0,0,80,40,1.0000000000,1,38,6b1e7925794def3aaec3fcabb05ce5fb6bcd64e05b139f9957d07c440757de45
matched_time,reliability_prioritized_review,BiLo-NSGA,12,995402,0,80,1020.0000000000,0.1712915282,0.2007622001,0.2022758001,0.2000000000,0.0007622001,1840,3928,5768,2939,778,45,40,1.0000000000,1,39,13d6c6d6ce0b623f55eec70131e014e36aa5233c0738dba1540ab513d4fd75cc
matched_time,reliability_prioritized_review,NSGA-II,12,995402,1,80,1020.0000000000,0.1710228940,0.2007372000,0.2020361000,0.2000000000,0.0007372000,3280,0,3280,0,0,81,40,1.0000000000,1,38,9ff125f55dcb7a474b3ad5ca799864d30f5cc8be29b79ce5c55590d6311209e6
matched_time,reliability_prioritized_review,Pareto Local Search,12,995402,2,80,1020.0000000000,0.1244469393,0.2000129999,0.2016659999,0.2000000000,0.0000129999,40,2480,2520,0,77,2480,40,1.0000000000,1,40,d7a2b018a67488c4a6a03ce99cb0f3e3534fba7bbbb3a99263d80bf89558d35b
matched_time,reliability_prioritized_review,NSGA-II,13,1003321,0,80,1020.0000000000,0.1683398719,0.2006983000,0.2021623000,0.2000000000,0.0006983000,3312,0,3312,0,0,82,40,1.0000000000,1,38,8f162e8d6e0f37c6811b8168072243350955d8122608664870acbb9b597a946a
matched_time,reliability_prioritized_review,Pareto Local Search,13,1003321,1,80,1020.0000000000,0.1085800334,0.2000152000,0.2018337999,0.2000000000,0.0000152000,40,2448,2488,0,108,2448,40,1.0000000000,1,40,3c2ada5a472d6232277d11cc2ff7f6c394ea92f12d3a4cfaa1c8766678a6f565
matched_time,reliability_prioritized_review,BiLo-NSGA,13,1003321,2,80,1020.0000000000,0.1733508424,0.2000222000,0.2017299000,0.2000000000,0.0000222000,1800,3962,5762,2925,949,44,40,1.0000000000,1,39,2d5cd289d23cdbe959cecf372cb52d3457809d0bf3b9cda602ddef0e26b0ec24
matched_time,reliability_prioritized_review,Pareto Local Search,14,1011240,0,80,1020.0000000000,0.1112641884,0.2000382000,0.2019585001,0.2000000000,0.0000382000,40,2493,2533,0,88,2493,40,1.0000000000,1,40,353bdd05a75c66374c9df1bfed6af91437b411719b950ef426a835cd808ccf28
matched_time,reliability_prioritized_review,BiLo-NSGA,14,1011240,1,80,1020.0000000000,0.1753932705,0.2007447000,0.2023459000,0.2000000000,0.0007447000,1840,3946,5786,2947,872,45,40,1.0000000000,1,38,0a8429d3e8116041804d1ec24fa281ef7b4e87fec49dbe1c76b6f8f2ea443c86
matched_time,reliability_prioritized_review,NSGA-II,14,1011240,2,80,1020.0000000000,0.1711179281,0.2006371999,0.2021852999,0.2000000000,0.0006371999,3290,0,3290,0,0,82,40,1.0000000000,1,39,66fe287e3ff638ae6dc7851e74036a39f4e7280bd112d9762d0425c0e31081aa
matched_time,reliability_prioritized_review,BiLo-NSGA,15,1019159,0,80,1020.0000000000,0.1725299508,0.2007755000,0.2024415000,0.2000000000,0.0007755000,1880,3827,5707,2773,942,46,40,1.0000000000,1,39,4fe54c23f36103f322cc61e2cdb3f462e8102ff279f715422d2f006be6771ab2
matched_time,reliability_prioritized_review,NSGA-II,15,1019159,1,80,1020.0000000000,0.1698691518,0.2004517000,0.2018161000,0.2000000000,0.0004517000,3280,0,3280,0,0,81,40,1.0000000000,1,39,1f731171cce026255b01e977578b3c6e97203c10a502518ad19a7e09afa101e5
matched_time,reliability_prioritized_review,Pareto Local Search,15,1019159,2,80,1020.0000000000,0.1027239407,0.2000163000,0.2017971000,0.2000000000,0.0000163000,40,2518,2558,0,75,2518,40,1.0000000000,1,40,978fa2e0849c97ae6326e4e3aca19e2d0139296118288fa1a07392466e1e4512
matched_time,reliability_prioritized_review,NSGA-II,16,1027078,0,80,1020.0000000000,0.1710383015,0.2000897001,0.2014461000,0.2000000000,0.0000897001,3120,0,3120,0,0,77,40,1.0000000000,1,39,e271d8092f942891d4fc132916bbc31e5cc94d9336c4c80a1cf7bc891e58b059
matched_time,reliability_prioritized_review,Pareto Local Search,16,1027078,1,80,1020.0000000000,0.1070353972,0.2001208001,0.2017605001,0.2000000000,0.0001208001,40,2480,2520,0,90,2480,40,1.0000000000,1,40,6097ebc1b88a6a0f5447fb6ffad7637c0f156a57d1c08f8d50f163532b1ddad9
matched_time,reliability_prioritized_review,BiLo-NSGA,16,1027078,2,80,1020.0000000000,0.1735900336,0.2005274000,0.2023117000,0.2000000000,0.0005274000,1763,3883,5646,2923,782,44,40,1.0000000000,1,39,3b1bfb0270b06a3531e311c7706fe8320ebb1663321df3e6991004d179bac5df
matched_time,reliability_prioritized_review,Pareto Local Search,17,1034997,0,80,1020.0000000000,0.1184770473,0.2000380000,0.2018590000,0.2000000000,0.0000380000,40,2532,2572,0,71,2532,40,1.0000000000,1,39,91622169a3d8fb7ec30a401f11411ad7caea44dcbc90b30d0328f1735af677b5
matched_time,reliability_prioritized_review,BiLo-NSGA,17,1034997,1,80,1020.0000000000,0.1711720073,0.2002107999,0.2019929000,0.2000000000,0.0002107999,1760,3771,5531,2767,822,43,40,1.0000000000,1,39,3a95b15fc68538d937c2c6bf84ea681bc29cf3779fa5822e98ea1c49820e232e
matched_time,reliability_prioritized_review,NSGA-II,17,1034997,2,80,1020.0000000000,0.1696365621,0.2000722000,0.2014833001,0.2000000000,0.0000722000,3320,0,3320,0,0,82,40,1.0000000000,1,38,4cbd9cc450121951869e13eedf90e531de43c3b3e4dbf92c0e8603591e8db9ca
matched_time,reliability_prioritized_review,BiLo-NSGA,18,1042916,0,80,1020.0000000000,0.1702727700,0.2007389000,0.2025499000,0.2000000000,0.0007389000,1840,3913,5753,2902,873,45,40,1.0000000000,1,38,8b0c43bf87262d0764735f76030b7cd5c7ebb445b43b560ed6933bcf0d7ab3b6
matched_time,reliability_prioritized_review,NSGA-II,18,1042916,1,80,1020.0000000000,0.1683368777,0.2006278001,0.2022272000,0.2000000000,0.0006278001,3360,0,3360,0,0,83,40,1.0000000000,1,39,0aad4095e9f9793f5c716b95e310ea7b9f7264d3d0d1f1678058892cc46813cb
matched_time,reliability_prioritized_review,Pareto Local Search,18,1042916,2,80,1020.0000000000,0.1083872941,0.2000141001,0.2017156000,0.2000000000,0.0000141001,40,2425,2465,0,65,2425,40,1.0000000000,1,40,3f23156df84258d0a8209a8b25d55316cc5538335a87b0ae19f594bc0c50aa44
matched_time,reliability_prioritized_review,NSGA-II,19,1050835,0,80,1020.0000000000,0.1705511820,0.2003776999,0.2018529000,0.2000000000,0.0003776999,3320,0,3320,0,0,82,40,1.0000000000,1,39,c708ea37e4a712ede603cf6e268bfff27f2c0da1c277917e8cbefaaf2775495c
matched_time,reliability_prioritized_review,Pareto Local Search,19,1050835,1,80,1020.0000000000,0.1063826401,0.2000164001,0.2017198000,0.2000000000,0.0000164001,40,2519,2559,0,59,2519,40,1.0000000000,1,40,795e520360231ca99cce130a82a78b03a3e0d00a1743e5c910c079fe6ac29de7
matched_time,reliability_prioritized_review,BiLo-NSGA,19,1050835,2,80,1020.0000000000,0.1731607979,0.2006510000,0.2021010000,0.2000000000,0.0006510000,1840,3961,5801,2964,916,45,40,1.0000000000,1,37,fe153338ef788a58f96f2cc4ff62583ea9e96e99f3a7b1ccffd1da65003d55b2
matched_time,reliability_prioritized_review,Pareto Local Search,20,1058754,0,80,1020.0000000000,0.1079871466,0.2000251999,0.2024270999,0.2000000000,0.0000251999,40,2360,2400,0,68,2360,40,1.0000000000,1,40,6dd6f38f6e7cdb4d0ef62be8b5d922c4f88dca6e7025fa5711af17910219aa7b
matched_time,reliability_prioritized_review,BiLo-NSGA,20,1058754,1,80,1020.0000000000,0.1732491328,0.2000423000,0.2018374000,0.2000000000,0.0000423000,1800,3917,5717,2901,935,44,40,1.0000000000,1,39,e389f784319ee4df8db8cdfb0bc9a9d73b902216f5bf74b19745772c15916424
matched_time,reliability_prioritized_review,NSGA-II,20,1058754,2,80,1020.0000000000,0.1717000422,0.2005219000,0.2020971000,0.2000000000,0.0005219000,3295,0,3295,0,0,82,40,1.0000000000,1,39,900765245c61801fd7b9306f259cc0b7f5452691f488156607ff3a3f17158147
matched_time,reliability_prioritized_review,BiLo-NSGA,21,1066673,0,80,1020.0000000000,0.1713222830,0.2007123000,0.2030056000,0.2000000000,0.0007123000,1873,3974,5847,2920,848,46,40,1.0000000000,1,38,f0f67c9fbb517d073da7700211d3b62e1c22ca357ac6ea8438d96c5ff5da5ff9
matched_time,reliability_prioritized_review,NSGA-II,21,1066673,1,80,1020.0000000000,0.1690236226,0.2000427000,0.2015524000,0.2000000000,0.0000427000,3280,0,3280,0,0,81,40,1.0000000000,1,39,5b295e34f0c5856591b808390071e7659064d612318a26ac848e7e31e70e248c
matched_time,reliability_prioritized_review,Pareto Local Search,21,1066673,2,80,1020.0000000000,0.1198248375,0.2000650001,0.2018361000,0.2000000000,0.0000650001,40,2478,2518,0,75,2478,40,1.0000000000,1,40,4c17a9e4a15c8fa38b7e96e2b7cee336e067bec302061e8e863e4446b7b470e8
matched_time,reliability_prioritized_review,NSGA-II,22,1074592,0,80,1020.0000000000,0.1713991849,0.2004063000,0.2021054000,0.2000000000,0.0004063000,3280,0,3280,0,0,81,40,1.0000000000,1,39,94b9810d476262103835072e3e95e0a7188ae460b953460ca670ef01d37367ef
matched_time,reliability_prioritized_review,Pareto Local Search,22,1074592,1,80,1020.0000000000,0.1121513923,0.2000776000,0.2020570000,0.2000000000,0.0000776000,40,2497,2537,0,92,2497,40,1.0000000000,1,40,99f4c18a40703b500044679249f3de3d853a063f9de462380fafbd6722520c03
matched_time,reliability_prioritized_review,BiLo-NSGA,22,1074592,2,80,1020.0000000000,0.1719283546,0.2007503001,0.2024837000,0.2000000000,0.0007503001,1800,4011,5811,3009,714,44,40,1.0000000000,1,39,d17ddcb094c8230a2aff3158ea95b61c25cd5c62005978c7103f61b521ee74ec
matched_time,reliability_prioritized_review,Pareto Local Search,23,1082511,0,80,1020.0000000000,0.0987511931,0.2000608000,0.2018430999,0.2000000000,0.0000608000,40,2513,2553,0,57,2513,40,1.0000000000,1,40,2755e17cd5434f2d31a2cd08e5c690f45c3ef635906b92fea30a5148bf92a668
matched_time,reliability_prioritized_review,BiLo-NSGA,23,1082511,1,80,1020.0000000000,0.1754318927,0.2007686000,0.2024678000,0.2000000000,0.0007686000,1880,3912,5792,2840,958,46,40,1.0000000000,1,39,966f445ffe0931d9f1bbc9526d1d3720075aae9d24240ebe3254212f4a0d665a
matched_time,reliability_prioritized_review,NSGA-II,23,1082511,2,80,1020.0000000000,0.1697125879,0.2008915000,0.2023612000,0.2000000000,0.0008915000,3320,0,3320,0,0,82,40,1.0000000000,1,39,f0f9555e0856580bba6365887be7fd59dde57e1bcf87522511aacf0d1d34d4b6
matched_time,reliability_prioritized_review,BiLo-NSGA,24,1090430,0,80,1020.0000000000,0.1729776523,0.2002816000,0.2018024001,0.2000000000,0.0002816000,1760,3891,5651,2946,924,43,40,1.0000000000,1,38,aff59f9b0cbb59abd55e9f1a5d1fddb1e4ac450f995ef15431bd6b52c9dfc3fe
matched_time,reliability_prioritized_review,NSGA-II,24,1090430,1,80,1020.0000000000,0.1686989633,0.2006035000,0.2019641000,0.2000000000,0.0006035000,3341,0,3341,0,0,83,40,1.0000000000,1,39,a3b63ec62114f5544dd8bf77125db3ad50e9e496bc4cc90c7cbc02919934d0f3
matched_time,reliability_prioritized_review,Pareto Local Search,24,1090430,2,80,1020.0000000000,0.1419456542,0.2000307001,0.2016397001,0.2000000000,0.0000307001,40,2504,2544,0,64,2504,40,1.0000000000,1,40,f03f36bec6e2705e26d307029bb473c5521368bf897ca96f4391e15e36fcada0
matched_time,reliability_prioritized_review,NSGA-II,25,1098349,0,80,1020.0000000000,0.1717348613,0.2001985001,0.2017024000,0.2000000000,0.0001985001,3320,0,3320,0,0,82,40,1.0000000000,1,39,8a7061962ac4b9387bdc6b4edda4866390db67ec024066f942f925117e27cf96
matched_time,reliability_prioritized_review,Pareto Local Search,25,1098349,1,80,1020.0000000000,0.1198130874,0.2000115999,0.2017516000,0.2000000000,0.0000115999,40,2431,2471,0,85,2431,40,1.0000000000,1,40,6fdd1bcfdcb5d19bed9b86e564b37534f83784d7eec3df644cd8f9e16fd9b6f7
matched_time,reliability_prioritized_review,BiLo-NSGA,25,1098349,2,80,1020.0000000000,0.1724934949,0.2007482999,0.2023149000,0.2000000000,0.0007482999,1840,4008,5848,2986,765,45,40,1.0000000000,1,39,b896652b97903c581fcc3aa81942f5c971a8878c8de9f841caa6dac5cccd7f8b
matched_time,reliability_prioritized_review,Pareto Local Search,26,1106268,0,80,1020.0000000000,0.1191944805,0.2000324001,0.2017868001,0.2000000000,0.0000324001,40,2488,2528,0,61,2488,40,1.0000000000,1,40,e731b210961665da78f251d525d2e6016fd4d88c199cdf4cd1f42651c5faf535
matched_time,reliability_prioritized_review,BiLo-NSGA,26,1106268,1,80,1020.0000000000,0.1735591690,0.2003271000,0.2021384001,0.2000000000,0.0003271000,1800,3991,5791,2944,804,44,40,1.0000000000,1,39,61c8eccee189ad9b536f241fa3f00143fdb9fd02d399f7d6e8bf6681c5ce7174
matched_time,reliability_prioritized_review,NSGA-II,26,1106268,2,80,1020.0000000000,0.1701470051,0.2003710000,0.2021239001,0.2000000000,0.0003710000,3320,0,3320,0,0,82,40,1.0000000000,1,39,90f899bf3d75598baa4d5ded6bec607b5321c375f501d03e595a39f5812f1083
matched_time,reliability_prioritized_review,BiLo-NSGA,27,1114187,0,80,1020.0000000000,0.1701460551,0.2002980000,0.2019933000,0.2000000000,0.0002980000,1800,3771,5571,2767,911,44,40,1.0000000000,1,39,030527a57b7d27d3dc36376c9a3968be055ad28ffff5b9b74b55565a5ed0a9ce
matched_time,reliability_prioritized_review,NSGA-II,27,1114187,1,80,1020.0000000000,0.1705996689,0.2004412999,0.2021189000,0.2000000000,0.0004412999,3286,0,3286,0,0,82,40,1.0000000000,1,39,b1c31203fe9656966127f5307307106cee6ca2f9381a394d13db6d97156c4af3
matched_time,reliability_prioritized_review,Pareto Local Search,27,1114187,2,80,1020.0000000000,0.1200161701,0.2000647000,0.2017788000,0.2000000000,0.0000647000,40,2514,2554,0,85,2514,40,1.0000000000,1,40,8536b6b668d26f148067e6577affece6b396570dda16db6fcfc9810ad45e0dae
matched_time,reliability_prioritized_review,NSGA-II,28,1122106,0,80,1020.0000000000,0.1707160271,0.2006499000,0.2022516000,0.2000000000,0.0006499000,3280,0,3280,0,0,81,40,1.0000000000,1,38,37af7a6097769cc216e8f6179ec828923836404ac40eba3e654b9ac29a68a9b4
matched_time,reliability_prioritized_review,Pareto Local Search,28,1122106,1,80,1020.0000000000,0.1115145763,0.2000234000,0.2018277000,0.2000000000,0.0000234000,40,2508,2548,0,63,2508,40,1.0000000000,1,40,515e4e57f74d65fc4780b38256f5dfa9b29c6dc360c6471930a44b6fcc731fb2
matched_time,reliability_prioritized_review,BiLo-NSGA,28,1122106,2,80,1020.0000000000,0.1732335824,0.2004428001,0.2021554001,0.2000000000,0.0004428001,1848,3981,5829,2931,843,46,40,1.0000000000,1,39,cab3633d361d9d858c8cb955a6c4116730b941b7cc9e185d206fa1659d03a9a2
matched_time,reliability_prioritized_review,Pareto Local Search,29,1130025,0,80,1020.0000000000,0.1393041825,0.2000149000,0.2025047000,0.2000000000,0.0000149000,40,2523,2563,0,134,2523,40,1.0000000000,1,40,1ea800acbc1bf1316364de9016c8db3e6f91cd45f31d64956efd882a3ffc699f
matched_time,reliability_prioritized_review,BiLo-NSGA,29,1130025,1,80,1020.0000000000,0.1739031626,0.2007465000,0.2023299000,0.2000000000,0.0007465000,1880,3930,5810,2879,1060,46,40,1.0000000000,1,39,06deb5022e69420738e071447fa421970f444b4adb98e0b58fc0c6f53ed1237d
matched_time,reliability_prioritized_review,NSGA-II,29,1130025,2,80,1020.0000000000,0.1693791007,0.2006341000,0.2021410000,0.2000000000,0.0006341000,3259,0,3259,0,0,81,40,1.0000000000,1,39,9655851092eee09f23782b4617f9dc44ed3bda3184bb18212df10ab53aa5f80c
matched_time,renewable_accommodation_review,BiLo-NSGA,0,903147,0,40,1020.0000000000,0.1714574960,0.2001080000,0.2021333000,0.2000000000,0.0001080000,1640,4685,6325,3878,597,40,40,1.0000000000,1,39,a7be68aeaaf244f03dbc4d398d2eb9a3980116007d64b132cd95572009f933c7
matched_time,renewable_accommodation_review,NSGA-II,0,903147,1,40,1020.0000000000,0.1773350611,0.2003753000,0.2025245000,0.2000000000,0.0003753000,3322,0,3322,0,0,83,40,1.0000000000,1,39,ccba5bd573641d1d0a1cffea92b657c029c6eff0f1566fd1daaf82ca09d3f937
matched_time,renewable_accommodation_review,Pareto Local Search,0,903147,2,40,1020.0000000000,0.1374179700,0.2000492000,0.2022161999,0.2000000000,0.0000492000,40,2528,2568,0,8,2528,40,1.0000000000,1,40,e70f9529fb45b415d1f8e24793bbed4107f161e6fe46add6166795409a15f6bf
matched_time,renewable_accommodation_review,NSGA-II,1,911066,0,40,1020.0000000000,0.1761055053,0.2006831000,0.2026815000,0.2000000000,0.0006831000,3392,0,3392,0,0,84,40,1.0000000000,1,39,b38a7038afd3f7faaa47d68f271880680ae35ff2d58c50047502b67d08bfea54
matched_time,renewable_accommodation_review,Pareto Local Search,1,911066,1,40,1020.0000000000,0.1207822167,0.2000567000,0.2022186000,0.2000000000,0.0000567000,40,2554,2594,0,17,2554,40,1.0000000000,1,40,e25fad414a447cfaa2924fea37b2bf8a7aee24fea8b7a5f89fb6394847af87df
matched_time,renewable_accommodation_review,BiLo-NSGA,1,911066,2,40,1020.0000000000,0.1695133146,0.2007311999,0.2026019000,0.2000000000,0.0007311999,1680,4692,6372,3889,604,41,40,1.0000000000,1,38,1df01b5d0acdf498fb43ab14461b577dfa0d67fca775b5902df5d4b943e9b042
matched_time,renewable_accommodation_review,Pareto Local Search,2,918985,0,40,1020.0000000000,0.1211248946,0.2000138999,0.2022759999,0.2000000000,0.0000138999,40,2509,2549,0,3,2509,40,1.0000000000,1,40,01b1f189f83712f3220b098d6c03e1ddecbc19819658d1c26837a98898409185
matched_time,renewable_accommodation_review,BiLo-NSGA,2,918985,1,40,1020.0000000000,0.1777159761,0.2007414000,0.2028175000,0.2000000000,0.0007414000,1680,4588,6268,3773,619,41,40,1.0000000000,1,39,73a3d4446482dc888895463621d5837df946bb7009401f7e7aed552e33f7d87d
matched_time,renewable_accommodation_review,NSGA-II,2,918985,2,40,1020.0000000000,0.1751769351,0.2004507000,0.2024195000,0.2000000000,0.0004507000,3280,0,3280,0,0,81,40,1.0000000000,1,36,ad44c34de4a79c6504c3ca97dd9c31ed7be73a496fa7b470be01f4fcf64b45f1
matched_time,renewable_accommodation_review,BiLo-NSGA,3,926904,0,40,1020.0000000000,0.1763885575,0.2007240000,0.2027826001,0.2000000000,0.0007240000,1680,4709,6389,3906,601,41,40,1.0000000000,1,38,10905bcf5b668ac03efd4382add1cb17af9071f8ea8ecfe13d7bd94cd605ef8a
matched_time,renewable_accommodation_review,NSGA-II,3,926904,1,40,1020.0000000000,0.1765874280,0.2006126001,0.2025645000,0.2000000000,0.0006126001,3360,0,3360,0,0,83,40,1.0000000000,1,38,103f422d398dc0381c6b5c2832a005bcebcf60fbb66dd99d48910a78f2b31be0
matched_time,renewable_accommodation_review,Pareto Local Search,3,926904,2,40,1020.0000000000,0.1070512636,0.2000115999,0.2019986000,0.2000000000,0.0000115999,40,2592,2632,0,21,2592,40,1.0000000000,1,40,1dba379f9cf8ca445029e83830eda02999742fb1e35250602b05dd55af77aca2
matched_time,renewable_accommodation_review,NSGA-II,4,934823,0,40,1020.0000000000,0.1741408494,0.2000082000,0.2021483000,0.2000000000,0.0000082000,3360,0,3360,0,0,83,40,1.0000000000,1,38,e24d2c61709b9da926cba6ee9abd72dfce0999e13bcc5a7015887044f4e48359
matched_time,renewable_accommodation_review,Pareto Local Search,4,934823,1,40,1020.0000000000,0.1206668749,0.2000702999,0.2022514000,0.2000000000,0.0000702999,40,2521,2561,0,12,2521,40,1.0000000000,1,40,025aa56dc10901ec643405f31a512daf4be99298752b770c52bfb25e8070885d
matched_time,renewable_accommodation_review,BiLo-NSGA,4,934823,2,40,1020.0000000000,0.1763925996,0.2006041000,0.2026894001,0.2000000000,0.0006041000,1661,4628,6289,3828,517,41,40,1.0000000000,1,39,6593e4ee9a33dd5e93ff0bd6e7c1ba5756147ab1007ef2862aec0c74d1c7e0bd
matched_time,renewable_accommodation_review,Pareto Local Search,5,942742,0,40,1020.0000000000,0.1201592388,0.2000283001,0.2022915999,0.2000000000,0.0000283001,40,2568,2608,0,19,2568,40,1.0000000000,1,40,d34805a48dc0240f66b063b200640598a935b327c7e6d1dfaddcd1a3be787133
matched_time,renewable_accommodation_review,BiLo-NSGA,5,942742,1,40,1020.0000000000,0.1719227922,0.2008568001,0.2035333001,0.2000000000,0.0008568001,1600,4573,6173,3796,546,39,40,1.0000000000,1,39,ccefb4b3a003de3d3da757a96819ff1c55a93c9642473d325e03793e802a80a0
matched_time,renewable_accommodation_review,NSGA-II,5,942742,2,40,1020.0000000000,0.1758042402,0.2001859001,0.2024566999,0.2000000000,0.0001859001,3400,0,3400,0,0,84,40,1.0000000000,1,38,191631383d07eb68b10b4a5d3cb3e48f7c297a39157bc17dc074fbc36b6f3990
matched_time,renewable_accommodation_review,BiLo-NSGA,6,950661,0,40,1020.0000000000,0.1680293242,0.2007485999,0.2028958000,0.2000000000,0.0007485999,1680,4703,6383,3898,616,41,40,1.0000000000,1,39,aae304033570a2fa8b31895638ae924ad4d9135265133e0b45bbe100296372db
