cell,factor,scenario,seed_index,seed_value,local_depth,local_violation_penalty,dependency_group_order_bonus,hypervolume,search_runtime_s,population_objective_evaluations,local_proposal_evaluations,total_evaluation_units,final_population_feasibility_rate,feasible_front_size,source
registered,reference,budget_constrained_selection,0,902283,8,10.0000000000,1.0600000000,0.1453356936,0.1191289000,960,2240,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,budget_constrained_selection,1,910202,8,10.0000000000,1.0600000000,0.1452033191,0.1209712001,920,2280,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,budget_constrained_selection,2,918121,8,10.0000000000,1.0600000000,0.1677518636,0.1195372000,920,2280,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,budget_constrained_selection,3,926040,8,10.0000000000,1.0600000000,0.1455414348,0.1196754001,960,2240,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,budget_constrained_selection,4,933959,8,10.0000000000,1.0600000000,0.1441629945,0.1196080999,896,2304,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,budget_constrained_selection,5,941878,8,10.0000000000,1.0600000000,0.1479754643,0.1221810001,960,2240,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,budget_constrained_selection,6,949797,8,10.0000000000,1.0600000000,0.1384520913,0.1222413001,920,2280,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,budget_constrained_selection,7,957716,8,10.0000000000,1.0600000000,0.1509340175,0.1206008000,960,2240,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,budget_constrained_selection,8,965635,8,10.0000000000,1.0600000000,0.1369812471,0.1217569000,915,2285,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,budget_constrained_selection,9,973554,8,10.0000000000,1.0600000000,0.1585700519,0.1182039999,951,2249,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,reliability_prioritized_review,0,900374,8,10.0000000000,1.0600000000,0.1705758712,0.1148095999,1024,2176,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,reliability_prioritized_review,1,908293,8,10.0000000000,1.0600000000,0.1497386186,0.1149515000,989,2211,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,reliability_prioritized_review,2,916212,8,10.0000000000,1.0600000000,0.1652597710,0.1124610000,1040,2160,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,reliability_prioritized_review,3,924131,8,10.0000000000,1.0600000000,0.1496759864,0.1117052000,1035,2165,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,reliability_prioritized_review,4,932050,8,10.0000000000,1.0600000000,0.1731846125,0.1113244999,1028,2172,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,reliability_prioritized_review,5,939969,8,10.0000000000,1.0600000000,0.1550426681,0.1102783000,995,2205,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,reliability_prioritized_review,6,947888,8,10.0000000000,1.0600000000,0.1728433491,0.1131001001,1040,2160,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,reliability_prioritized_review,7,955807,8,10.0000000000,1.0600000000,0.1535627757,0.1132568000,1000,2200,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,reliability_prioritized_review,8,963726,8,10.0000000000,1.0600000000,0.1729207203,0.1105681000,1003,2197,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,reliability_prioritized_review,9,971645,8,10.0000000000,1.0600000000,0.1653663771,0.1102618000,1000,2200,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,renewable_accommodation_review,0,903147,8,10.0000000000,1.0600000000,0.1661582943,0.1043464000,840,2360,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,renewable_accommodation_review,1,911066,8,10.0000000000,1.0600000000,0.1719798384,0.1027301999,840,2360,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,renewable_accommodation_review,2,918985,8,10.0000000000,1.0600000000,0.1748173968,0.1055620000,880,2320,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,renewable_accommodation_review,3,926904,8,10.0000000000,1.0600000000,0.1564980769,0.1014600000,840,2360,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,renewable_accommodation_review,4,934823,8,10.0000000000,1.0600000000,0.1559096343,0.1017791000,840,2360,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,renewable_accommodation_review,5,942742,8,10.0000000000,1.0600000000,0.1605639669,0.1026041000,840,2360,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,renewable_accommodation_review,6,950661,8,10.0000000000,1.0600000000,0.1665676067,0.1040115000,853,2347,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,renewable_accommodation_review,7,958580,8,10.0000000000,1.0600000000,0.1701401114,0.1014929001,880,2320,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,renewable_accommodation_review,8,966499,8,10.0000000000,1.0600000000,0.1633760276,0.1036949001,842,2358,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,renewable_accommodation_review,9,974418,8,10.0000000000,1.0600000000,0.1544470416,0.1025873000,840,2360,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,dependency_constrained_review,0,901173,8,10.0000000000,1.0600000000,0.1581657556,0.1137788000,1016,2184,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,dependency_constrained_review,1,909092,8,10.0000000000,1.0600000000,0.1732744869,0.1144629000,1026,2174,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,dependency_constrained_review,2,917011,8,10.0000000000,1.0600000000,0.1725775703,0.1115504000,1040,2160,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,dependency_constrained_review,3,924930,8,10.0000000000,1.0600000000,0.1718571227,0.1108944000,960,2240,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,dependency_constrained_review,4,932849,8,10.0000000000,1.0600000000,0.1730708006,0.1099864000,1017,2183,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,dependency_constrained_review,5,940768,8,10.0000000000,1.0600000000,0.1704881815,0.1107203000,1000,2200,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,dependency_constrained_review,6,948687,8,10.0000000000,1.0600000000,0.1739888305,0.1120512000,1036,2164,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,dependency_constrained_review,7,956606,8,10.0000000000,1.0600000000,0.1745367874,0.1116062000,1040,2160,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,dependency_constrained_review,8,964525,8,10.0000000000,1.0600000000,0.1717985521,0.1097354000,1000,2200,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,dependency_constrained_review,9,972444,8,10.0000000000,1.0600000000,0.1732254203,0.1121475999,1047,2153,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,local_move_explainability,0,901237,8,10.0000000000,1.0600000000,0.1609331507,0.1204697000,897,2303,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,local_move_explainability,1,909156,8,10.0000000000,1.0600000000,0.1458344648,0.1193847000,840,2360,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,local_move_explainability,2,917075,8,10.0000000000,1.0600000000,0.1574883386,0.1199448999,896,2304,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,local_move_explainability,3,924994,8,10.0000000000,1.0600000000,0.1412664717,0.1191014000,840,2360,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,local_move_explainability,4,932913,8,10.0000000000,1.0600000000,0.1766709602,0.1284703000,880,2320,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,local_move_explainability,5,940832,8,10.0000000000,1.0600000000,0.1739459214,0.1187195000,850,2350,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,local_move_explainability,6,948751,8,10.0000000000,1.0600000000,0.1780882990,0.1185800000,880,2320,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,local_move_explainability,7,956670,8,10.0000000000,1.0600000000,0.1634724890,0.1177243000,840,2360,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,local_move_explainability,8,964589,8,10.0000000000,1.0600000000,0.1756553342,0.1189551001,880,2320,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,local_move_explainability,9,972508,8,10.0000000000,1.0600000000,0.1521529219,0.1200168000,920,2280,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,ranking_robustness,0,900327,8,10.0000000000,1.0600000000,0.1710932879,0.1210742999,867,2333,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,ranking_robustness,1,908246,8,10.0000000000,1.0600000000,0.1728467434,0.1223177999,880,2320,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,ranking_robustness,2,916165,8,10.0000000000,1.0600000000,0.1625303502,0.1215321000,880,2320,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,ranking_robustness,3,924084,8,10.0000000000,1.0600000000,0.1735612592,0.1198160000,866,2334,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,ranking_robustness,4,932003,8,10.0000000000,1.0600000000,0.1729862987,0.1190618000,880,2320,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,ranking_robustness,5,939922,8,10.0000000000,1.0600000000,0.1430542665,0.1202410000,880,2320,3200,1.0000000000,37,reused_primary_matched_evaluation_run
registered,reference,ranking_robustness,6,947841,8,10.0000000000,1.0600000000,0.1578276224,0.1239029000,840,2360,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,ranking_robustness,7,955760,8,10.0000000000,1.0600000000,0.1728548047,0.1213774000,880,2320,3200,1.0000000000,37,reused_primary_matched_evaluation_run
registered,reference,ranking_robustness,8,963679,8,10.0000000000,1.0600000000,0.1725578955,0.1209494000,880,2320,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,ranking_robustness,9,971598,8,10.0000000000,1.0600000000,0.1530609037,0.1214832000,880,2320,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,budget_sensitivity,0,901412,8,10.0000000000,1.0600000000,0.1353128197,0.1228151000,1000,2200,3200,1.0000000000,37,reused_primary_matched_evaluation_run
registered,reference,budget_sensitivity,1,909331,8,10.0000000000,1.0600000000,0.1473606957,0.1226160000,1040,2160,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,budget_sensitivity,2,917250,8,10.0000000000,1.0600000000,0.1341451077,0.1222201000,1000,2200,3200,1.0000000000,37,reused_primary_matched_evaluation_run
registered,reference,budget_sensitivity,3,925169,8,10.0000000000,1.0600000000,0.1192790391,0.1215305000,1000,2200,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,budget_sensitivity,4,933088,8,10.0000000000,1.0600000000,0.1496527535,0.1207121001,1040,2160,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,budget_sensitivity,5,941007,8,10.0000000000,1.0600000000,0.1604417814,0.1257748001,1000,2200,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,budget_sensitivity,6,948926,8,10.0000000000,1.0600000000,0.1351687828,0.1245118000,1040,2160,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,budget_sensitivity,7,956845,8,10.0000000000,1.0600000000,0.1359441572,0.1195812001,1000,2200,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,budget_sensitivity,8,964764,8,10.0000000000,1.0600000000,0.1508433923,0.1242930000,1000,2200,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,budget_sensitivity,9,972683,8,10.0000000000,1.0600000000,0.1357398442,0.1217754000,1000,2200,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,project_pool_scalability,0,901247,8,10.0000000000,1.0600000000,0.1763476429,0.1199772999,775,2425,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,project_pool_scalability,1,909166,8,10.0000000000,1.0600000000,0.1670562640,0.1197749000,800,2400,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,project_pool_scalability,2,917085,8,10.0000000000,1.0600000000,0.1619648062,0.1215280000,768,2432,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,project_pool_scalability,3,925004,8,10.0000000000,1.0600000000,0.1808478641,0.1240669000,840,2360,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,project_pool_scalability,4,932923,8,10.0000000000,1.0600000000,0.1820998731,0.1188726000,800,2400,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,project_pool_scalability,5,940842,8,10.0000000000,1.0600000000,0.1838348491,0.1209567999,800,2400,3200,1.0000000000,38,reused_primary_matched_evaluation_run
registered,reference,project_pool_scalability,6,948761,8,10.0000000000,1.0600000000,0.1679299507,0.1182678000,777,2423,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,project_pool_scalability,7,956680,8,10.0000000000,1.0600000000,0.1843830366,0.1184528001,772,2428,3200,1.0000000000,39,reused_primary_matched_evaluation_run
registered,reference,project_pool_scalability,8,964599,8,10.0000000000,1.0600000000,0.1814033479,0.1173553000,800,2400,3200,1.0000000000,37,reused_primary_matched_evaluation_run
registered,reference,project_pool_scalability,9,972518,8,10.0000000000,1.0600000000,0.1656420951,0.1186558000,760,2440,3200,1.0000000000,39,reused_primary_matched_evaluation_run
depth_2,local_depth,budget_constrained_selection,0,902283,2,10.0000000000,1.0600000000,0.1467517069,0.1258351001,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,budget_constrained_selection,1,910202,2,10.0000000000,1.0600000000,0.1609859677,0.1232612999,1297,1903,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,budget_constrained_selection,2,918121,2,10.0000000000,1.0600000000,0.1424114655,0.1235277001,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,budget_constrained_selection,3,926040,2,10.0000000000,1.0600000000,0.1599669312,0.1232221001,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,budget_constrained_selection,4,933959,2,10.0000000000,1.0600000000,0.1513496302,0.1246184000,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,budget_constrained_selection,5,941878,2,10.0000000000,1.0600000000,0.1621713106,0.1236196000,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,budget_constrained_selection,6,949797,2,10.0000000000,1.0600000000,0.1608347458,0.1260417000,1320,1880,3200,1.0000000000,37,new_stage_local_run
depth_2,local_depth,budget_constrained_selection,7,957716,2,10.0000000000,1.0600000000,0.1468378800,0.1241206001,1320,1880,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,budget_constrained_selection,8,965635,2,10.0000000000,1.0600000000,0.1601183026,0.1224278000,1280,1920,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,budget_constrained_selection,9,973554,2,10.0000000000,1.0600000000,0.1608813787,0.1261962000,1320,1880,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,reliability_prioritized_review,0,900374,2,10.0000000000,1.0600000000,0.1728997458,0.1161892000,1338,1862,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,reliability_prioritized_review,1,908293,2,10.0000000000,1.0600000000,0.1733587439,0.1169195999,1343,1857,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,reliability_prioritized_review,2,916212,2,10.0000000000,1.0600000000,0.1570808623,0.1163659000,1360,1840,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,reliability_prioritized_review,3,924131,2,10.0000000000,1.0600000000,0.1735063603,0.1161982999,1332,1868,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,reliability_prioritized_review,4,932050,2,10.0000000000,1.0600000000,0.1728443348,0.1170445000,1331,1869,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,reliability_prioritized_review,5,939969,2,10.0000000000,1.0600000000,0.1708370450,0.1155867000,1360,1840,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,reliability_prioritized_review,6,947888,2,10.0000000000,1.0600000000,0.1711243697,0.1138703000,1346,1854,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,reliability_prioritized_review,7,955807,2,10.0000000000,1.0600000000,0.1723790441,0.1151314001,1321,1879,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,reliability_prioritized_review,8,963726,2,10.0000000000,1.0600000000,0.1713102725,0.1135253999,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,reliability_prioritized_review,9,971645,2,10.0000000000,1.0600000000,0.1740573169,0.1169214000,1351,1849,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,renewable_accommodation_review,0,903147,2,10.0000000000,1.0600000000,0.1778082388,0.1093313000,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,renewable_accommodation_review,1,911066,2,10.0000000000,1.0600000000,0.1784508774,0.1071189999,1240,1960,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,renewable_accommodation_review,2,918985,2,10.0000000000,1.0600000000,0.1753825848,0.1080364999,1280,1920,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,renewable_accommodation_review,3,926904,2,10.0000000000,1.0600000000,0.1762124759,0.1072491000,1323,1877,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,renewable_accommodation_review,4,934823,2,10.0000000000,1.0600000000,0.1756437348,0.1070319001,1299,1901,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,renewable_accommodation_review,5,942742,2,10.0000000000,1.0600000000,0.1771256057,0.1079245000,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,renewable_accommodation_review,6,950661,2,10.0000000000,1.0600000000,0.1710535005,0.1074872001,1320,1880,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,renewable_accommodation_review,7,958580,2,10.0000000000,1.0600000000,0.1759622005,0.1067318000,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,renewable_accommodation_review,8,966499,2,10.0000000000,1.0600000000,0.1698597202,0.1115269001,1337,1863,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,renewable_accommodation_review,9,974418,2,10.0000000000,1.0600000000,0.1764974373,0.1080337999,1280,1920,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,dependency_constrained_review,0,901173,2,10.0000000000,1.0600000000,0.1721334215,0.1150966000,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,dependency_constrained_review,1,909092,2,10.0000000000,1.0600000000,0.1676350874,0.1153290001,1320,1880,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,dependency_constrained_review,2,917011,2,10.0000000000,1.0600000000,0.1709227952,0.1157553000,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,dependency_constrained_review,3,924930,2,10.0000000000,1.0600000000,0.1703290898,0.1156358999,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,dependency_constrained_review,4,932849,2,10.0000000000,1.0600000000,0.1718639332,0.1152028999,1320,1880,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,dependency_constrained_review,5,940768,2,10.0000000000,1.0600000000,0.1697065614,0.1149422000,1321,1879,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,dependency_constrained_review,6,948687,2,10.0000000000,1.0600000000,0.1686616346,0.1161681000,1377,1823,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,dependency_constrained_review,7,956606,2,10.0000000000,1.0600000000,0.1710759514,0.1159451001,1356,1844,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,dependency_constrained_review,8,964525,2,10.0000000000,1.0600000000,0.1734259828,0.1147502001,1320,1880,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,dependency_constrained_review,9,972444,2,10.0000000000,1.0600000000,0.1729203670,0.1166024000,1343,1857,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,local_move_explainability,0,901237,2,10.0000000000,1.0600000000,0.1789787542,0.1227852000,1280,1920,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,local_move_explainability,1,909156,2,10.0000000000,1.0600000000,0.1731755721,0.1236855000,1314,1886,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,local_move_explainability,2,917075,2,10.0000000000,1.0600000000,0.1588614002,0.1230790000,1280,1920,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,local_move_explainability,3,924994,2,10.0000000000,1.0600000000,0.1692050322,0.1239905000,1280,1920,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,local_move_explainability,4,932913,2,10.0000000000,1.0600000000,0.1782227907,0.1231792000,1314,1886,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,local_move_explainability,5,940832,2,10.0000000000,1.0600000000,0.1766461440,0.1248789000,1308,1892,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,local_move_explainability,6,948751,2,10.0000000000,1.0600000000,0.1722071766,0.1273722999,1280,1920,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,local_move_explainability,7,956670,2,10.0000000000,1.0600000000,0.1712167044,0.1227342000,1280,1920,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,local_move_explainability,8,964589,2,10.0000000000,1.0600000000,0.1751722230,0.1242296000,1286,1914,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,local_move_explainability,9,972508,2,10.0000000000,1.0600000000,0.1792524255,0.1232574000,1290,1910,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,ranking_robustness,0,900327,2,10.0000000000,1.0600000000,0.1757073374,0.1254897000,1279,1921,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,ranking_robustness,1,908246,2,10.0000000000,1.0600000000,0.1580398825,0.1227745999,1292,1908,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,ranking_robustness,2,916165,2,10.0000000000,1.0600000000,0.1689298647,0.1229484000,1265,1935,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,ranking_robustness,3,924084,2,10.0000000000,1.0600000000,0.1774665336,0.1235651000,1280,1920,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,ranking_robustness,4,932003,2,10.0000000000,1.0600000000,0.1689225456,0.1285837000,1280,1920,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,ranking_robustness,5,939922,2,10.0000000000,1.0600000000,0.1779822116,0.1267327000,1280,1920,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,ranking_robustness,6,947841,2,10.0000000000,1.0600000000,0.1710755975,0.1296596001,1280,1920,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,ranking_robustness,7,955760,2,10.0000000000,1.0600000000,0.1687096473,0.1576166000,1280,1920,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,ranking_robustness,8,963679,2,10.0000000000,1.0600000000,0.1780484496,0.1369920000,1280,1920,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,ranking_robustness,9,971598,2,10.0000000000,1.0600000000,0.1706116146,0.1388472001,1283,1917,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,budget_sensitivity,0,901412,2,10.0000000000,1.0600000000,0.1465257042,0.1224927000,1335,1865,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,budget_sensitivity,1,909331,2,10.0000000000,1.0600000000,0.1325287571,0.1282572000,1360,1840,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,budget_sensitivity,2,917250,2,10.0000000000,1.0600000000,0.1467417232,0.1234977000,1320,1880,3200,1.0000000000,36,new_stage_local_run
depth_2,local_depth,budget_sensitivity,3,925169,2,10.0000000000,1.0600000000,0.1601239332,0.1232491001,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,budget_sensitivity,4,933088,2,10.0000000000,1.0600000000,0.1462175513,0.1216829000,1348,1852,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,budget_sensitivity,5,941007,2,10.0000000000,1.0600000000,0.1458646605,0.1229313000,1344,1856,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,budget_sensitivity,6,948926,2,10.0000000000,1.0600000000,0.1691242788,0.1221146000,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,budget_sensitivity,7,956845,2,10.0000000000,1.0600000000,0.1491725287,0.1221532001,1348,1852,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,budget_sensitivity,8,964764,2,10.0000000000,1.0600000000,0.1452277752,0.1224018000,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,budget_sensitivity,9,972683,2,10.0000000000,1.0600000000,0.1320920164,0.1249161999,1320,1880,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,project_pool_scalability,0,901247,2,10.0000000000,1.0600000000,0.1824330797,0.1219582000,1274,1926,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,project_pool_scalability,1,909166,2,10.0000000000,1.0600000000,0.1825566051,0.1227197000,1280,1920,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,project_pool_scalability,2,917085,2,10.0000000000,1.0600000000,0.1646000329,0.1258216001,1240,1960,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,project_pool_scalability,3,925004,2,10.0000000000,1.0600000000,0.1798274982,0.1215293000,1240,1960,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,project_pool_scalability,4,932923,2,10.0000000000,1.0600000000,0.1823457766,0.1215362999,1278,1922,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,project_pool_scalability,5,940842,2,10.0000000000,1.0600000000,0.1821556052,0.1219947000,1255,1945,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,project_pool_scalability,6,948761,2,10.0000000000,1.0600000000,0.1814718202,0.1221274000,1269,1931,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,project_pool_scalability,7,956680,2,10.0000000000,1.0600000000,0.1831104355,0.1223820000,1240,1960,3200,1.0000000000,39,new_stage_local_run
depth_2,local_depth,project_pool_scalability,8,964599,2,10.0000000000,1.0600000000,0.1814408411,0.1230928000,1276,1924,3200,1.0000000000,38,new_stage_local_run
depth_2,local_depth,project_pool_scalability,9,972518,2,10.0000000000,1.0600000000,0.1824066344,0.1220297001,1240,1960,3200,1.0000000000,38,new_stage_local_run
depth_16,local_depth,budget_constrained_selection,0,902283,16,10.0000000000,1.0600000000,0.1301248378,0.1193760000,903,2297,3200,1.0000000000,36,new_stage_local_run
depth_16,local_depth,budget_constrained_selection,1,910202,16,10.0000000000,1.0600000000,0.1344226271,0.1154665999,840,2360,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,budget_constrained_selection,2,918121,16,10.0000000000,1.0600000000,0.1264931064,0.1193236000,920,2280,3200,1.0000000000,37,new_stage_local_run
depth_16,local_depth,budget_constrained_selection,3,926040,16,10.0000000000,1.0600000000,0.1574779855,0.1197750000,920,2280,3200,1.0000000000,37,new_stage_local_run
depth_16,local_depth,budget_constrained_selection,4,933959,16,10.0000000000,1.0600000000,0.1456572594,0.1188508000,880,2320,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,budget_constrained_selection,5,941878,16,10.0000000000,1.0600000000,0.1475194155,0.1184945999,960,2240,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,budget_constrained_selection,6,949797,16,10.0000000000,1.0600000000,0.1469821907,0.1183182000,920,2280,3200,1.0000000000,39,new_stage_local_run
depth_16,local_depth,budget_constrained_selection,7,957716,16,10.0000000000,1.0600000000,0.1315505754,0.1209691000,880,2320,3200,1.0000000000,38,new_stage_local_run
