run_namespace,cap,horizon_hours,selection_objective,condition_id,method_role,architecture,retrieval_space,k_neighbors,alpha_head,checkpoint_epoch,ridge_lambda,seed_index,seed,execution_status,scientific_support_status,failure_code,sanitized_exception_class,parameter_count,rank_eligible,training_runtime_s,condition_runtime_s,selection_loss,detection_threshold,threshold_status,onset_targeted_claim_valid,curtailment_mae,curtailment_rmse,event_f1,event_precision,event_recall,onset_f1,onset_precision,onset_recall,onset_mae,stress_subset_mae,n_fit,n_selection,n_calibration,n_test,n_onsets_selection,n_onsets_calibration,n_onsets_test,n_events_test
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_randomized_k16_retrieval,attribution_control,GRU-untrained,randomized,16,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0249838,,0.02,fallback_no_positive_onsets,false,0.0434508102845,0.0812861599135,0.0148148148148,0.142857142857,0.0078125,0.230769230769,0.145400593472,0.558935361217,0.130603752049,0.105268780439,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_randomized_k32_retrieval,attribution_control,GRU-untrained,randomized,32,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0249913,,0.02,fallback_no_positive_onsets,false,0.043329718751,0.0801480620854,0.00746268656716,0.0833333333333,0.00390625,0.243639167309,0.152804642166,0.600760456274,0.128441350432,0.104124487221,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_learned_k4_retrieval,retrieval_only,GRU,learned,4,0.0,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.5342568,0.0220144001,,0.02,fallback_no_positive_onsets,false,0.0447899681476,0.0883344041363,0.0925925925926,0.220588235294,0.05859375,0.204042348412,0.136597938144,0.403041825095,0.135638762805,0.110331324535,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_learned_k8_retrieval,retrieval_only,GRU,learned,8,0.0,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.5342568,0.0219461001,,0.02,fallback_no_positive_onsets,false,0.0439549182032,0.0836016962343,0.0738255033557,0.261904761905,0.04296875,0.217465753425,0.140331491713,0.48288973384,0.132502428092,0.106897974592,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_learned_k16_retrieval,retrieval_only,GRU,learned,16,0.0,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.5342568,0.0219229,,0.02,fallback_no_positive_onsets,false,0.0436115174363,0.0816129742848,0.0220588235294,0.1875,0.01171875,0.231678486998,0.146123260437,0.558935361217,0.131304711025,0.105411618911,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_learned_k32_retrieval,retrieval_only,GRU,learned,32,0.0,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.5342568,0.0219207,,0.02,fallback_no_positive_onsets,false,0.0433039325682,0.0800954973371,0,0,0,0.242331288344,0.151777137368,0.600760456274,0.128140833423,0.103911187175,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_learned_k8_selected_blend,selected_blend,GRU,learned,8,0.0,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.5342568,0.0219842,0.0003666060014,0.02,fallback_no_positive_onsets,false,0.0439549182032,0.0836016962343,0.0738255033557,0.261904761905,0.04296875,0.217465753425,0.140331491713,0.48288973384,0.132502428092,0.106897974592,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_learned_k8_fixed_0_5,mechanism_control,GRU,learned,8,0.5,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.5342568,0.0219316001,0.00431698139589,0.02,fallback_no_positive_onsets,false,0.0451987965521,0.0795600276373,0,0,0,0.243580337491,0.150909090909,0.631178707224,0.127108842273,0.104314737406,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_learned_k8_fixed_1,mechanism_control,GRU,learned,8,1.0,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.5342568,0.0219227,0.00828354093989,0.02,fallback_no_positive_onsets,false,0.0467979554466,0.0782995701239,0,0,0,0.260554885404,0.154838709677,0.821292775665,0.122663446117,0.102954747411,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_head,architecture_head,GRU,,,,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.5342568,0.00694019999,-0,0.02,fallback_no_positive_onsets,false,0.0467979554466,0.0782995701239,0,0,0,0.260554885404,0.154838709677,0.821292775665,0.122663446117,0.102954747411,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,lstm_head,architecture_head,LSTM,,,,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,10993,True,0.5412049,0.00864740007,-0,0.02,fallback_no_positive_onsets,false,0.0452900299871,0.0783662262951,0,0,0,0.262443438914,0.158099688474,0.771863117871,0.123223873455,0.103354070825,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,dlinear_head,architecture_head,DLinear,,,,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,106,True,0.4318161,0.00292670005,-0,0.02,fallback_no_positive_onsets,false,0.0636973565867,0.0996743867263,0.0974212034384,0.182795698925,0.06640625,0.180415430267,0.106891701828,0.577946768061,0.119780098072,0.11375902658,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,tcn_head,architecture_head,TCN,,,,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,28273,True,0.9892875,0.0117002,-0,0.02,fallback_no_positive_onsets,false,0.044048311848,0.078592476651,0,0,0,0.259879437374,0.157723577236,0.737642585551,0.122752526218,0.100205754458,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,raw_k4_retrieval,attribution_control,none,raw,4,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0312730001,,0.02,fallback_no_positive_onsets,false,0.0426171099484,0.086181537193,0.168284789644,0.490566037736,0.1015625,0.230483271375,0.152521525215,0.471482889734,0.124577051306,0.106167371696,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,raw_k8_retrieval,attribution_control,none,raw,8,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0312597,,0.02,fallback_no_positive_onsets,false,0.0411388907665,0.0799228575914,0.137457044674,0.571428571429,0.078125,0.266249021143,0.167652859961,0.6463878327,0.116514127743,0.0989940235522,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,raw_k16_retrieval,attribution_control,none,raw,16,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0312552002,,0.02,fallback_no_positive_onsets,false,0.0405875554687,0.0773609704248,0.132867132867,0.633333333333,0.07421875,0.264860797592,0.165103189493,0.669201520913,0.116537419511,0.096687167452,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,raw_k32_retrieval,attribution_control,none,raw,32,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0312522,,0.02,fallback_no_positive_onsets,false,0.0413993652274,0.0766831210413,0.108303249097,0.714285714286,0.05859375,0.250368188513,0.155251141553,0.6463878327,0.117183728079,0.0974408505729,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_randomized_k4_retrieval,attribution_control,GRU-untrained,randomized,4,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0249849999,,0.02,fallback_no_positive_onsets,false,0.0445928094639,0.0883404639517,0.0822784810127,0.216666666667,0.05078125,0.214700193424,0.143968871595,0.422053231939,0.136209636947,0.111214785736,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_randomized_k8_retrieval,attribution_control,GRU-untrained,randomized,8,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0250067,,0.02,fallback_no_positive_onsets,false,0.0438256556648,0.0834516364317,0.0990099009901,0.31914893617,0.05859375,0.225834046193,0.145695364238,0.501901140684,0.131406394785,0.106874558596,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_randomized_k16_retrieval,attribution_control,GRU-untrained,randomized,16,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0249942,,0.02,fallback_no_positive_onsets,false,0.0434508102845,0.0812861599135,0.0148148148148,0.142857142857,0.0078125,0.230769230769,0.145400593472,0.558935361217,0.130603752049,0.105268780439,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_randomized_k32_retrieval,attribution_control,GRU-untrained,randomized,32,0.0,,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0249836,,0.02,fallback_no_positive_onsets,false,0.043329718751,0.0801480620854,0.00746268656716,0.0833333333333,0.00390625,0.243639167309,0.152804642166,0.600760456274,0.128441350432,0.104124487221,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_learned_k4_retrieval,retrieval_only,GRU,learned,4,0.0,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.5342568,0.0224184,,0.02,fallback_no_positive_onsets,false,0.0447899681476,0.0883344041363,0.0925925925926,0.220588235294,0.05859375,0.204042348412,0.136597938144,0.403041825095,0.135638762805,0.110331324535,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_learned_k8_retrieval,retrieval_only,GRU,learned,8,0.0,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.5342568,0.0223553,,0.02,fallback_no_positive_onsets,false,0.0439549182032,0.0836016962343,0.0738255033557,0.261904761905,0.04296875,0.217465753425,0.140331491713,0.48288973384,0.132502428092,0.106897974592,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_learned_k16_retrieval,retrieval_only,GRU,learned,16,0.0,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.5342568,0.0223399,,0.02,fallback_no_positive_onsets,false,0.0436115174363,0.0816129742848,0.0220588235294,0.1875,0.01171875,0.231678486998,0.146123260437,0.558935361217,0.131304711025,0.105411618911,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_learned_k32_retrieval,retrieval_only,GRU,learned,32,0.0,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.5342568,0.0223379001,,0.02,fallback_no_positive_onsets,false,0.0433039325682,0.0800954973371,0,0,0,0.242331288344,0.151777137368,0.600760456274,0.128140833423,0.103911187175,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_learned_k8_selected_blend,selected_blend,GRU,learned,8,1.0,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.5342568,0.0223382001,-0,0.02,fallback_no_positive_onsets,false,0.0467979554466,0.0782995701239,0,0,0,0.260554885404,0.154838709677,0.821292775665,0.122663446117,0.102954747411,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_learned_k8_fixed_0_5,mechanism_control,GRU,learned,8,0.5,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.5342568,0.0223328001,-0,0.02,fallback_no_positive_onsets,false,0.0451987965521,0.0795600276373,0,0,0,0.243580337491,0.150909090909,0.631178707224,0.127108842273,0.104314737406,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_learned_k8_fixed_1,mechanism_control,GRU,learned,8,1.0,5,,3,59,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.5342568,0.0223317001,-0,0.02,fallback_no_positive_onsets,false,0.0467979554466,0.0782995701239,0,0,0,0.260554885404,0.154838709677,0.821292775665,0.122663446117,0.102954747411,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_head,architecture_head,GRU,,,,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6044776,0.00818150002,0.00744367222971,0.02,fallback_no_positive_onsets,false,0.0447450553174,0.0793267913838,0,0,0,0.238157894737,0.14399363564,0.688212927757,0.12667816998,0.105252690653,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,lstm_head,architecture_head,LSTM,,,,15,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,10993,True,0.5876864,0.00739849999,0.00993274725064,0.02,fallback_no_positive_onsets,false,0.0446433988839,0.080990648268,0.0304182509506,0.571428571429,0.015625,0.257565095004,0.158031088083,0.695817490494,0.122874185805,0.104468364488,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,dlinear_head,architecture_head,DLinear,,,,20,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,106,True,0.3962111,0.00367879996,0.0291136848793,0.02,fallback_no_positive_onsets,false,0.051324218195,0.0854088679194,0,0,0,0.219459459459,0.127914303718,0.771863117871,0.12091816945,0.110814175104,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,tcn_head,architecture_head,TCN,,,,10,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,28273,True,0.9117379,0.0122721,0.0110909195984,0.02,fallback_no_positive_onsets,false,0.045208888314,0.0799548615933,0,0,0,0.254343293954,0.155612244898,0.695817490494,0.1214648203,0.102600187927,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,raw_k4_retrieval,attribution_control,none,raw,4,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0312705,,0.02,fallback_no_positive_onsets,false,0.0426171099484,0.086181537193,0.168284789644,0.490566037736,0.1015625,0.230483271375,0.152521525215,0.471482889734,0.124577051306,0.106167371696,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,raw_k8_retrieval,attribution_control,none,raw,8,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0312538,,0.02,fallback_no_positive_onsets,false,0.0411388907665,0.0799228575914,0.137457044674,0.571428571429,0.078125,0.266249021143,0.167652859961,0.6463878327,0.116514127743,0.0989940235522,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,raw_k16_retrieval,attribution_control,none,raw,16,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0312497001,,0.02,fallback_no_positive_onsets,false,0.0405875554687,0.0773609704248,0.132867132867,0.633333333333,0.07421875,0.264860797592,0.165103189493,0.669201520913,0.116537419511,0.096687167452,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,raw_k32_retrieval,attribution_control,none,raw,32,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0312468001,,0.02,fallback_no_positive_onsets,false,0.0413993652274,0.0766831210413,0.108303249097,0.714285714286,0.05859375,0.250368188513,0.155251141553,0.6463878327,0.117183728079,0.0974408505729,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_randomized_k4_retrieval,attribution_control,GRU-untrained,randomized,4,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0244535001,,0.02,fallback_no_positive_onsets,false,0.0447901744481,0.087990564981,0.0740740740741,0.176470588235,0.046875,0.205910390848,0.137404580153,0.410646387833,0.134219237895,0.109866097871,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_randomized_k8_retrieval,attribution_control,GRU-untrained,randomized,8,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0244457001,,0.02,fallback_no_positive_onsets,false,0.0437229003696,0.0834081768121,0.0756013745704,0.314285714286,0.04296875,0.202401372213,0.130675526024,0.448669201521,0.133978570677,0.106480656505,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_randomized_k16_retrieval,attribution_control,GRU-untrained,randomized,16,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0244471001,,0.02,fallback_no_positive_onsets,false,0.0435167237037,0.0814841095033,0.00749063670412,0.0909090909091,0.00390625,0.214849921011,0.135593220339,0.51711026616,0.132971670693,0.105962824971,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_randomized_k32_retrieval,attribution_control,GRU-untrained,randomized,32,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0244495,,0.02,fallback_no_positive_onsets,false,0.043333532306,0.0805145575272,0,0,0,0.230889235569,0.145240431796,0.562737642586,0.131140545495,0.105605588096,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_learned_k4_retrieval,retrieval_only,GRU,learned,4,0.0,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6044776,0.0247271999,,0.02,fallback_no_positive_onsets,false,0.0448290899512,0.087728238988,0.0566037735849,0.145161290323,0.03515625,0.190384615385,0.127413127413,0.376425855513,0.135678534349,0.110596278337,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_learned_k8_retrieval,retrieval_only,GRU,learned,8,0.0,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6044776,0.0243347,,0.02,fallback_no_positive_onsets,false,0.0435210030874,0.0830956634066,0.0555555555556,0.25,0.03125,0.206060606061,0.133408071749,0.45247148289,0.133314390675,0.106693722709,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_learned_k16_retrieval,retrieval_only,GRU,learned,16,0.0,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6044776,0.0242665999,,0.02,fallback_no_positive_onsets,false,0.0434710213982,0.0813372301491,0.0148698884758,0.153846153846,0.0078125,0.227808326787,0.143564356436,0.551330798479,0.13214940027,0.105847199996,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_learned_k32_retrieval,retrieval_only,GRU,learned,32,0.0,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6044776,0.0242596,,0.02,fallback_no_positive_onsets,false,0.0430445525276,0.0801973791092,0,0,0,0.236677115987,0.14906219151,0.574144486692,0.130486739268,0.105112838415,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_learned_k8_selected_blend,selected_blend,GRU,learned,8,0.0,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6044776,0.0243303999,0.000344990784645,0.02,fallback_no_positive_onsets,false,0.0435210030874,0.0830956634066,0.0555555555556,0.25,0.03125,0.206060606061,0.133408071749,0.45247148289,0.133314390675,0.106693722709,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_learned_k8_fixed_0_5,mechanism_control,GRU,learned,8,0.5,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6044776,0.0242721,0.00387648865377,0.02,fallback_no_positive_onsets,false,0.0439299842741,0.0797513692502,0,0,0,0.223241590214,0.13971291866,0.555133079848,0.129436700004,0.105387183095,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,mae,gru_learned_k8_fixed_1,mechanism_control,GRU,learned,8,1.0,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6044776,0.02426,0.00744367222971,0.02,fallback_no_positive_onsets,false,0.0447450553174,0.0793267913838,0,0,0,0.238157894737,0.14399363564,0.688212927757,0.12667816998,0.105252690653,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_head,architecture_head,GRU,,,,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6044776,0.00751440006,-0,0.02,fallback_no_positive_onsets,false,0.0447450553174,0.0793267913838,0,0,0,0.238157894737,0.14399363564,0.688212927757,0.12667816998,0.105252690653,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,lstm_head,architecture_head,LSTM,,,,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,10993,True,0.5876864,0.00653400004,-0,0.02,fallback_no_positive_onsets,false,0.0432302295863,0.0794387481732,0,0,0,0.258292166549,0.158578856153,0.695817490494,0.128651383879,0.10628378126,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,dlinear_head,architecture_head,DLinear,,,,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,106,True,0.3962111,0.00293289998,-0,0.02,fallback_no_positive_onsets,false,0.0400493035916,0.0937602162057,0.00772200772201,0.333333333333,0.00390625,0.12987012987,0.126811594203,0.133079847909,0.151400182232,0.126183919353,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,tcn_head,architecture_head,TCN,,,,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,28273,True,0.9117379,0.0129321001,-0,0.02,fallback_no_positive_onsets,false,0.0439190806751,0.0796042363392,0,0,0,0.241958041958,0.14824335904,0.657794676806,0.125654045263,0.103909962474,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,raw_k4_retrieval,attribution_control,none,raw,4,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0312724001,,0.02,fallback_no_positive_onsets,false,0.0426171099484,0.086181537193,0.168284789644,0.490566037736,0.1015625,0.230483271375,0.152521525215,0.471482889734,0.124577051306,0.106167371696,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,raw_k8_retrieval,attribution_control,none,raw,8,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0312598001,,0.02,fallback_no_positive_onsets,false,0.0411388907665,0.0799228575914,0.137457044674,0.571428571429,0.078125,0.266249021143,0.167652859961,0.6463878327,0.116514127743,0.0989940235522,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,raw_k16_retrieval,attribution_control,none,raw,16,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0312513001,,0.02,fallback_no_positive_onsets,false,0.0405875554687,0.0773609704248,0.132867132867,0.633333333333,0.07421875,0.264860797592,0.165103189493,0.669201520913,0.116537419511,0.096687167452,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,raw_k32_retrieval,attribution_control,none,raw,32,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,0,True,0,0.0312496,,0.02,fallback_no_positive_onsets,false,0.0413993652274,0.0766831210413,0.108303249097,0.714285714286,0.05859375,0.250368188513,0.155251141553,0.6463878327,0.117183728079,0.0974408505729,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_randomized_k4_retrieval,attribution_control,GRU-untrained,randomized,4,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0244494001,,0.02,fallback_no_positive_onsets,false,0.0447901744481,0.087990564981,0.0740740740741,0.176470588235,0.046875,0.205910390848,0.137404580153,0.410646387833,0.134219237895,0.109866097871,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_randomized_k8_retrieval,attribution_control,GRU-untrained,randomized,8,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0244479001,,0.02,fallback_no_positive_onsets,false,0.0437229003696,0.0834081768121,0.0756013745704,0.314285714286,0.04296875,0.202401372213,0.130675526024,0.448669201521,0.133978570677,0.106480656505,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_randomized_k16_retrieval,attribution_control,GRU-untrained,randomized,16,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0244456001,,0.02,fallback_no_positive_onsets,false,0.0435167237037,0.0814841095033,0.00749063670412,0.0909090909091,0.00390625,0.214849921011,0.135593220339,0.51711026616,0.132971670693,0.105962824971,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_randomized_k32_retrieval,attribution_control,GRU-untrained,randomized,32,0.0,,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8208,True,0,0.0244462001,,0.02,fallback_no_positive_onsets,false,0.043333532306,0.0805145575272,0,0,0,0.230889235569,0.145240431796,0.562737642586,0.131140545495,0.105605588096,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_learned_k4_retrieval,retrieval_only,GRU,learned,4,0.0,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6044776,0.0215625,,0.02,fallback_no_positive_onsets,false,0.0448290899512,0.087728238988,0.0566037735849,0.145161290323,0.03515625,0.190384615385,0.127413127413,0.376425855513,0.135678534349,0.110596278337,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_learned_k8_retrieval,retrieval_only,GRU,learned,8,0.0,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6044776,0.0214895001,,0.02,fallback_no_positive_onsets,false,0.0435210030874,0.0830956634066,0.0555555555556,0.25,0.03125,0.206060606061,0.133408071749,0.45247148289,0.133314390675,0.106693722709,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_learned_k16_retrieval,retrieval_only,GRU,learned,16,0.0,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6044776,0.0214841,,0.02,fallback_no_positive_onsets,false,0.0434710213982,0.0813372301491,0.0148698884758,0.153846153846,0.0078125,0.227808326787,0.143564356436,0.551330798479,0.13214940027,0.105847199996,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_learned_k32_retrieval,retrieval_only,GRU,learned,32,0.0,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6044776,0.0214738001,,0.02,fallback_no_positive_onsets,false,0.0430445525276,0.0801973791092,0,0,0,0.236677115987,0.14906219151,0.574144486692,0.130486739268,0.105112838415,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_learned_k8_selected_blend,selected_blend,GRU,learned,8,1.0,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6044776,0.0214778001,-0,0.02,fallback_no_positive_onsets,false,0.0447450553174,0.0793267913838,0,0,0,0.238157894737,0.14399363564,0.688212927757,0.12667816998,0.105252690653,4309,852,852,2604,0,0,263,256
p1_ieee_access_upgrade_v2,0.60,24,onset_f1,gru_learned_k8_fixed_0_5,mechanism_control,GRU,learned,8,0.5,5,,4,71,completed,onset_diagnostic_only_no_pretest_support,,,8257,True,0.6044776,0.0214713,-0,0.02,fallback_no_positive_onsets,false,0.0439299842741,0.0797513692502,0,0,0,0.223241590214,0.13971291866,0.555133079848,0.129436700004,0.105387183095,4309,852,852,2604,0,0,263,256
