scenario,method,method_type,seed_index,matched_output_cardinality,compromise_rule,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,full_front_hypervolume_context,full_front_size_context,source_status
renewable_accommodation_review,R-NSGA-II,stochastic_moea,0,1,shared_minimum_normalized_objective_sum,0.97030172,2.88758162,205.02631579,0.18840000,14,0.06442676,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,1,1,shared_minimum_normalized_objective_sum,0.97045862,2.88758162,205.45791579,0.18840000,14,0.06443447,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,2,1,shared_minimum_normalized_objective_sum,0.96851552,2.88758162,200.11271579,0.18840000,14,0.06442875,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,3,1,shared_minimum_normalized_objective_sum,0.96954138,2.92560879,202.93471579,0.18840000,14,0.06615561,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,4,1,shared_minimum_normalized_objective_sum,0.90241897,2.73505323,195.07937895,0.18840000,13,0.06459423,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,5,1,shared_minimum_normalized_objective_sum,0.97030172,2.92560879,205.02631579,0.18840000,14,0.06499691,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,6,1,shared_minimum_normalized_objective_sum,0.97045862,2.92560879,205.45791579,0.18840000,14,0.06504293,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,7,1,shared_minimum_normalized_objective_sum,0.96800862,2.92560879,198.71831579,0.18840000,14,0.06497817,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,8,1,shared_minimum_normalized_objective_sum,0.96956552,2.92560879,203.00111579,0.18840000,14,0.06493698,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,9,1,shared_minimum_normalized_objective_sum,0.96677759,2.88758162,195.33191579,0.18840000,14,0.06556312,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,10,1,shared_minimum_normalized_objective_sum,0.96809310,2.88758162,198.95071579,0.18840000,14,0.06461279,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,11,1,shared_minimum_normalized_objective_sum,0.96688621,2.88758162,195.63071579,0.18840000,14,0.06438685,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,12,1,shared_minimum_normalized_objective_sum,0.96956552,2.84853227,203.00111579,0.18840000,14,0.06385187,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,13,1,shared_minimum_normalized_objective_sum,0.96798448,2.92560879,198.65191579,0.18840000,14,0.06495248,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,14,1,shared_minimum_normalized_objective_sum,0.96927586,2.92560879,202.20431579,0.18840000,14,0.06500603,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,15,1,shared_minimum_normalized_objective_sum,0.96806897,2.92560879,198.88431579,0.18840000,14,0.06504232,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,16,1,shared_minimum_normalized_objective_sum,0.96880517,2.92560879,200.90951579,0.18840000,14,0.06516600,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,17,1,shared_minimum_normalized_objective_sum,0.97001207,2.88758162,204.22951579,0.18840000,14,0.06445296,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,18,1,shared_minimum_normalized_objective_sum,0.96822586,2.88758162,199.31591579,0.18840000,14,0.06444620,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,19,1,shared_minimum_normalized_objective_sum,0.97045862,2.88758162,205.45791579,0.18840000,14,0.06442980,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,20,1,shared_minimum_normalized_objective_sum,0.96838276,2.92560879,199.74751579,0.18840000,14,0.06500587,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,21,1,shared_minimum_normalized_objective_sum,0.96677759,2.92560879,195.33191579,0.18840000,14,0.06617939,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,22,1,shared_minimum_normalized_objective_sum,0.96903448,2.92560879,201.54031579,0.18840000,14,0.06499387,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,23,1,shared_minimum_normalized_objective_sum,0.96835862,2.92560879,199.68111579,0.18840000,14,0.06496287,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,24,1,shared_minimum_normalized_objective_sum,0.97001207,2.92560879,204.22951579,0.18840000,14,0.06504456,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,25,1,shared_minimum_normalized_objective_sum,0.96948103,2.88758162,202.76871579,0.18840000,14,0.06443962,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,26,1,shared_minimum_normalized_objective_sum,0.96903448,2.92560879,201.54031579,0.18840000,14,0.06500665,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,27,1,shared_minimum_normalized_objective_sum,0.96903448,2.92560879,201.54031579,0.18840000,14,0.06502332,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,28,1,shared_minimum_normalized_objective_sum,0.96851552,2.92560879,200.11271579,0.18840000,14,0.06497051,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,R-NSGA-II,stochastic_moea,29,1,shared_minimum_normalized_objective_sum,0.96903448,2.92560879,201.54031579,0.18840000,14,0.06501707,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,0,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04121394,4,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,1,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04414937,4,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,2,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04161021,4,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,3,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04174675,5,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,4,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04468345,5,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,5,1,shared_minimum_normalized_objective_sum,0.14336897,0.38111111,40.80987368,0.18840000,2,0.02962722,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,6,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04457703,5,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,7,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04468345,5,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,8,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.02603433,2,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,9,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04465944,5,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,10,1,shared_minimum_normalized_objective_sum,0.14237931,0.38111111,38.08747368,0.18840000,2,0.02957374,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,11,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04468345,5,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,12,1,shared_minimum_normalized_objective_sum,0.14336897,0.38111111,40.80987368,0.18840000,2,0.02962722,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,13,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04167939,4,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,14,1,shared_minimum_normalized_objective_sum,0.14336897,0.38111111,40.80987368,0.18840000,2,0.02962722,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,15,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04499663,6,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,16,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04505183,5,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,17,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04121394,4,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,18,1,shared_minimum_normalized_objective_sum,0.14336897,0.38111111,40.80987368,0.18840000,2,0.02962722,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,19,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04121410,6,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,20,1,shared_minimum_normalized_objective_sum,0.14336897,0.38111111,40.80987368,0.18840000,2,0.02962722,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,21,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04115966,4,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,22,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04115985,5,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,23,1,shared_minimum_normalized_objective_sum,0.07168448,0.19055556,20.40493684,0.18840000,1,0.02604807,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,24,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04414937,5,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,25,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04121394,4,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,26,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04468345,5,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,27,1,shared_minimum_normalized_objective_sum,0.14237931,0.38111111,38.08747368,0.18840000,2,0.02957921,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,28,1,shared_minimum_normalized_objective_sum,0.06017689,0.87284211,0.15949784,0.17260000,1,0.04121394,4,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,MOEA/D,stochastic_moea,29,1,shared_minimum_normalized_objective_sum,0.14237931,0.38111111,38.08747368,0.18840000,2,0.02957374,3,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,AHP-TOPSIS,deterministic,unique,1,shared_minimum_normalized_objective_sum,0.96333409,12.57700343,2.43268247,0.17556250,16,0.14114755,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,Weighted Sum,deterministic,unique,1,shared_minimum_normalized_objective_sum,0.97873276,2.66777778,217.31031579,0.18840000,14,0.05986210,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
renewable_accommodation_review,Greedy BCR,deterministic,unique,1,shared_minimum_normalized_objective_sum,0.97873276,2.66777778,217.31031579,0.18840000,14,0.05986210,1,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,0,1,shared_minimum_normalized_objective_sum,0.97288307,24.75573384,34.81331393,0.30066096,13,0.17210466,37,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,1,1,shared_minimum_normalized_objective_sum,0.96899080,30.21721542,31.41268168,0.30575647,14,0.16847769,37,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,2,1,shared_minimum_normalized_objective_sum,0.86482077,24.83350644,20.86517708,0.30264937,12,0.17330692,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,3,1,shared_minimum_normalized_objective_sum,0.95697004,28.42455200,12.37960988,0.28946368,14,0.17320005,37,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,4,1,shared_minimum_normalized_objective_sum,0.95559855,30.89950198,10.46580268,0.30462790,14,0.17152539,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,5,1,shared_minimum_normalized_objective_sum,0.99049356,27.60864292,18.26499204,0.29404939,14,0.17552511,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,6,1,shared_minimum_normalized_objective_sum,0.91458487,25.50802039,47.35582861,0.29199942,13,0.16904150,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,7,1,shared_minimum_normalized_objective_sum,0.82201003,24.65287620,14.97215924,0.29326604,12,0.17397637,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,8,1,shared_minimum_normalized_objective_sum,0.75733448,24.67795089,21.15549708,0.30863568,11,0.17213352,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,9,1,shared_minimum_normalized_objective_sum,0.99323107,20.74160231,23.48651045,0.27807221,11,0.16320620,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,10,1,shared_minimum_normalized_objective_sum,0.91462563,24.58177544,54.16003293,0.28827634,13,0.17125393,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,11,1,shared_minimum_normalized_objective_sum,0.95035053,26.81672542,51.55358573,0.31140704,13,0.17306606,36,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,12,1,shared_minimum_normalized_objective_sum,0.98296770,26.38086250,47.51532645,0.28347089,14,0.17225766,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,13,1,shared_minimum_normalized_objective_sum,0.95735210,27.99397878,27.68574673,0.29232082,14,0.17367403,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,14,1,shared_minimum_normalized_objective_sum,0.93843556,27.49901197,36.58718673,0.31019166,13,0.17448271,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,15,1,shared_minimum_normalized_objective_sum,0.93938074,21.66849731,83.58547381,0.27809949,13,0.16637658,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,16,1,shared_minimum_normalized_objective_sum,0.94145714,23.44702882,26.45515681,0.28125334,13,0.17408572,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,17,1,shared_minimum_normalized_objective_sum,0.96018830,28.87351040,19.21814773,0.29119225,14,0.17197262,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,18,1,shared_minimum_normalized_objective_sum,0.97109274,21.63596255,32.88336401,0.25028531,14,0.17039779,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,19,1,shared_minimum_normalized_objective_sum,0.98766753,27.95789569,61.96932357,0.29517797,14,0.17032067,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,20,1,shared_minimum_normalized_objective_sum,0.71665149,23.74178062,3.28802240,0.32707925,10,0.17037440,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,21,1,shared_minimum_normalized_objective_sum,0.91120202,27.53401197,41.35708357,0.30646858,13,0.17335815,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,22,1,shared_minimum_normalized_objective_sum,0.93377142,21.66849731,70.14443381,0.27809949,13,0.16606081,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,23,1,shared_minimum_normalized_objective_sum,0.97725335,28.40685408,35.87258141,0.29690654,14,0.17120737,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,24,1,shared_minimum_normalized_objective_sum,0.97049869,23.21299574,34.62464113,0.26199239,14,0.17419517,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,25,1,shared_minimum_normalized_objective_sum,0.97741754,27.48060913,42.57070573,0.29344939,14,0.17289867,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,26,1,shared_minimum_normalized_objective_sum,0.99859309,27.04228098,64.71025941,0.29916368,14,0.17267824,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,27,1,shared_minimum_normalized_objective_sum,0.92518008,27.28338174,15.54507204,0.30525319,13,0.17060364,38,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,28,1,shared_minimum_normalized_objective_sum,0.82454724,27.12782618,22.19443204,0.31095763,12,0.17051563,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,TRACE-MOEA,stochastic_moea,29,1,shared_minimum_normalized_objective_sum,0.94580627,24.79073384,45.36233077,0.29693788,13,0.16946753,39,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,0,1,shared_minimum_normalized_objective_sum,0.76611389,21.96967275,28.86984113,0.29297213,11,0.16743523,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,1,1,shared_minimum_normalized_objective_sum,0.98102376,23.03249859,41.95275481,0.26770667,14,0.17253771,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,2,1,shared_minimum_normalized_objective_sum,0.99245129,20.74867600,57.38901985,0.25427102,14,0.16002987,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,3,1,shared_minimum_normalized_objective_sum,0.95919461,22.35363549,33.35704440,0.28857213,11,0.17135560,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,4,1,shared_minimum_normalized_objective_sum,0.90123774,20.24832771,33.95272301,0.27807221,11,0.15856563,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,5,1,shared_minimum_normalized_objective_sum,0.94843712,30.00475535,1.40100657,0.29179225,14,0.17048828,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,6,1,shared_minimum_normalized_objective_sum,0.97307158,21.42388886,2.16139145,0.27663585,11,0.16553231,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,7,1,shared_minimum_normalized_objective_sum,0.95204844,24.85890021,23.00837608,0.29528271,12,0.17034995,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,8,1,shared_minimum_normalized_objective_sum,0.97017660,20.96140615,1.65123045,0.27807221,11,0.16032712,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,9,1,shared_minimum_normalized_objective_sum,0.94843712,30.00475535,1.56228657,0.29179225,14,0.17039991,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,10,1,shared_minimum_normalized_objective_sum,0.91089641,22.86483592,11.01090428,0.28713576,11,0.17104065,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,11,1,shared_minimum_normalized_objective_sum,0.95798299,24.98906200,13.93357708,0.29758404,13,0.16885193,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,12,1,shared_minimum_normalized_objective_sum,0.98262954,25.93190411,47.64542861,0.28174232,14,0.17263891,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,13,1,shared_minimum_normalized_objective_sum,0.92124122,25.51522116,4.45821708,0.29078404,13,0.16898386,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,14,1,shared_minimum_normalized_objective_sum,0.90989209,24.62287384,1.52346240,0.32465925,10,0.17025990,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,15,1,shared_minimum_normalized_objective_sum,0.93460915,28.21915015,0.19665416,0.32209923,11,0.17213653,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,16,1,shared_minimum_normalized_objective_sum,0.97734822,22.76759389,10.29368540,0.29517213,11,0.17016611,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,17,1,shared_minimum_normalized_objective_sum,0.82287368,23.52480142,12.40893997,0.28162445,12,0.17042123,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,18,1,shared_minimum_normalized_objective_sum,0.88838579,28.44962669,10.16102773,0.30217627,13,0.16950321,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,19,1,shared_minimum_normalized_objective_sum,0.99638346,26.13023226,16.20451493,0.28234232,14,0.17149348,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,20,1,shared_minimum_normalized_objective_sum,0.86816443,23.29432489,0.34824640,0.29942934,10,0.17048904,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,21,1,shared_minimum_normalized_objective_sum,0.97189797,24.13924069,32.20859681,0.26544953,14,0.17382194,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,22,1,shared_minimum_normalized_objective_sum,0.96877570,26.16523226,26.87257177,0.27888518,14,0.17301377,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,23,1,shared_minimum_normalized_objective_sum,0.99874320,23.59451139,2.04178856,0.27224112,12,0.17095814,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,24,1,shared_minimum_normalized_objective_sum,0.90263231,22.57703833,1.68058856,0.30584934,10,0.17115069,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,25,1,shared_minimum_normalized_objective_sum,0.90937287,27.05672542,42.28110573,0.30460704,13,0.17016652,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,26,1,shared_minimum_normalized_objective_sum,0.96862956,23.27565998,10.85882428,0.27759112,12,0.17337498,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,27,1,shared_minimum_normalized_objective_sum,0.96879806,23.21299574,30.83712113,0.26199239,14,0.16952195,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,28,1,shared_minimum_normalized_objective_sum,0.94732939,25.06191362,18.33734036,0.30423568,11,0.16916390,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,NSGA-II,stochastic_moea,29,1,shared_minimum_normalized_objective_sum,0.97520322,24.13924069,39.94267681,0.26544953,14,0.17233022,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,R-NSGA-II,stochastic_moea,0,1,shared_minimum_normalized_objective_sum,0.99750150,13.53238262,32.96324673,0.22600883,11,0.11291353,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,R-NSGA-II,stochastic_moea,1,1,shared_minimum_normalized_objective_sum,0.98256890,12.77763247,44.68510461,0.22744520,11,0.10785903,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
budget_ranking_stability,R-NSGA-II,stochastic_moea,2,1,shared_minimum_normalized_objective_sum,0.99282987,13.22966358,61.85343614,0.22287476,12,0.10935652,40,public_rts_simbench_nerc_project_review_v3_direct_family_controls
