paper,experiment_id,method,method_role,seed,hypervolume,hypervolume_worst_case,feasible_front_size,compromise_cost_index,compromise_loss_index,compromise_voltage_risk,compromise_hosting_capacity,compromise_reliability,compromise_survivability,portfolio_size,hosting_shortfall,der_readiness_shortfall,runtime_s,source_status
p3,pareto_quality,MOEA/D,baseline,17,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.367212,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,MOEA/D,baseline,18,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.367581,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,MOEA/D,baseline,19,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.369443,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,MOEA/D,baseline,20,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.367175,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,MOEA/D,baseline,21,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.363344,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,MOEA/D,baseline,22,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.361718,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,MOEA/D,baseline,23,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.367618,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,MOEA/D,baseline,24,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.365736,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,MOEA/D,baseline,25,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.363842,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,MOEA/D,baseline,26,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.370618,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,MOEA/D,baseline,27,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.368743,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,MOEA/D,baseline,28,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.379001,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,MOEA/D,baseline,29,0.00047204,0.00047204,1,0.00000000,0.12721025,0.20080373,0.00000000,0.35000000,0.42000000,0,0.01800000,0.48000000,0.369485,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,0,0.03081045,0.03081045,39,0.88975784,0.12421448,0.17733088,0.00004523,0.82851420,0.98774962,13,0.01795477,0.00000000,0.052505,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,1,0.03432358,0.03432358,39,0.92454529,0.12418850,0.17781257,0.00004059,0.97604356,1.00000000,14,0.01795941,0.00000000,0.052072,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,2,0.03201039,0.03201039,39,0.98562313,0.11841439,0.18026144,0.00001972,0.94627775,1.00000000,11,0.01798028,0.00000000,0.052643,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,3,0.03730506,0.03730506,39,0.96414502,0.12395585,0.17524643,0.00004523,0.91015706,1.00000000,14,0.01795477,0.00000000,0.052746,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,4,0.04023940,0.04023940,38,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.051105,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,5,0.02828939,0.02828939,39,0.87306136,0.12430005,0.17821533,0.00005103,0.75466328,0.91580979,13,0.01794897,0.00000000,0.052009,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,6,0.03486767,0.03486767,39,0.94434516,0.12407218,0.17652950,0.00004291,0.94310031,1.00000000,14,0.01795709,0.00000000,0.050470,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,7,0.03825575,0.03825575,39,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.052674,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,8,0.03917676,0.03917676,39,0.93943970,0.12295416,0.17804505,0.00187679,0.99942210,1.00000000,12,0.01612321,0.00000000,0.052404,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,9,0.03782649,0.03782649,39,0.95651060,0.12400488,0.17580699,0.00004175,0.95673620,1.00000000,14,0.01795825,0.00000000,0.051629,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,10,0.03796553,0.03796553,38,0.96104163,0.12398661,0.17564505,0.00003711,1.00000000,1.00000000,14,0.01796289,0.00000000,0.051354,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,11,0.03860361,0.03860361,39,0.99753797,0.12378471,0.17347752,0.00003363,1.00000000,1.00000000,14,0.01796637,0.00000000,0.051223,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,12,0.04053857,0.04053857,38,0.98084150,0.12387028,0.17436198,0.00003943,0.98400798,1.00000000,14,0.01796057,0.00000000,0.051589,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,13,0.03824676,0.03824676,39,0.98496497,0.12284840,0.17756756,0.00188375,0.99357815,1.00000000,13,0.01611625,0.00000000,0.051827,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,14,0.03684961,0.03684961,39,0.99893248,0.12392988,0.17572812,0.00004059,1.00000000,1.00000000,15,0.01795941,0.00000000,0.051838,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,15,0.03055358,0.03055358,39,0.96724841,0.12392510,0.17484781,0.00005335,0.80336289,0.98580735,14,0.01794665,0.00000000,0.052101,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,16,0.03729206,0.03729206,39,0.91551637,0.12409236,0.17612254,0.00003015,1.00000000,1.00000000,13,0.01796985,0.00000000,0.050945,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,17,0.03913087,0.03913087,39,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.051308,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,18,0.03760704,0.03760704,39,0.94887618,0.12405391,0.17636756,0.00003827,1.00000000,1.00000000,14,0.01796173,0.00000000,0.051839,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,19,0.03583856,0.03583856,39,0.89428886,0.12419620,0.17716893,0.00004059,0.88872923,1.00000000,13,0.01795941,0.00000000,0.050931,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,20,0.03231528,0.03231528,39,0.92764868,0.12415775,0.17741395,0.00004871,0.86924939,1.00000000,14,0.01795129,0.00000000,0.051304,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,21,0.03905408,0.03905408,39,0.98537253,0.12385201,0.17420003,0.00003479,1.00000000,1.00000000,14,0.01796521,0.00000000,0.051531,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,22,0.03734635,0.03734635,40,0.90335092,0.12415966,0.17684505,0.00003131,1.00000000,1.00000000,13,0.01796869,0.00000000,0.050975,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,23,0.03958791,0.03958791,39,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.050895,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,24,0.03740562,0.03740562,40,0.99944741,0.12240987,0.17792042,0.00148788,1.00000000,1.00000000,12,0.01651212,0.00000000,0.051307,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,25,0.03601514,0.03601514,39,0.91098534,0.12411063,0.17628448,0.00003479,0.96258015,1.00000000,13,0.01796521,0.00000000,0.051554,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,26,0.03450962,0.03450962,39,0.95651060,0.12400488,0.17580699,0.00004175,0.95673620,1.00000000,14,0.01795825,0.00000000,0.051914,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,27,0.03527749,0.03527749,39,0.99778857,0.11834709,0.17953893,0.00001856,0.95991364,1.00000000,11,0.01798144,0.00000000,0.052232,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,28,0.03783821,0.03783821,39,0.84566021,0.12433271,0.17804505,0.00002552,1.00000000,1.00000000,12,0.01797448,0.00000000,0.050869,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,GDE3,baseline,29,0.03761653,0.03761653,40,0.89571650,0.12420869,0.17740561,0.00002784,1.00000000,1.00000000,13,0.01797216,0.00000000,0.051082,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,0,0.04156093,0.04156093,39,0.99753797,0.12378471,0.17347752,0.00003363,1.00000000,1.00000000,14,0.01796637,0.00000000,0.052151,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,1,0.03972050,0.03972050,39,0.99753797,0.12378471,0.17347752,0.00003363,1.00000000,1.00000000,14,0.01796637,0.00000000,0.050907,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,2,0.03614766,0.03614766,39,0.95651060,0.12400488,0.17580699,0.00004175,0.95673620,1.00000000,14,0.01795825,0.00000000,0.051381,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,3,0.03842727,0.03842727,39,0.90788195,0.12414139,0.17668310,0.00002668,1.00000000,1.00000000,13,0.01797332,0.00000000,0.051692,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,4,0.03553671,0.03553671,39,0.96867605,0.12393758,0.17508448,0.00004059,0.97037209,1.00000000,14,0.01795941,0.00000000,0.051187,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,5,0.03237432,0.03237432,39,0.92132022,0.12267667,0.18012926,0.00150653,0.91437504,1.00000000,11,0.01649347,0.00000000,0.051602,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,6,0.03713888,0.03713888,39,0.99713042,0.12278110,0.17684505,0.00188259,1.00000000,1.00000000,13,0.01611741,0.00000000,0.051698,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,7,0.03560211,0.03560211,39,0.97237288,0.11990864,0.17980468,0.00002668,0.93583241,1.00000000,12,0.01797332,0.00000000,0.051371,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,8,0.04046912,0.04046912,39,0.97631047,0.12388855,0.17452392,0.00004407,0.92379295,1.00000000,14,0.01795593,0.00000000,0.053467,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,9,0.03281589,0.03281589,39,0.96373747,0.12295224,0.17861395,0.00189418,0.85951220,0.99924147,13,0.01610582,0.00000000,0.052042,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,10,0.03841210,0.03841210,39,0.99300695,0.12380298,0.17363947,0.00003827,0.99764387,1.00000000,14,0.01796173,0.00000000,0.050947,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,11,0.03507162,0.03507162,39,0.96867605,0.12393758,0.17508448,0.00004059,0.97037209,1.00000000,14,0.01795941,0.00000000,0.051263,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,12,0.03982820,0.03982820,40,0.98226913,0.12388276,0.17459865,0.00002668,1.00000000,1.00000000,14,0.01797332,0.00000000,0.052065,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,13,0.03564220,0.03564220,39,0.96867605,0.12393758,0.17508448,0.00004059,0.97037209,1.00000000,14,0.01795941,0.00000000,0.051688,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,14,0.03878426,0.03878426,39,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.051817,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,15,0.03611345,0.03611345,39,0.96104163,0.12398661,0.17564505,0.00003711,1.00000000,1.00000000,14,0.01796289,0.00000000,0.051676,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,16,0.03872955,0.03872955,39,0.92315079,0.12404334,0.17556198,0.00003363,0.97621604,1.00000000,13,0.01796637,0.00000000,0.052240,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,17,0.03815072,0.03815072,39,0.98084150,0.12387028,0.17436198,0.00003943,0.98400798,1.00000000,14,0.01796057,0.00000000,0.051812,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,18,0.03559788,0.03559788,39,0.83349476,0.12440001,0.17876756,0.00002668,0.98773147,1.00000000,12,0.01797332,0.00000000,0.051347,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,19,0.03839187,0.03839187,39,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.051925,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,20,0.03949736,0.03949736,39,0.92315079,0.12404334,0.17556198,0.00003363,0.97621604,1.00000000,13,0.01796637,0.00000000,0.050926,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,21,0.03870752,0.03870752,39,0.99753797,0.12378471,0.17347752,0.00003363,1.00000000,1.00000000,14,0.01796637,0.00000000,0.051863,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,22,0.03897812,0.03897812,39,0.98990355,0.12383374,0.17403809,0.00003015,1.00000000,1.00000000,14,0.01796985,0.00000000,0.052031,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,23,0.03799611,0.03799611,39,0.96104163,0.12398661,0.17564505,0.00003711,1.00000000,1.00000000,14,0.01796289,0.00000000,0.052820,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,24,0.03659787,0.03659787,39,0.91098534,0.12411063,0.17628448,0.00003479,0.96258015,1.00000000,13,0.01796521,0.00000000,0.051913,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,25,0.03763002,0.03763002,39,0.96867605,0.12393758,0.17508448,0.00004059,0.97037209,1.00000000,14,0.01795941,0.00000000,0.052277,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,26,0.03931056,0.03931056,39,0.96104163,0.12398661,0.17564505,0.00003711,1.00000000,1.00000000,14,0.01796289,0.00000000,0.051343,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,27,0.04094882,0.04094882,40,0.98084150,0.12387028,0.17436198,0.00003943,0.98400798,1.00000000,14,0.01796057,0.00000000,0.051099,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,28,0.03834229,0.03834229,38,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.051955,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,NSDE,baseline,29,0.03842665,0.03842665,39,0.95651060,0.12400488,0.17580699,0.00004175,0.95673620,1.00000000,14,0.01795825,0.00000000,0.051351,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,0,0.03066362,0.03066362,1,0.99300695,0.12380298,0.17363947,0.00003827,0.99764387,1.00000000,14,0.01796173,0.00000000,0.039300,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,1,0.02946977,0.02946977,1,0.98084150,0.12387028,0.17436198,0.00003943,0.98400798,1.00000000,14,0.01796057,0.00000000,0.010691,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,2,0.03078498,0.03078498,1,0.99753797,0.12378471,0.17347752,0.00003363,1.00000000,1.00000000,14,0.01796637,0.00000000,0.011516,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,3,0.02985804,0.02985804,1,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.01797680,0.00000000,0.010994,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,4,0.03029284,0.03029284,1,0.98537253,0.12385201,0.17420003,0.00003479,1.00000000,1.00000000,14,0.01796521,0.00000000,0.010762,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,5,0.03047758,0.03047758,1,0.98990355,0.12383374,0.17403809,0.00003015,1.00000000,1.00000000,14,0.01796985,0.00000000,0.011529,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,6,0.02985804,0.02985804,1,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.01797680,0.00000000,0.011381,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,7,0.03066258,0.03066258,1,0.99443458,0.12381547,0.17387615,0.00002552,1.00000000,1.00000000,14,0.01797448,0.00000000,0.011023,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,8,0.02815274,0.02815274,1,0.96867605,0.12393758,0.17508448,0.00004059,0.97037209,1.00000000,14,0.01795941,0.00000000,0.011650,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,9,0.02807849,0.02807849,1,0.91551637,0.12409236,0.17612254,0.00003015,1.00000000,1.00000000,13,0.01796985,0.00000000,0.011291,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,10,0.02967128,0.02967128,1,0.97773811,0.12390104,0.17476060,0.00003131,1.00000000,1.00000000,14,0.01796869,0.00000000,0.011244,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,11,0.03047758,0.03047758,1,0.98990355,0.12383374,0.17403809,0.00003015,1.00000000,1.00000000,14,0.01796985,0.00000000,0.011254,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,12,0.02946977,0.02946977,1,0.98084150,0.12387028,0.17436198,0.00003943,0.98400798,1.00000000,14,0.01796057,0.00000000,0.010944,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,13,0.03047758,0.03047758,1,0.98990355,0.12383374,0.17403809,0.00003015,1.00000000,1.00000000,14,0.01796985,0.00000000,0.010960,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,14,0.03066258,0.03066258,1,0.99443458,0.12381547,0.17387615,0.00002552,1.00000000,1.00000000,14,0.01797448,0.00000000,0.011901,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,15,0.03078498,0.03078498,1,0.99753797,0.12378471,0.17347752,0.00003363,1.00000000,1.00000000,14,0.01796637,0.00000000,0.011097,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,16,0.03076449,0.03076449,1,0.99896561,0.12379719,0.17371420,0.00002088,1.00000000,1.00000000,14,0.01797912,0.00000000,0.010524,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,17,0.03078498,0.03078498,1,0.99753797,0.12378471,0.17347752,0.00003363,1.00000000,1.00000000,14,0.01796637,0.00000000,0.011906,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,18,0.03078498,0.03078498,1,0.99753797,0.12378471,0.17347752,0.00003363,1.00000000,1.00000000,14,0.01796637,0.00000000,0.011616,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,19,0.03047758,0.03047758,1,0.98990355,0.12383374,0.17403809,0.00003015,1.00000000,1.00000000,14,0.01796985,0.00000000,0.010717,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,20,0.02985804,0.02985804,1,0.94437829,0.12393949,0.17451558,0.00002320,1.00000000,1.00000000,13,0.01797680,0.00000000,0.011283,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,21,0.02886945,0.02886945,1,0.96557266,0.12396834,0.17548310,0.00003247,1.00000000,1.00000000,14,0.01796753,0.00000000,0.011373,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,22,0.03078498,0.03078498,1,0.99753797,0.12378471,0.17347752,0.00003363,1.00000000,1.00000000,14,0.01796637,0.00000000,0.012119,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,23,0.02948762,0.02948762,1,0.97320708,0.12391931,0.17492254,0.00003595,1.00000000,1.00000000,14,0.01796405,0.00000000,0.012214,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,24,0.03066362,0.03066362,1,0.99300695,0.12380298,0.17363947,0.00003827,0.99764387,1.00000000,14,0.01796173,0.00000000,0.012629,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,25,0.03047758,0.03047758,1,0.98990355,0.12383374,0.17403809,0.00003015,1.00000000,1.00000000,14,0.01796985,0.00000000,0.011824,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,26,0.03078498,0.03078498,1,0.99753797,0.12378471,0.17347752,0.00003363,1.00000000,1.00000000,14,0.01796637,0.00000000,0.012195,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,27,0.03078498,0.03078498,1,0.99753797,0.12378471,0.17347752,0.00003363,1.00000000,1.00000000,14,0.01796637,0.00000000,0.010850,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,28,0.03076449,0.03076449,1,0.99896561,0.12379719,0.17371420,0.00002088,1.00000000,1.00000000,14,0.01797912,0.00000000,0.011650,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,Standard DE,baseline,29,0.03029284,0.03029284,1,0.98537253,0.12385201,0.17420003,0.00003479,1.00000000,1.00000000,14,0.01796521,0.00000000,0.011350,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,0,0.01712748,0.01712748,1,0.93553370,0.11867110,0.18291479,0.00003711,0.72472499,0.87457007,11,0.01796289,0.00000000,0.032440,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,1,0.01339929,0.01339929,1,0.88960088,0.11777325,0.18675981,0.00187911,0.67992408,0.80775867,9,0.01612089,0.00000000,0.005085,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,2,0.01689292,0.01689292,1,0.89000844,0.11877686,0.18339228,0.00003015,0.73056894,0.88093349,10,0.01796985,0.00000000,0.004581,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,3,0.01689292,0.01689292,1,0.89000844,0.11877686,0.18339228,0.00003015,0.73056894,0.88093349,10,0.01796985,0.00000000,0.004504,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,4,0.01142108,0.01142108,1,0.84920222,0.11889387,0.18669723,0.00150537,0.63118331,0.76833389,8,0.01649463,0.00000000,0.005937,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,5,0.02436712,0.02436712,1,0.96892665,0.11849996,0.18114589,0.00002552,0.87242683,1.00000000,11,0.01797448,0.00000000,0.004765,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,6,0.01502952,0.01502952,1,0.95248078,0.11314791,0.18809175,0.00001624,0.70063065,0.83969378,8,0.01798376,0.00000000,0.004691,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,7,0.01993072,0.01993072,1,0.95920644,0.12297052,0.17877589,0.00189882,0.79929717,0.94639188,13,0.01610118,0.00000000,0.004833,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,8,0.02228571,0.02228571,1,0.99297381,0.12393567,0.17565339,0.00005799,0.83046219,0.99411304,15,0.01794201,0.00000000,0.004428,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,9,0.01290648,0.01290648,1,0.94794975,0.11316619,0.18825369,0.00002088,0.64041562,0.78684419,8,0.01797912,0.00000000,0.004357,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,10,0.01433741,0.01433741,1,0.77462701,0.11912297,0.18579228,0.00001856,0.71498507,0.85547983,8,0.01798144,0.00000000,0.004386,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,11,0.01961146,0.01961146,1,0.94927557,0.12187803,0.18045339,0.00371982,0.79429528,0.93504042,11,0.01428018,0.00000000,0.005794,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,12,0.01588441,0.01588441,1,0.94316812,0.11862208,0.18235423,0.00004059,0.67814585,0.84081073,11,0.01795941,0.00000000,0.004488,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,13,0.01060329,0.01060329,1,0.76615839,0.11516132,0.19123499,0.00000580,0.66680950,0.78788690,6,0.01799420,0.00000000,0.004440,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,14,0.01148392,0.01148392,1,0.75793054,0.11920854,0.18667674,0.00002436,0.64113415,0.78353999,8,0.01797564,0.00000000,0.005423,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,15,0.01062111,0.01062111,1,0.74576509,0.11927583,0.18739924,0.00002552,0.62749826,0.76444975,8,0.01797448,0.00000000,0.004419,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,16,0.01972536,0.01972536,1,0.98134270,0.11299505,0.18648479,0.00000928,0.78811746,0.93072386,8,0.01799072,0.00000000,0.004432,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,17,0.01574369,0.01574369,1,0.72080917,0.12371176,0.18413646,0.00187215,0.81470856,0.92924390,9,0.01612785,0.00000000,0.004904,public_simbench_planning_v7_direct_moea_de_controls
p3,pareto_quality,PSO,baseline,18,0.01774800,0.01774800,1,0.93438115,0.12311238,0.18022091,0.00188362,0.77091674,0.90640060,13,0.01611638,0.00000000,0.004865,public_simbench_planning_v7_direct_moea_de_controls
