paper,experiment_id,method,method_role,repeat,hypervolume_proxy,budget_feasibility_rate,feasibility_rate,constraint_violation_rate,investment_cost_index,reliability_benefit_proxy,renewable_benefit_proxy,load_support_proxy,compliance_score,evidence_score,schedule_risk,implementation_risk,ranking_stability,trace_completeness,move_trace_completeness,dependency_balance,portfolio_size,local_move_count,runtime_s,source_status
p6,budget_constrained_selection,Ablation-LowDependencyDensity,ablation,2,1.59474007,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,1.00000000,1.00000000,4,5,0.00044680,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-LowDependencyDensity,ablation,3,1.59474007,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,1.00000000,1.00000000,4,5,0.00043520,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-LowDependencyDensity,ablation,4,1.59474007,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,1.00000000,1.00000000,4,5,0.00045110,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-LooseBudget,ablation,1,1.59474007,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85680000,0.84600000,1.00000000,1.00000000,4,5,0.00059200,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-LooseBudget,ablation,2,1.59474007,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85680000,0.84600000,1.00000000,1.00000000,4,5,0.00061390,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-LooseBudget,ablation,3,1.59474007,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85680000,0.84600000,1.00000000,1.00000000,4,5,0.00065400,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-LooseBudget,ablation,4,1.59474007,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85680000,0.84600000,1.00000000,1.00000000,4,5,0.00074980,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,BiLo-NSGA,proposed,1,1.55257245,1.00000000,1.00000000,0.00000000,0.24457059,0.57166667,61.21481053,18.33000000,0.70000000,0.82000000,0.18000000,0.20000000,0.87960000,0.88560000,1.00000000,1.00000000,3,6,0.00073650,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,BiLo-NSGA,proposed,2,1.55257245,1.00000000,1.00000000,0.00000000,0.24457059,0.57166667,61.21481053,18.33000000,0.70000000,0.82000000,0.18000000,0.20000000,0.87960000,0.88560000,1.00000000,1.00000000,3,6,0.00067250,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,BiLo-NSGA,proposed,3,1.55257245,1.00000000,1.00000000,0.00000000,0.24457059,0.57166667,61.21481053,18.33000000,0.70000000,0.82000000,0.18000000,0.20000000,0.87960000,0.88560000,1.00000000,1.00000000,3,6,0.00066610,public_rts_simbench_nerc_project_review_v1
