paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,preference_achievement_distance,runtime_s,source_status
p6,local_move_explainability,Ablation-LooseBudget,ablation,11,0.15934940,23,0.71571163,20.86350249,58.52008013,0.30900934,10,4106,4106,1.00000000,nan,0.248770,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,12,0.17429537,25,0.89064218,27.97234013,19.01832988,0.30031473,13,4524,4524,1.00000000,nan,0.273268,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,13,0.17480647,27,0.76877357,24.44462273,35.09139393,0.31227204,11,4529,4529,1.00000000,nan,0.266713,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,14,0.16625172,25,0.94073516,21.66849731,84.70987381,0.27809949,13,4035,4035,1.00000000,nan,0.245148,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,15,0.17081405,25,0.93039790,21.90182547,72.57189697,0.27502257,13,4180,4180,1.00000000,nan,0.250621,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,16,0.17382484,24,0.99067673,22.66320300,20.58592113,0.28697445,12,4179,4179,1.00000000,nan,0.249793,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,17,0.17404956,27,0.91334416,25.05906200,43.56833077,0.29013788,13,4612,4612,0.97872340,nan,0.274241,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,18,0.17010819,23,0.93258026,21.90182547,77.28117697,0.27502257,13,4173,4173,1.00000000,nan,0.253939,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,19,0.16715557,27,0.76703516,21.52071436,31.10426328,0.29077213,11,4068,4068,0.97872340,nan,0.246465,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,20,0.17382540,27,0.99610298,25.24961755,67.36614761,0.28287089,14,4303,4303,0.97916667,nan,0.254264,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,21,0.17419851,27,0.98885398,23.00799574,61.29197797,0.26484953,14,4510,4510,0.97916667,nan,0.266376,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,22,0.17279804,25,0.96069787,27.58698660,30.37688888,0.29059225,14,4018,4018,1.00000000,nan,0.243814,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,23,0.15421030,25,0.69010498,19.30416722,19.48191148,0.28219943,10,4655,4655,1.00000000,nan,0.277974,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,24,0.16845017,27,0.95671359,21.43516915,111.10289065,0.28117642,13,4511,4511,1.00000000,nan,0.265408,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,25,0.17485739,30,0.91544810,22.55578387,51.92493797,0.27380718,13,4282,4282,1.00000000,nan,0.262871,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,26,0.16621796,25,0.91116261,21.40794176,37.21218328,0.29364112,12,4266,4266,1.00000000,nan,0.251061,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,27,0.16315709,25,0.73072143,21.06183064,23.32164644,0.30984934,10,4819,4819,1.00000000,nan,0.281115,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,28,0.17106919,25,0.97750888,22.28078387,28.35520113,0.28433026,13,4229,4229,1.00000000,nan,0.248188,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,local_move_explainability,Ablation-LooseBudget,ablation,29,0.17447732,26,0.92081986,23.03307042,59.39851581,0.27566872,13,4545,4545,1.00000000,nan,0.261957,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,0,0.17737399,39,0.99775004,25.24961755,70.94526761,0.28287089,14,4004,4004,1.00000000,nan,0.234131,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,1,0.17729510,39,0.99143906,24.70203663,69.90720977,0.28114232,14,3915,3915,0.98000000,nan,0.229045,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,2,0.17332948,38,0.97657830,21.63349731,82.22173697,0.28182257,13,4133,4133,0.97959184,nan,0.237084,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,3,0.17795339,39,0.90562338,24.81510360,42.54165608,0.28519942,13,3799,3799,1.00000000,nan,0.229732,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,4,0.17325229,39,0.99930379,21.89513596,88.73315381,0.26883524,14,4021,4021,1.00000000,nan,0.230694,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,5,0.17884909,38,0.90768729,25.29239016,42.44915393,0.28706096,13,3750,3750,1.00000000,nan,0.223703,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,6,0.16470717,38,0.99301674,20.17276692,75.16176201,0.25254245,14,4203,4203,1.00000000,nan,0.246849,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,7,0.17814808,39,0.96122886,25.85543953,27.76529177,0.29931604,12,3932,3932,1.00000000,nan,0.225490,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,8,0.17999900,39,0.99372141,24.67370847,79.89328977,0.28114232,14,3746,3746,1.00000000,nan,0.222925,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,9,0.17862760,38,0.93293710,24.37677544,79.95544977,0.29135327,13,3873,3873,0.91836735,nan,0.229947,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,10,0.17786019,39,0.99521084,22.77466758,63.82883481,0.26770667,14,4057,4057,0.98039216,nan,0.235136,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,11,0.17506587,39,0.94144418,22.11745571,85.57865165,0.27996103,13,4221,4221,1.00000000,nan,0.246020,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,12,0.17904768,38,0.99372141,24.67370847,79.89328977,0.28114232,14,3956,3956,1.00000000,nan,0.232385,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,13,0.17963576,39,0.98599904,27.95789569,56.05972357,0.29517797,14,3887,3887,1.00000000,nan,0.225591,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,14,0.16400118,39,0.99732263,20.20109507,80.64464201,0.25254245,14,3879,3879,0.98245614,nan,0.226386,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,15,0.17890969,39,0.97254614,23.24132389,34.33400113,0.26199239,14,3635,3635,0.98076923,nan,0.225244,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,16,0.17836691,38,0.99453827,25.24961755,63.44358761,0.28287089,14,3874,3874,1.00000000,nan,0.230404,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,17,0.17168792,39,0.94342536,21.66849731,91.58667381,0.27809949,13,4191,4191,0.96551724,nan,0.244006,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,18,0.17674291,38,0.99369002,27.17698660,76.65572257,0.29630654,14,3989,3989,1.00000000,nan,0.221972,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,19,0.15886527,39,0.97709125,19.37417757,92.04069885,0.27043033,13,4004,4004,1.00000000,nan,0.235410,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,20,0.17722790,39,0.93749589,29.52500355,36.32412168,0.32466081,13,4080,4080,1.00000000,nan,0.241937,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,21,0.17731795,38,0.99951082,25.22128940,79.60758761,0.28287089,14,3719,3719,1.00000000,nan,0.216291,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,22,0.16902276,39,0.78262928,21.28738620,55.95448013,0.29440849,11,3653,3653,1.00000000,nan,0.219714,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,23,0.17708295,39,0.98469829,23.44342982,48.49809265,0.26943524,14,3583,3583,1.00000000,nan,0.217980,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,24,0.17429478,39,0.92361947,22.15303858,38.23488013,0.29440849,11,3904,3904,1.00000000,nan,0.227531,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,25,0.17668999,39,0.96129823,31.34846037,21.38506053,0.30635647,14,3631,3631,1.00000000,nan,0.225239,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,26,0.17960137,39,0.99655398,22.67604505,80.25715481,0.26770667,14,3823,3823,1.00000000,nan,0.231849,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,27,0.17648819,39,0.99371355,27.60864292,24.33587204,0.29404939,14,4150,4150,1.00000000,nan,0.236845,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,28,0.17308394,38,0.78414810,21.73634460,58.67957797,0.29660849,11,3851,3851,1.00000000,nan,0.228813,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,BiLo-NSGA,proposed,29,0.17698097,38,0.99951082,25.22128940,79.60758761,0.28287089,14,3653,3653,1.00000000,nan,0.219661,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,0,0.17335111,40,0.96246922,29.77142719,21.07850341,0.29464939,14,0,0,0.00000000,nan,0.079093,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,1,0.17262565,40,0.89278299,24.36931537,18.86731781,0.27323795,13,0,0,0.00000000,nan,0.080254,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,2,0.17235278,40,0.88074452,29.13191324,1.07350873,0.30096089,13,0,0,0.00000000,nan,0.078061,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,3,0.17328614,40,0.93728181,24.16716699,0.50774425,0.28789940,11,0,0,0.00000000,nan,0.081079,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,4,0.17495402,40,0.94455200,24.99573384,34.23099393,0.29386096,13,0,0,0.00000000,nan,0.078517,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,5,0.17399662,40,0.84700413,27.99074297,1.84641088,0.31902429,12,0,0,0.00000000,nan,0.078972,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,6,0.17386277,40,0.96835002,28.16289569,30.29950673,0.29232082,14,0,0,0.00000000,nan,0.079368,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,7,0.17392048,40,0.99280415,25.69857595,58.03316545,0.28459946,14,0,0,0.00000000,nan,0.079080,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,8,0.17245906,40,0.95906574,22.70558771,5.84250428,0.28125334,13,0,0,0.00000000,nan,0.080988,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,9,0.17354520,40,0.94917080,29.05426489,1.65534773,0.29119225,14,0,0,0.00000000,nan,0.079868,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,10,0.17471140,40,0.94877864,29.10683856,2.42433088,0.28833511,14,0,0,0.00000000,nan,0.084426,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,11,0.17396622,40,0.93373435,25.25739016,21.53045708,0.29078404,13,0,0,0.00000000,nan,0.080113,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,12,0.17326276,40,0.97589829,23.38283445,40.14801265,0.26943524,14,0,0,0.00000000,nan,0.079191,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,13,0.17300210,40,0.92438572,26.38863511,3.80683593,0.29143019,13,0,0,0.00000000,nan,0.080854,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,14,0.16680834,40,0.98527595,21.43096255,48.64814085,0.25314245,14,0,0,0.00000000,nan,0.077117,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,15,0.17453091,40,0.96347436,25.25696132,18.62743249,0.26890667,14,0,0,0.00000000,nan,0.076018,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,16,0.17513374,40,0.97238535,23.21299574,37.98208113,0.26199239,14,0,0,0.00000000,nan,0.079442,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,17,0.17298763,40,0.94702695,25.53116207,8.59073708,0.29396604,12,0,0,0.00000000,nan,0.079114,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,18,0.17364054,40,0.93537747,27.73234013,21.64136988,0.30711473,13,0,0,0.00000000,nan,0.077144,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,19,0.17344911,40,0.96478454,26.06660974,28.21401177,0.27888518,14,0,0,0.00000000,nan,0.081649,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,20,0.17316924,40,0.97688456,24.01705505,1.19384213,0.27759112,12,0,0,0.00000000,nan,0.078109,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,21,0.16432954,40,0.96553752,20.79644623,23.92178617,0.27367221,11,0,0,0.00000000,nan,0.082680,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,22,0.17540207,40,0.95348925,25.53071595,10.56965708,0.30643568,11,0,0,0.00000000,nan,0.077139,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,23,0.17461658,40,0.96993787,27.06314906,25.54348745,0.28234232,14,0,0,0.00000000,nan,0.078973,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,24,0.17380090,40,0.99972770,24.04346978,1.41504640,0.27425778,12,0,0,0.00000000,nan,0.079687,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,25,0.17506521,40,0.97327789,24.13924069,33.73451681,0.26544953,14,0,0,0.00000000,nan,0.081397,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,26,0.17546593,40,0.68969318,24.25406717,20.59605708,0.32465925,10,0,0,0.00000000,nan,0.079890,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,27,0.17323643,40,0.82108923,27.54845642,15.20952988,0.31297429,12,0,0,0.00000000,nan,0.077288,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,28,0.17275648,40,0.89327357,25.52571831,19.90309708,0.28398404,13,0,0,0.00000000,nan,0.077771,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-II,baseline,29,0.17484407,40,0.96420769,25.27048564,22.25657565,0.26604953,14,0,0,0.00000000,nan,0.079354,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,0,0.16202003,40,0.94627557,20.80061984,2.21815148,0.26783585,11,0,0,0.00000000,nan,0.099693,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,1,0.17383414,40,0.99318533,25.68127387,14.26901708,0.28061375,14,0,0,0.00000000,nan,0.097353,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,2,0.15405781,40,0.97787361,19.37417757,86.93349885,0.27043033,13,0,0,0.00000000,nan,0.099815,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,3,0.17330563,40,0.96164456,24.35433127,0.62589997,0.28162445,12,0,0,0.00000000,nan,0.100290,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,4,0.15784856,40,0.95354498,20.19363500,11.21843005,0.23572109,14,0,0,0.00000000,nan,0.099762,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,5,0.17120234,40,0.87653633,22.22493394,4.50364744,0.28899112,12,0,0,0.00000000,nan,0.098033,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,6,0.15093912,40,0.93995244,18.49712886,33.25573121,0.24859195,13,0,0,0.00000000,nan,0.097249,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,7,0.15412617,40,0.90253989,19.21441542,23.16026905,0.24365348,13,0,0,0.00000000,nan,0.099060,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,8,0.14044691,40,0.95078971,16.75047386,14.85948157,0.21709973,14,0,0,0.00000000,nan,0.098642,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,9,0.17254817,40,0.89312691,23.94868513,16.12037997,0.27137642,13,0,0,0.00000000,nan,0.100625,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,10,0.16535816,40,0.95880183,21.63349731,59.82221697,0.28182257,13,0,0,0.00000000,nan,0.097767,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,11,0.17394756,40,0.95208026,23.01533951,2.55710285,0.25088531,14,0,0,0.00000000,nan,0.098770,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,12,0.14718708,40,0.99821676,17.82476763,68.51404921,0.23737823,14,0,0,0.00000000,nan,0.099830,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,13,0.17463346,40,0.91285905,25.50802039,41.44622861,0.29199942,13,0,0,0.00000000,nan,0.097361,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,14,0.17535087,40,0.88337005,23.82173444,10.38821997,0.27137642,13,0,0,0.00000000,nan,0.097961,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,15,0.17540859,40,0.99157751,22.74633942,59.28227481,0.26770667,14,0,0,0.00000000,nan,0.100059,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,16,0.17267508,40,0.96438927,23.04407883,40.34608113,0.26199239,14,0,0,0.00000000,nan,0.095446,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,17,0.17338402,40,0.94865436,24.57756884,3.09504313,0.25973524,14,0,0,0.00000000,nan,0.097506,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,18,0.17331446,40,0.98255790,22.97966758,50.09125797,0.26484953,14,0,0,0.00000000,nan,0.098557,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,19,0.17318149,40,0.98663552,26.03160974,15.11419493,0.28234232,14,0,0,0.00000000,nan,0.098914,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,20,0.17484199,40,0.99678339,22.76114327,66.02089165,0.27056381,14,0,0,0.00000000,nan,0.110665,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,21,0.17013387,40,0.97746223,22.04363713,2.08813033,0.25858286,12,0,0,0.00000000,nan,0.098597,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,22,0.17427341,40,0.95592063,25.85097950,20.52637708,0.27429946,14,0,0,0.00000000,nan,0.099191,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,23,0.16018245,40,0.94679125,20.56097207,11.68221260,0.26783585,11,0,0,0.00000000,nan,0.100006,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,24,0.16043002,40,0.98717949,20.53304576,55.35490517,0.24968531,14,0,0,0.00000000,nan,0.098091,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,25,0.15496041,40,0.96059362,19.42266889,12.83479437,0.23226395,14,0,0,0.00000000,nan,0.104084,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,26,0.14147071,40,0.99812931,17.14565124,63.36856778,0.22912830,14,0,0,0.00000000,nan,0.101280,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,27,0.17303910,40,0.95616613,24.22137265,16.45515681,0.26544953,14,0,0,0.00000000,nan,0.099292,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,28,0.17439326,40,0.99562259,25.24961755,66.20414761,0.28287089,14,0,0,0.00000000,nan,0.096977,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,NSGA-III,baseline,29,0.16336303,40,0.98959243,20.74867600,48.15421985,0.25427102,14,0,0,0.00000000,nan,0.100267,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,0,0.04102085,6,0.14786469,3.08938924,17.68648964,0.27454953,2,0,0,0.00000000,nan,0.297395,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,1,0.03772045,3,0.08039804,0.19055556,17.68253684,0.18840000,1,0,0,0.00000000,nan,0.302624,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,2,0.03776509,4,0.08152353,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,nan,0.292995,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,3,0.02542243,3,0.06264706,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,nan,0.299323,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,4,0.03830808,4,0.16192157,0.38111111,38.08747368,0.18840000,2,0,0,0.00000000,nan,0.300412,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,5,0.03776509,5,0.08152353,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,nan,0.295118,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,6,0.03776508,3,0.08152353,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,nan,0.300625,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,7,0.02546706,4,0.06264706,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,nan,0.300479,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,8,0.04060426,4,0.14786469,3.08938924,17.68648964,0.27454953,2,0,0,0.00000000,nan,0.298490,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,9,0.03776509,4,0.08152353,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,nan,0.291037,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,10,0.03776508,3,0.08152353,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,nan,0.295207,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,11,0.03776510,4,0.08152353,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,nan,0.296667,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,12,0.04353189,4,0.13570194,3.32271740,0.56339280,0.25454953,2,0,0,0.00000000,nan,0.307219,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,13,0.02614622,6,0.06264706,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,nan,0.300818,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,14,0.03830808,4,0.16192157,0.38111111,38.08747368,0.18840000,2,0,0,0.00000000,nan,0.297753,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,15,0.02619319,5,0.06264706,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,nan,0.301888,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,16,0.04111478,5,0.14786469,3.08938924,17.68648964,0.27454953,2,0,0,0.00000000,nan,0.300371,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,17,0.03776508,3,0.08152353,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,nan,0.298816,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,18,0.02546706,4,0.06264706,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,nan,0.301327,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,19,0.02546706,4,0.06264706,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,nan,0.296156,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p6,ranking_robustness,MOEA/D,baseline,20,0.03772045,3,0.08039804,0.19055556,17.68253684,0.18840000,1,0,0,0.00000000,nan,0.297729,public_rts_simbench_nerc_project_review_v3_direct_family_controls
