paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,runtime_s,source_status
p6,dependency_constrained_review,NSGA-II,baseline,20,0.17117712,40,0.74367042,26.93727062,1.95077520,0.32209923,11,0,0,0.00000000,0.076295,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-II,baseline,21,0.17165399,40,0.94760765,30.68387174,3.40288800,0.30004218,14,0,0,0.00000000,0.079711,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-II,baseline,22,0.17126781,40,0.99380767,27.74160154,2.08685520,0.31499096,12,0,0,0.00000000,0.079685,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-II,baseline,23,0.16836889,40,0.95623510,29.72333171,5.18760800,0.32530697,13,0,0,0.00000000,0.078250,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-II,baseline,24,0.16863687,40,0.89164494,25.11109601,1.47978240,0.30279931,11,0,0,0.00000000,0.078174,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-II,baseline,25,0.17052741,40,0.94760765,30.68387174,3.20128800,0.30004218,14,0,0,0.00000000,0.079180,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-II,baseline,26,0.16899078,40,0.97060573,25.02691362,2.14664352,0.30863568,11,0,0,0.00000000,0.078123,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-II,baseline,27,0.17092368,40,0.99046847,24.50510360,6.95658240,0.29944557,13,0,0,0.00000000,0.076844,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-II,baseline,28,0.17017654,40,0.98030373,30.41554358,3.30320800,0.30635647,14,0,0,0.00000000,0.084399,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-II,baseline,29,0.17011898,40,0.99855671,25.62050296,2.09456352,0.28791604,12,0,0,0.00000000,0.079022,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,0,0.17054740,40,0.93906257,28.05364292,2.96717520,0.28487797,14,0,0,0.00000000,0.109599,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,1,0.16932353,40,0.96913120,27.50186360,1.42147632,0.32793559,11,0,0,0.00000000,0.098034,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,2,0.17120099,40,0.91372732,22.46818741,5.51566960,0.26951488,13,0,0,0.00000000,0.097461,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,3,0.17110023,40,0.95429200,25.43635719,2.02242240,0.28993271,12,0,0,0.00000000,0.100730,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,4,0.17019720,40,0.77836649,26.66894247,2.25485520,0.33013559,11,0,0,0.00000000,0.097686,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,5,0.17181595,40,0.80708612,24.78758183,2.68434240,0.28993271,12,0,0,0.00000000,0.099115,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,6,0.16920768,40,0.95865475,24.67480923,7.03218240,0.29264557,13,0,0,0.00000000,0.099668,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,7,0.16859773,40,0.99124885,27.94059361,5.80693520,0.29119225,14,0,0,0.00000000,0.098322,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,8,0.16814611,40,0.93514100,27.77019176,1.06363632,0.31989923,11,0,0,0.00000000,0.098945,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,9,0.16987025,40,0.90924298,24.91480923,3.83458240,0.28584557,13,0,0,0.00000000,0.098525,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,10,0.17053426,40,0.86973318,25.11284301,3.56466240,0.27904557,13,0,0,0.00000000,0.099651,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,11,0.17127395,40,0.98478614,22.89207112,6.93358960,0.26086381,14,0,0,0.00000000,0.098491,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,12,0.16950434,40,0.99855671,25.62050296,1.92656352,0.28791604,12,0,0,0.00000000,0.104223,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,13,0.16871327,40,0.93855671,25.21646318,1.09842240,0.30059931,11,0,0,0.00000000,0.100888,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,14,0.16884233,40,0.93287630,26.55616987,7.08261520,0.32972429,12,0,0,0.00000000,0.099069,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,15,0.15745455,40,0.93744694,20.34534183,3.42729792,0.26199949,11,0,0,0.00000000,0.097035,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,16,0.16703339,40,0.93032141,25.19661925,1.36712352,0.30059931,11,0,0,0.00000000,0.099528,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,17,0.17046759,40,0.93481555,22.79196365,2.46357072,0.28129940,11,0,0,0.00000000,0.103302,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,18,0.15503520,40,0.86734890,19.89312996,1.83129792,0.27335943,10,0,0,0.00000000,0.098766,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,19,0.16927560,40,0.86973318,25.11284301,2.89602240,0.27904557,13,0,0,0.00000000,0.098765,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,20,0.16947640,40,0.94278806,28.11029923,3.98189520,0.28487797,14,0,0,0.00000000,0.100731,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,21,0.17005511,40,0.98605671,25.44766983,0.03162240,0.31581925,10,0,0,0.00000000,0.096301,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,22,0.16903653,40,0.92301355,27.51670989,4.98037520,0.30217627,13,0,0,0.00000000,0.097479,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,23,0.16952306,40,0.93590965,25.29524178,1.48136352,0.30059931,11,0,0,0.00000000,0.098271,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,24,0.17091912,40,0.86767436,24.87135807,0.76064352,0.31581925,10,0,0,0.00000000,0.100503,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,25,0.16858517,40,0.83824491,29.46915363,1.67192800,0.33268255,12,0,0,0.00000000,0.099899,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,26,0.17221972,40,0.91633122,24.91480923,5.31914240,0.28584557,13,0,0,0.00000000,0.105526,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,27,0.17144613,40,0.95352336,27.91130717,1.50725520,0.30762429,12,0,0,0.00000000,0.114591,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,28,0.15802287,40,0.93185871,20.24671930,3.00729792,0.26199949,11,0,0,0.00000000,0.098958,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,NSGA-III,baseline,29,0.17015574,40,0.98908218,26.98005358,6.13901520,0.31577627,13,0,0,0.00000000,0.104877,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,0,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.309828,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,1,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.313811,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,2,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.319818,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,3,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.308937,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,4,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.321449,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,5,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.312056,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,6,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.315116,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,7,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.326656,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,8,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.311811,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,9,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.318525,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,10,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.319437,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,11,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.310450,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,12,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.302391,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,13,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.307891,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,14,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.317232,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,15,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.313151,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,16,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.310414,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,17,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.314883,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,18,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.309025,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,19,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.307157,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,20,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.312587,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,21,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.316633,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,22,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.307207,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,23,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.302409,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,24,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.297702,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,25,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.330741,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,26,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.325291,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,27,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.325538,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,28,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.329939,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,MOEA/D,baseline,29,0.00324524,1,0.00000000,0.00000000,0.00000000,0.00000000,0,0,0,0.00000000,0.334114,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,0,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000329,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,1,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000582,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,2,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000369,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,3,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000288,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,4,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000368,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,5,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000294,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,6,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000272,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,7,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000391,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,8,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000297,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,9,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000278,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,10,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000275,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,11,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000267,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,12,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000258,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,13,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000255,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,14,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000249,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,15,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000246,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,16,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000246,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,17,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000254,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,18,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000247,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,19,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000245,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,20,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000253,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,21,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000248,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,22,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000243,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,23,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000243,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,24,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000241,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,25,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000248,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,26,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000251,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,27,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000245,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,28,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000243,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Greedy BCR,baseline,29,0.03242843,1,0.97702941,1.40000000,21.14112000,0.23680000,9,0,0,0.00000000,0.000243,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,0,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000396,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,1,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000357,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,2,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000342,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,3,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000376,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,4,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000355,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,5,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000336,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,6,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000329,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,7,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000337,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,8,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000338,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,9,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000333,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,10,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000334,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,11,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000337,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,12,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000341,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,13,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000322,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,14,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000335,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,15,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000388,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,16,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000330,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,17,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000344,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,18,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000335,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,19,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000330,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,20,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000581,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,21,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000452,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,22,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000370,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,23,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000348,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,24,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000454,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,25,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000615,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,26,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000409,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,27,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000369,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,28,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000348,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,AHP-TOPSIS,baseline,29,0.13974487,1,0.94530171,38.10872167,1.07786640,0.34553484,14,0,0,0.00000000,0.000338,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Random Feasible,baseline,0,0.08452456,1,0.93815879,9.74710366,3.81310560,0.20271090,9,0,0,0.00000000,0.000393,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Random Feasible,baseline,1,0.12688482,1,0.98498030,16.98163114,8.31056400,0.25045348,13,0,0,0.00000000,0.000318,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Random Feasible,baseline,2,0.04878505,1,0.97970588,3.82804378,8.22284224,0.17937143,7,0,0,0.00000000,0.000295,public_rts_simbench_nerc_project_review_v2_real_algorithms
p6,dependency_constrained_review,Random Feasible,baseline,3,0.07949389,1,0.99889996,9.54846506,2.76646560,0.24042476,8,0,0,0.00000000,0.000298,public_rts_simbench_nerc_project_review_v2_real_algorithms
