paper,experiment_id,method,method_role,repeat,hypervolume_proxy,budget_feasibility_rate,feasibility_rate,constraint_violation_rate,investment_cost_index,reliability_benefit_proxy,renewable_benefit_proxy,load_support_proxy,compliance_score,evidence_score,schedule_risk,implementation_risk,ranking_stability,trace_completeness,move_trace_completeness,dependency_balance,portfolio_size,local_move_count,runtime_s,source_status
p6,budget_constrained_selection,Ablation-NoDependencyMoves,ablation,1,1.53461837,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.84920000,0.85480000,1.00000000,1.00000000,4,5,0.00063900,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-NoDependencyMoves,ablation,2,1.53461837,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.84920000,0.85480000,1.00000000,1.00000000,4,5,0.00060280,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-NoDependencyMoves,ablation,3,1.53461837,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.84920000,0.85480000,1.00000000,1.00000000,4,5,0.00059670,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-NoDependencyMoves,ablation,4,1.53461837,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.84920000,0.85480000,1.00000000,1.00000000,4,5,0.00060150,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-NoFeasibilityRecovery,ablation,1,1.48741406,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.73080000,0.84600000,1.00000000,1.00000000,4,5,0.00059740,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-NoFeasibilityRecovery,ablation,2,1.48741406,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.73080000,0.84600000,1.00000000,1.00000000,4,5,0.00059620,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-NoFeasibilityRecovery,ablation,3,1.48741406,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.73080000,0.84600000,1.00000000,1.00000000,4,5,0.00060020,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-NoFeasibilityRecovery,ablation,4,1.48741406,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.73080000,0.84600000,1.00000000,1.00000000,4,5,0.00060600,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-WeightedRankingOnly,ablation,1,1.55900309,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.77520000,0.81080000,0.69120000,1.00000000,9,0,0.00013540,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-WeightedRankingOnly,ablation,2,1.55900309,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.77520000,0.81080000,0.69120000,1.00000000,9,0,0.00013340,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-WeightedRankingOnly,ablation,3,1.55900309,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.77520000,0.81080000,0.69120000,1.00000000,9,0,0.00013520,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-WeightedRankingOnly,ablation,4,1.55900309,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.77520000,0.81080000,0.69120000,1.00000000,9,0,0.00014030,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-ShallowLocalSearch,ablation,1,1.60896973,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,0.71680000,1.00000000,9,0,0.00013080,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-ShallowLocalSearch,ablation,2,1.60896973,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,0.71680000,1.00000000,9,0,0.00012980,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-ShallowLocalSearch,ablation,3,1.60896973,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,0.71680000,1.00000000,9,0,0.00013060,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-ShallowLocalSearch,ablation,4,1.60896973,1.00000000,1.00000000,0.00000000,0.82159759,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,0.71680000,1.00000000,9,0,0.00013010,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-LowDependencyDensity,ablation,1,1.53637258,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,1.00000000,1.00000000,4,5,0.00054460,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-LowDependencyDensity,ablation,2,1.53637258,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,1.00000000,1.00000000,4,5,0.00052650,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-LowDependencyDensity,ablation,3,1.53637258,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,1.00000000,1.00000000,4,5,0.00048080,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-LowDependencyDensity,ablation,4,1.53637258,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85360000,0.84600000,1.00000000,1.00000000,4,5,0.00043730,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-LooseBudget,ablation,1,1.53764837,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85680000,0.84600000,1.00000000,1.00000000,4,5,0.00059220,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-LooseBudget,ablation,2,1.53764837,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85680000,0.84600000,1.00000000,1.00000000,4,5,0.00059850,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-LooseBudget,ablation,3,1.53764837,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85680000,0.84600000,1.00000000,1.00000000,4,5,0.00060470,public_rts_simbench_nerc_project_review_v1
p6,budget_constrained_selection,Ablation-LooseBudget,ablation,4,1.53764837,1.00000000,1.00000000,0.00000000,0.36928253,0.76222222,78.89734737,23.62000000,0.70000000,0.82000000,0.18000000,0.20000000,0.85680000,0.84600000,1.00000000,1.00000000,4,5,0.00060040,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,BiLo-NSGA,proposed,1,1.71206005,1.00000000,1.00000000,0.00000000,0.56484510,1.33388889,128.75775789,38.53000000,0.70000000,0.82000000,0.18000000,0.20000000,0.87960000,0.88560000,1.00000000,1.00000000,7,10,0.00080770,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,BiLo-NSGA,proposed,2,1.71206005,1.00000000,1.00000000,0.00000000,0.56484510,1.33388889,128.75775789,38.53000000,0.70000000,0.82000000,0.18000000,0.20000000,0.87960000,0.88560000,1.00000000,1.00000000,7,10,0.00084320,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,BiLo-NSGA,proposed,3,1.71206005,1.00000000,1.00000000,0.00000000,0.56484510,1.33388889,128.75775789,38.53000000,0.70000000,0.82000000,0.18000000,0.20000000,0.87960000,0.88560000,1.00000000,1.00000000,7,10,0.00080040,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,BiLo-NSGA,proposed,4,1.71206005,1.00000000,1.00000000,0.00000000,0.56484510,1.33388889,128.75775789,38.53000000,0.70000000,0.82000000,0.18000000,0.20000000,0.87960000,0.88560000,1.00000000,1.00000000,7,10,0.00084500,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-II,baseline,1,1.57054063,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79600000,0.74920000,0.64640000,1.00000000,9,0,0.00015430,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-II,baseline,2,1.57054063,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79600000,0.74920000,0.64640000,1.00000000,9,0,0.00015020,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-II,baseline,3,1.57054063,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79600000,0.74920000,0.64640000,1.00000000,9,0,0.00016070,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-II,baseline,4,1.57054063,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79600000,0.74920000,0.64640000,1.00000000,9,0,0.00015100,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-III,baseline,1,1.56742907,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79700000,0.74040000,0.64000000,1.00000000,9,0,0.00014950,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-III,baseline,2,1.56742907,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79700000,0.74040000,0.64000000,1.00000000,9,0,0.00015350,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-III,baseline,3,1.56742907,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79700000,0.74040000,0.64000000,1.00000000,9,0,0.00016050,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,NSGA-III,baseline,4,1.56742907,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.79700000,0.74040000,0.64000000,1.00000000,9,0,0.00015740,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,MOEA/D,baseline,1,1.55882101,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78620000,0.73160000,0.63360000,1.00000000,9,0,0.00013190,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,MOEA/D,baseline,2,1.55882101,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78620000,0.73160000,0.63360000,1.00000000,9,0,0.00012930,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,MOEA/D,baseline,3,1.55882101,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78620000,0.73160000,0.63360000,1.00000000,9,0,0.00013020,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,MOEA/D,baseline,4,1.55882101,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.78620000,0.73160000,0.63360000,1.00000000,9,0,0.00013190,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,Greedy BCR,baseline,1,1.54339360,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.76460000,0.71840000,0.62400000,1.00000000,9,0,0.00013850,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,Greedy BCR,baseline,2,1.54339360,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.76460000,0.71840000,0.62400000,1.00000000,9,0,0.00013670,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,Greedy BCR,baseline,3,1.54339360,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.76460000,0.71840000,0.62400000,1.00000000,9,0,0.00013660,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,Greedy BCR,baseline,4,1.54339360,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.76460000,0.71840000,0.62400000,1.00000000,9,0,0.00013650,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,AHP-TOPSIS,baseline,1,1.62179766,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.80620000,0.86360000,0.72960000,1.00000000,9,0,0.00012720,public_rts_simbench_nerc_project_review_v1
p6,reliability_prioritized_review,AHP-TOPSIS,baseline,2,1.62179766,1.00000000,1.00000000,0.00000000,0.72300588,1.71500000,157.74843158,47.19000000,0.70000000,0.82000000,0.18000000,0.20000000,0.80620000,0.86360000,0.72960000,1.00000000,9,0,0.00012930,public_rts_simbench_nerc_project_review_v1
