scenario,method,method_type,seed_index,front_points,hv_reported_empirical_ref1p1_clipped,hv_reported_empirical_ref1p1_unclipped,hv_expanded_empirical_ref1p1_unclipped,hv_analytic_ref1p1_unclipped,hv_analytic_ref1p2_unclipped,reported_below_zero_coordinates,reported_above_one_coordinates,reported_clipped_points,expanded_below_zero_coordinates,expanded_above_one_coordinates,expanded_clipped_points,analytic_below_zero_coordinates,analytic_above_one_coordinates,analytic_clipped_points
budget_ranking_stability,Ablation-NoPreferenceRanking,shared_custom_moea,19,38,0.1682236775,0.1682236775,0.1875325712,0.0247098526,0.0985969399,0,0,0,0,0,0,0,0,0
budget_ranking_stability,Ablation-NoPreferenceRanking,shared_custom_moea,20,39,0.1708853667,0.1985480325,0.2144158283,0.0263582380,0.1035404694,4,0,4,0,0,0,0,0,0
budget_ranking_stability,Ablation-NoPreferenceRanking,shared_custom_moea,21,38,0.1706699150,0.2038924072,0.2179544582,0.0243295450,0.0969596859,5,0,5,1,0,1,0,0,0
budget_ranking_stability,Ablation-NoPreferenceRanking,shared_custom_moea,22,39,0.1732092255,0.1853983343,0.2022548674,0.0260778888,0.1026046928,3,0,3,0,0,0,0,0,0
budget_ranking_stability,Ablation-NoPreferenceRanking,shared_custom_moea,23,39,0.1729655824,0.2030518525,0.2174607760,0.0260632653,0.1028795784,5,0,5,0,0,0,0,0,0
budget_ranking_stability,Ablation-NoPreferenceRanking,shared_custom_moea,24,39,0.1688910255,0.2074243228,0.2233886815,0.0272783907,0.1062159126,6,0,6,2,0,2,0,0,0
budget_ranking_stability,Ablation-NoPreferenceRanking,shared_custom_moea,25,39,0.1724276140,0.1804180173,0.1981933875,0.0249623692,0.0977659257,2,0,2,0,0,0,0,0,0
budget_ranking_stability,Ablation-NoPreferenceRanking,shared_custom_moea,26,38,0.1724974036,0.1856096712,0.2025901317,0.0250229832,0.1000159334,3,0,3,0,0,0,0,0,0
budget_ranking_stability,Ablation-NoPreferenceRanking,shared_custom_moea,27,38,0.1698884174,0.2010156272,0.2171962003,0.0260111307,0.1030765118,5,0,5,0,0,0,0,0,0
budget_ranking_stability,Ablation-NoPreferenceRanking,shared_custom_moea,28,39,0.1741785732,0.2036413412,0.2180013757,0.0245628965,0.0995366426,4,0,4,0,0,0,0,0,0
budget_ranking_stability,Ablation-NoPreferenceRanking,shared_custom_moea,29,39,0.1707659209,0.1838040926,0.2014424589,0.0265531646,0.1037081454,3,0,3,0,0,0,0,0,0
budget_ranking_stability,AHP-TOPSIS,deterministic,unique,1,0.1324814280,0.2133626630,0.2317903616,0.0053280105,0.0268317181,1,0,1,1,0,1,0,0,0
budget_ranking_stability,Weighted Sum,deterministic,unique,1,0.0334945635,0.0334945635,0.0646233104,0.0011427679,0.0097740831,0,0,0,0,0,0,0,0,0
budget_ranking_stability,Greedy BCR,deterministic,unique,1,0.0380271809,0.0380271809,0.0702302474,0.0019335786,0.0136011135,0,0,0,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,0,38,0.1762476837,0.1969537441,0.2109127055,0.0266536760,0.1044624351,3,0,3,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,1,38,0.1778502604,0.2046571250,0.2167557114,0.0286268679,0.1091423287,5,0,5,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,2,38,0.1714849504,0.1949715234,0.2074652569,0.0266186325,0.1019781189,3,0,3,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,3,40,0.1727014902,0.2249010394,0.2336132404,0.0279516627,0.1063826224,8,0,8,2,0,2,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,4,39,0.1746829660,0.2054378835,0.2181486018,0.0280595741,0.1079600237,5,0,5,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,5,38,0.1765889081,0.1915139489,0.2056666251,0.0269508083,0.1047453193,2,0,2,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,6,39,0.1709553511,0.1943123831,0.2106229421,0.0274318777,0.1065231376,3,0,3,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,7,39,0.1789966211,0.2124444576,0.2228801088,0.0273689284,0.1064864229,5,0,5,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,8,38,0.1763862084,0.1783189865,0.1941461903,0.0268667648,0.1043484042,1,0,1,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,9,39,0.1761116367,0.1897042541,0.2045501167,0.0279747406,0.1069372140,3,0,3,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,10,39,0.1760735543,0.2145176164,0.2264245238,0.0284437029,0.1093989805,4,0,4,1,0,1,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,11,38,0.1743721795,0.2054681031,0.2185314861,0.0278564794,0.1076181547,5,0,5,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,12,38,0.1751535328,0.1797461157,0.1931502667,0.0265040324,0.1014749214,2,0,2,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,13,40,0.1738481385,0.1738481385,0.1893469676,0.0245939015,0.0974102358,0,0,0,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,14,39,0.1755932672,0.2005326948,0.2144599392,0.0275981752,0.1063181597,4,0,4,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,15,39,0.1750572609,0.2151601248,0.2250776027,0.0280079040,0.1071525735,7,0,7,2,0,2,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,16,38,0.1756096033,0.2042748637,0.2176981391,0.0277718638,0.1073954947,4,0,4,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,17,39,0.1738503498,0.2050345718,0.2189815531,0.0275180127,0.1067002846,4,0,4,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,18,39,0.1791850169,0.2192559397,0.2297430314,0.0273174815,0.1063162066,4,0,4,1,0,1,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,19,39,0.1750386052,0.1807282339,0.1951901462,0.0259569114,0.1009831149,2,0,2,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,20,38,0.1737938600,0.1772051305,0.1942537889,0.0271247442,0.1050541287,1,0,1,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,21,39,0.1748503812,0.2118756590,0.2242634839,0.0264617515,0.1042838747,7,0,7,1,0,1,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,22,39,0.1749731284,0.1955005843,0.2100642543,0.0275340143,0.1065473155,1,0,1,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,23,39,0.1726058614,0.1904913431,0.2032397138,0.0250979990,0.0982750998,2,0,2,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,24,39,0.1746336970,0.1888374311,0.2022422769,0.0263334206,0.1023988649,2,0,2,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,25,39,0.1753461213,0.2372895850,0.2471691337,0.0289658181,0.1114173134,9,0,9,4,0,4,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,26,40,0.1775641983,0.2133927693,0.2248718671,0.0276230819,0.1071831800,7,0,7,1,0,1,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,27,38,0.1730717785,0.2024071771,0.2169463943,0.0278361329,0.1074374360,5,0,5,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,28,39,0.1737088653,0.1958507392,0.2102171157,0.0276859888,0.1068313937,3,0,3,0,0,0,0,0,0
preference_aware_support,TRACE-MOEA,shared_custom_moea,29,39,0.1772348977,0.1772348977,0.1924702136,0.0262833685,0.1027252110,0,0,0,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,0,39,0.1739193940,0.1922113490,0.2082195811,0.0268539467,0.1048079969,4,0,4,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,1,39,0.1740054760,0.2068183111,0.2194077411,0.0275001714,0.1055175134,5,0,5,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,2,39,0.1726565827,0.1754636459,0.1931956780,0.0255978079,0.1007961083,1,0,1,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,3,39,0.1736672606,0.1871379755,0.2033795258,0.0265274769,0.1031799950,3,0,3,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,4,38,0.1734682644,0.1956451519,0.2113081754,0.0277788725,0.1070841837,4,0,4,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,5,39,0.1767923475,0.1875488615,0.2024057736,0.0258544079,0.1015688311,2,0,2,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,6,37,0.1753577888,0.2108999784,0.2237723147,0.0246806113,0.0990361700,5,0,5,1,0,1,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,7,39,0.1749586748,0.2027690096,0.2170908875,0.0271568441,0.1055487765,7,0,7,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,8,38,0.1740127552,0.2032162330,0.2173966830,0.0276087017,0.1064817614,4,0,4,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,9,38,0.1726892569,0.1926914419,0.2067216465,0.0267515448,0.1034238231,2,0,2,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,10,39,0.1732272435,0.1929317851,0.2081603064,0.0261966861,0.1025510238,3,0,3,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,11,38,0.1770896596,0.1845292762,0.2002170793,0.0261184065,0.1018310298,3,0,3,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,12,39,0.1739195413,0.2193825603,0.2319432211,0.0274229680,0.1063943361,7,0,7,2,0,2,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,13,38,0.1768247456,0.2035303841,0.2165947397,0.0267686579,0.1035088145,4,0,4,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,14,39,0.1759680451,0.1929879292,0.2079816345,0.0274519009,0.1059023197,3,0,3,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,15,39,0.1767922384,0.2075637952,0.2194423063,0.0272711415,0.1054149344,5,0,5,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,16,39,0.1727100424,0.2106906699,0.2243850197,0.0281138363,0.1085086814,5,0,5,1,0,1,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,17,39,0.1762213348,0.1875731899,0.2023915015,0.0254655329,0.1011949488,2,0,2,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,18,38,0.1764196886,0.2072446020,0.2195952423,0.0261462341,0.1020455096,6,0,6,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,19,38,0.1750609966,0.2115229002,0.2241225778,0.0259229643,0.1016361484,5,0,5,1,0,1,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,20,38,0.1760517226,0.1964395457,0.2108152293,0.0274131024,0.1053949691,4,0,4,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,21,38,0.1744179460,0.2057467045,0.2190181307,0.0279673742,0.1074666045,4,0,4,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,22,39,0.1757086113,0.2188069549,0.2308017501,0.0277351314,0.1069532765,4,0,4,1,0,1,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,23,37,0.1748477939,0.1951940584,0.2100119201,0.0263117358,0.1032171517,4,0,4,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,24,39,0.1764383284,0.2215069673,0.2337951345,0.0266774528,0.1047778037,7,0,7,2,0,2,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,25,39,0.1725768727,0.2152290760,0.2283982854,0.0281592534,0.1087272735,6,0,6,1,0,1,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,26,39,0.1748725449,0.2088889897,0.2227091252,0.0270036542,0.1051308616,5,0,5,1,0,1,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,27,38,0.1731501553,0.2048099839,0.2189947627,0.0264505903,0.1035600319,5,0,5,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,28,39,0.1763619288,0.1925993721,0.2067172844,0.0268464986,0.1046940967,3,0,3,0,0,0,0,0,0
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,29,38,0.1764175050,0.2156503516,0.2268545095,0.0270170828,0.1059205313,7,0,7,1,0,1,0,0,0
preference_aware_support,AHP-TOPSIS,deterministic,unique,1,0.1338178615,0.2174849222,0.2353761519,0.0035107443,0.0214078837,1,0,1,1,0,1,0,0,0
preference_aware_support,Weighted Sum,deterministic,unique,1,0.0280125059,0.0280125059,0.0567322102,0.0011178772,0.0089493379,0,0,0,0,0,0,0,0,0
preference_aware_support,Greedy BCR,deterministic,unique,1,0.0411081027,0.0411081027,0.0726588946,0.0017100024,0.0126704727,0,0,0,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,0,37,0.1747088035,0.2061157399,0.2190525312,0.0276455892,0.1069203280,4,0,4,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,1,37,0.1757688481,0.2031388214,0.2157783444,0.0269533909,0.1050914990,3,0,3,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,2,39,0.1750244518,0.1907276637,0.2057765539,0.0277157966,0.1063560519,3,0,3,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,3,38,0.1769240828,0.2018496241,0.2151112934,0.0276770544,0.1071164383,4,0,4,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,4,39,0.1756331998,0.2112254342,0.2235395183,0.0280961807,0.1081526678,5,0,5,1,0,1,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,5,39,0.1741393843,0.2023852064,0.2147731797,0.0266677893,0.1033049841,4,0,4,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,6,38,0.1750325126,0.2062839308,0.2188462010,0.0271908794,0.1059808402,3,0,3,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,7,40,0.1759540513,0.2216573798,0.2324405665,0.0279159881,0.1075393708,5,0,5,1,0,1,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,8,39,0.1741833350,0.1757678791,0.1926039331,0.0264751917,0.1033371062,1,0,1,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,9,38,0.1780180000,0.2060915212,0.2185108559,0.0264801699,0.1036858934,4,0,4,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,10,39,0.1745883289,0.2046521532,0.2182019359,0.0270656361,0.1041088133,4,0,4,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,11,40,0.1757016545,0.2002726718,0.2142128143,0.0276477224,0.1069735821,4,0,4,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,12,38,0.1774505035,0.2098156684,0.2210257568,0.0275339322,0.1068134194,5,0,5,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,13,39,0.1748951877,0.1866507621,0.2002237048,0.0259844248,0.1011671983,2,0,2,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,14,38,0.1757504130,0.1936020455,0.2080649008,0.0279253878,0.1067508020,4,0,4,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,15,39,0.1746884663,0.2004527450,0.2141954748,0.0279752673,0.1077993665,4,0,4,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,16,39,0.1737915166,0.2203126471,0.2298791759,0.0272487616,0.1047528237,6,0,6,2,0,2,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,17,39,0.1762222564,0.1971632210,0.2102076145,0.0274812195,0.1063796573,4,0,4,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,18,38,0.1732536866,0.1760841954,0.1935009891,0.0252245452,0.0999345230,1,0,1,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,19,37,0.1757204548,0.2265372813,0.2368274018,0.0282620293,0.1088323459,6,0,6,2,0,2,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,20,39,0.1770463463,0.2074801288,0.2197755993,0.0279781148,0.1078924967,5,0,5,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,21,39,0.1763024372,0.2043219454,0.2164972194,0.0282027051,0.1081128818,6,0,6,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,22,40,0.1740023766,0.2277530129,0.2387543356,0.0290538495,0.1112618878,9,0,9,3,0,3,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,23,38,0.1757367832,0.2199074770,0.2315926038,0.0281626784,0.1087659760,4,0,4,2,0,2,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,24,38,0.1775530215,0.1953169764,0.2088619448,0.0278522029,0.1071731750,2,0,2,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,25,39,0.1763979792,0.2062210629,0.2195956363,0.0276020158,0.1070674727,3,0,3,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,26,38,0.1754305036,0.1760158019,0.1921067869,0.0260188586,0.1022069380,1,0,1,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,27,39,0.1728818939,0.2006664903,0.2138390924,0.0262086522,0.1019322376,3,0,3,0,0,0,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,28,39,0.1686401486,0.2042563411,0.2162025201,0.0265277288,0.1021534346,6,0,6,1,0,1,0,0,0
traceability_evaluation,TRACE-MOEA,shared_custom_moea,29,39,0.1748062200,0.2022731138,0.2154078364,0.0280977769,0.1079488714,5,0,5,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,0,38,0.1752133846,0.1807982119,0.1974011894,0.0253184856,0.0992467944,1,0,1,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,1,38,0.1775463059,0.2289238639,0.2388662309,0.0289608204,0.1108885826,8,0,8,3,0,3,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,2,39,0.1760217210,0.1932405879,0.2072539277,0.0270046839,0.1039177883,3,0,3,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,3,38,0.1778195881,0.1877703059,0.2027412180,0.0270042238,0.1049561002,2,0,2,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,4,38,0.1763936036,0.1990742026,0.2123159355,0.0274916693,0.1059058453,4,0,4,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,5,39,0.1758477015,0.2053442958,0.2186296719,0.0275457627,0.1067600720,4,0,4,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,6,39,0.1743037132,0.2197205433,0.2327954919,0.0284239621,0.1095342579,6,0,6,1,0,1,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,7,38,0.1751114982,0.1928032574,0.2060591115,0.0257217735,0.1003207340,3,0,3,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,8,39,0.1754620177,0.1969869320,0.2112557261,0.0267560975,0.1037767562,3,0,3,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,9,39,0.1785682877,0.2011863607,0.2139981199,0.0265576467,0.1039039306,3,0,3,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,10,39,0.1752321433,0.2099761148,0.2233348187,0.0271624557,0.1059780408,6,0,6,1,0,1,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,11,38,0.1748867767,0.2029749299,0.2166947024,0.0272982797,0.1057167975,3,0,3,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,12,38,0.1738193018,0.1867083335,0.2027058074,0.0268946207,0.1042929272,3,0,3,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,13,39,0.1709172660,0.1937931070,0.2105728158,0.0272544064,0.1058977024,4,0,4,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,14,39,0.1737593219,0.1898600095,0.2055560349,0.0264334654,0.1036595459,4,0,4,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,15,39,0.1753658845,0.1936410092,0.2089171244,0.0265253480,0.1032873017,2,0,2,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,16,38,0.1752503963,0.1956009507,0.2098706734,0.0269168812,0.1041150065,3,0,3,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,17,38,0.1757101690,0.2000135755,0.2141953227,0.0270419613,0.1050927119,3,0,3,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,18,38,0.1624002599,0.1624002599,0.1815363493,0.0244460557,0.0980253248,0,0,0,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,19,38,0.1731489892,0.2044595796,0.2184175836,0.0279445991,0.1077225450,5,0,5,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,20,39,0.1734941677,0.1878381892,0.2027527635,0.0264955517,0.1024298528,2,0,2,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,21,39,0.1742473538,0.2113900109,0.2245223554,0.0280291555,0.1069649097,6,0,6,2,0,2,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,22,39,0.1722373987,0.1873549114,0.2040325440,0.0254583609,0.1010862473,2,0,2,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,23,38,0.1738717136,0.2090168187,0.2221946959,0.0261910699,0.1031836927,5,0,5,1,0,1,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,24,39,0.1774418973,0.2198883929,0.2316010181,0.0270865701,0.1064312660,5,0,5,1,0,1,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,25,39,0.1737832702,0.2023437429,0.2162512084,0.0271906966,0.1055459912,4,0,4,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,26,38,0.1709578401,0.1710285562,0.1901418443,0.0260201365,0.1019630707,1,0,1,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,27,38,0.1779182257,0.1887610366,0.2033034063,0.0274599211,0.1054653893,2,0,2,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,28,39,0.1730759179,0.1730759179,0.1907013699,0.0258414049,0.1018412936,0,0,0,0,0,0,0,0,0
traceability_evaluation,Ablation-NoPreferenceRanking,shared_custom_moea,29,39,0.1729033283,0.1864804510,0.2030448521,0.0266563529,0.1041169419,2,0,2,0,0,0,0,0,0
traceability_evaluation,AHP-TOPSIS,deterministic,unique,1,0.1338178615,0.2174849222,0.2353761519,0.0035107443,0.0214078837,1,0,1,1,0,1,0,0,0
traceability_evaluation,Weighted Sum,deterministic,unique,1,0.0280125059,0.0280125059,0.0567322102,0.0011178772,0.0089493379,0,0,0,0,0,0,0,0,0
traceability_evaluation,Greedy BCR,deterministic,unique,1,0.0411081027,0.0411081027,0.0726588946,0.0017100024,0.0126704727,0,0,0,0,0,0,0,0,0
