paper,experiment_id,method,method_role,seed,hypervolume,hypervolume_worst_case,feasible_front_size,compromise_cost_index,compromise_loss_index,compromise_voltage_risk,compromise_hosting_capacity,compromise_reliability,compromise_survivability,portfolio_size,hosting_shortfall,der_readiness_shortfall,runtime_s,run_status
p4,restoration_aware_evaluation,Control-FixedWorstK,mechanism_control,21,0.34242025,0.35533936,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066003,real_shield_mechanism_controls_20260810
p4,restoration_aware_evaluation,Control-FixedWorstK,mechanism_control,22,0.34219950,0.36061422,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067387,real_shield_mechanism_controls_20260810
p4,restoration_aware_evaluation,Control-FixedWorstK,mechanism_control,23,0.34418976,0.36330133,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067723,real_shield_mechanism_controls_20260810
p4,restoration_aware_evaluation,Control-FixedWorstK,mechanism_control,24,0.34219017,0.36062864,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067651,real_shield_mechanism_controls_20260810
p4,restoration_aware_evaluation,Control-FixedWorstK,mechanism_control,25,0.33651107,0.35081156,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068660,real_shield_mechanism_controls_20260810
p4,restoration_aware_evaluation,Control-FixedWorstK,mechanism_control,26,0.34304560,0.35582336,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068763,real_shield_mechanism_controls_20260810
p4,restoration_aware_evaluation,Control-FixedWorstK,mechanism_control,27,0.34626013,0.36538594,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067400,real_shield_mechanism_controls_20260810
p4,restoration_aware_evaluation,Control-FixedWorstK,mechanism_control,28,0.34529633,0.36413077,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068111,real_shield_mechanism_controls_20260810
p4,restoration_aware_evaluation,Control-FixedWorstK,mechanism_control,29,0.34727320,0.36529876,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068704,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,0,0.25868689,0.25062064,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.090809,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,1,0.27119460,0.26252623,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061442,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,2,0.26906695,0.26084804,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061906,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,3,0.27348413,0.26409528,40,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061012,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,4,0.28223187,0.27231483,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.064886,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,5,0.27054865,0.26072797,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.063267,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,6,0.25692908,0.24860438,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.058813,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,7,0.26154974,0.25296518,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061581,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,8,0.26492751,0.25555144,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061345,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,9,0.25417380,0.24575767,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061622,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,10,0.26678978,0.25809348,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061624,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,11,0.26596655,0.25634717,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061169,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,12,0.27106539,0.26274112,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061408,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,13,0.27152553,0.26215534,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061618,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,14,0.26575925,0.25785525,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061383,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,15,0.26165120,0.25349293,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.060615,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,16,0.26263596,0.25485442,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062661,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,17,0.25150686,0.24281621,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061616,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,18,0.26995339,0.26127297,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061482,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,19,0.27641379,0.26716270,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061357,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,20,0.26483337,0.25573698,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062014,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,21,0.27372779,0.26388490,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061593,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,22,0.26761053,0.25877072,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061146,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,23,0.27510036,0.26568698,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061043,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,24,0.27246121,0.26390162,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061177,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,25,0.25507028,0.24702275,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061003,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,26,0.25129761,0.24296001,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061190,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,27,0.27163189,0.26190991,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061974,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,28,0.24298819,0.23502106,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.060502,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-GAOnly,mechanism_control,29,0.27507320,0.26587129,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062076,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,0,0.26758917,0.25811953,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088214,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,1,0.27670774,0.26733076,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.084755,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,2,0.26833252,0.25811009,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088098,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,3,0.26485222,0.25572415,40,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086750,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,4,0.27637439,0.26715005,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.085824,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,5,0.24673912,0.23878394,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.089658,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,6,0.26385158,0.25607599,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086635,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,7,0.27871976,0.26925827,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087288,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,8,0.26842412,0.25889115,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086799,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,9,0.26769700,0.25785478,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087497,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,10,0.26533347,0.25649432,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088724,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,11,0.26932575,0.25987739,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086530,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,12,0.26617431,0.25800502,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087342,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,13,0.27438644,0.26533066,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.085313,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,14,0.27281655,0.26376625,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088055,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,15,0.26349925,0.25571032,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087320,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,16,0.26398388,0.25584752,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.084871,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,17,0.26992197,0.26131582,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.085436,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,18,0.26950675,0.26133508,37,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087165,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,19,0.25806150,0.24839142,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087411,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,20,0.26566792,0.25601598,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087685,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,21,0.27135859,0.26260400,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.083780,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,22,0.25430537,0.24561390,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.085501,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,23,0.26633391,0.25797941,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.090286,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,24,0.25094590,0.24262959,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.092757,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,25,0.27517600,0.26577220,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086391,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,26,0.26115409,0.25197263,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.085112,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,27,0.27201101,0.26348653,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087091,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,28,0.25481013,0.24602740,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.089519,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-DEOnly,mechanism_control,29,0.23944491,0.23142592,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088451,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,0,0.26396504,0.25534134,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068294,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,1,0.27190249,0.26248161,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.071856,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,2,0.26874655,0.26005834,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068793,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,3,0.25079041,0.24202676,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067995,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,4,0.27675566,0.26762324,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067308,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,5,0.26287337,0.25438954,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.065972,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,6,0.26318027,0.25408523,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066628,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,7,0.27241502,0.26275200,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068272,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,8,0.25525737,0.24620771,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066350,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,9,0.24747490,0.23896824,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066784,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,10,0.28020201,0.27054434,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067545,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,11,0.26214174,0.25416613,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067637,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,12,0.27586476,0.26609275,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066883,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,13,0.26329676,0.25427391,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.069521,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,14,0.26399671,0.25531113,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067991,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,15,0.27118444,0.26220462,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066851,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,16,0.26801560,0.25980231,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.068604,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,17,0.26523880,0.25688089,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067616,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,18,0.27652362,0.26737817,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067208,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,19,0.27594478,0.26554751,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066669,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,20,0.26943011,0.26100976,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.065405,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,21,0.27266329,0.26332103,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066212,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,22,0.27218063,0.26243700,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.065899,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,23,0.27942246,0.26988702,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067232,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,24,0.27383135,0.26480197,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067065,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,25,0.26866832,0.26060295,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066851,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,26,0.24751327,0.23930094,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066072,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,27,0.26639016,0.25854400,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.066725,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,28,0.26746726,0.25911678,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067252,real_shield_mechanism_controls_20260810
p4,scenario_screening_efficiency,Control-FixedWorstK,mechanism_control,29,0.26958872,0.26062967,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.067585,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,0,0.25837063,0.24974845,40,nan,nan,nan,nan,nan,nan,0,nan,nan,0.090274,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,1,0.27344894,0.26448883,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061724,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,2,0.27358116,0.26426215,40,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062873,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,3,0.26498786,0.25657159,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.060135,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,4,0.26152354,0.25200686,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.060737,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,5,0.27035122,0.26210618,40,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062027,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,6,0.25239583,0.24360021,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.063753,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,7,0.25990793,0.25204092,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062097,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,8,0.27471804,0.26533487,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061634,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,9,0.26011503,0.25087386,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062478,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,10,0.26925486,0.26039510,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062130,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,11,0.26916726,0.26032886,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.063015,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,12,0.26887315,0.26003047,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062058,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,13,0.25999986,0.25133443,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.060824,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,14,0.23626691,0.22813443,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062144,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,15,0.26930724,0.26025239,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061255,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,16,0.27473039,0.26517001,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062316,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,17,0.26211113,0.25322986,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061310,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,18,0.26274269,0.25446506,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061032,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,19,0.27558205,0.26590859,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062885,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,20,0.23282499,0.22460556,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061393,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,21,0.24500056,0.23699630,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061189,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,22,0.25600071,0.24811253,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062235,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,23,0.27694092,0.26761156,40,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061174,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,24,0.25897798,0.25073444,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061331,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,25,0.26600633,0.25724439,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.063768,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,26,0.26461144,0.25617171,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.063973,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,27,0.25243384,0.24385362,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.062404,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,28,0.25230973,0.24272464,38,nan,nan,nan,nan,nan,nan,0,nan,nan,0.061101,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-GAOnly,mechanism_control,29,0.24417774,0.23366526,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.063183,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,0,0.26562054,0.25698284,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088906,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,1,0.27898205,0.26951773,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087853,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,2,0.26383813,0.25446159,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086832,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,3,0.27001612,0.26054076,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087399,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,4,0.25466116,0.24615191,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087202,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,5,0.27098940,0.26207272,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086197,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,6,0.27458883,0.26546352,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088051,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,7,0.26883334,0.25997981,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087877,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,8,0.27647599,0.26731869,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087317,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,9,0.27697344,0.26771817,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086908,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,10,0.27532352,0.26607870,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087206,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,11,0.26880362,0.25963901,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.088222,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,12,0.27478582,0.26591436,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.087395,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,13,0.26785266,0.25923101,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.085159,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,14,0.26427164,0.25560461,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.085279,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,15,0.27044435,0.26157465,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.086193,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,16,0.27885198,0.26934213,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.085036,real_shield_mechanism_controls_20260810
p4,pareto_quality,Control-DEOnly,mechanism_control,17,0.26603635,0.25828003,39,nan,nan,nan,nan,nan,nan,0,nan,nan,0.085981,real_shield_mechanism_controls_20260810
