paper,experiment_id,method,method_role,seed,hypervolume,hypervolume_worst_case,feasible_front_size,compromise_cost_index,compromise_loss_index,compromise_voltage_risk,compromise_hosting_capacity,compromise_reliability,compromise_survivability,portfolio_size,hosting_shortfall,der_readiness_shortfall,runtime_s,source_status
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,5,0.31100421,0.31804152,40,0.89267964,0.14226220,0.20683025,0.00000405,1.00000000,0.99105410,12,0.01799595,0.00000000,0.054205,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,6,0.31666767,0.33354055,40,0.92672965,0.14207857,0.20482467,0.00000426,1.00000000,0.99243571,12,0.01799574,0.00000000,0.052664,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,7,0.31430126,0.33233465,39,0.98005049,0.14195455,0.20418523,0.00000469,1.00000000,1.00000000,13,0.01799531,0.00000000,0.054757,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,8,0.31882359,0.33705192,40,0.98005049,0.14195455,0.20418523,0.00000469,1.00000000,1.00000000,13,0.01799531,0.00000000,0.055451,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,9,0.31446656,0.33211575,40,0.93155618,0.14206030,0.20466272,0.00000341,1.00000000,1.00000000,12,0.01799659,0.00000000,0.060323,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,10,0.32950492,0.35084744,40,0.98005049,0.14195455,0.20418523,0.00000469,1.00000000,1.00000000,13,0.01799531,0.00000000,0.053119,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,11,0.31422683,0.32618637,40,0.96226511,0.14204012,0.20506968,0.00000575,1.00000000,0.98268966,13,0.01799425,0.00000000,0.052164,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,12,0.30650496,0.31289519,40,0.91377081,0.14214587,0.20554717,0.00000447,1.00000000,0.98568738,12,0.01799553,0.00000000,0.057838,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,13,0.32943818,0.34863658,40,0.93638271,0.14204203,0.20450078,0.00000256,1.00000000,1.00000000,12,0.01799744,0.00000000,0.054077,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,14,0.32821905,0.34617040,40,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.059152,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,15,0.31996261,0.33289189,40,0.97522396,0.14197282,0.20434717,0.00000554,1.00000000,0.99044714,13,0.01799446,0.00000000,0.055366,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,16,0.32502173,0.34166836,40,0.97522396,0.14197282,0.20434717,0.00000554,1.00000000,0.99044714,13,0.01799446,0.00000000,0.051388,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,17,0.31207103,0.32998075,40,0.97522396,0.14197282,0.20434717,0.00000554,1.00000000,0.99044714,13,0.01799446,0.00000000,0.053635,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,18,0.29239699,0.29285444,39,0.94930626,0.14210742,0.20579219,0.00000597,0.99552340,0.97314453,13,0.01799403,0.00000000,0.064070,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,19,0.32657312,0.33680436,40,0.97522396,0.14197282,0.20434717,0.00000554,1.00000000,0.99044714,13,0.01799446,0.00000000,0.050075,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,20,0.33000384,0.34361378,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,0.98483764,13,0.01799403,0.00000000,0.058334,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,21,0.31404567,0.33021161,40,0.91859734,0.14212760,0.20538523,0.00000362,1.00000000,1.00000000,12,0.01799638,0.00000000,0.055115,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,22,0.32092260,0.32941052,40,0.90081196,0.14221317,0.20626968,0.00000469,1.00000000,0.97632624,12,0.01799531,0.00000000,0.052561,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,23,0.32765653,0.34541758,39,0.98005049,0.14195455,0.20418523,0.00000469,1.00000000,1.00000000,13,0.01799531,0.00000000,0.050250,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,24,0.32034924,0.33714293,40,0.97522396,0.14197282,0.20434717,0.00000554,1.00000000,0.99044714,13,0.01799446,0.00000000,0.067685,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,25,0.30016129,0.29935975,40,0.92190312,0.14209685,0.20498661,0.00000511,0.96842411,0.96899169,12,0.01799489,0.00000000,0.051004,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,26,0.31648738,0.33455735,40,0.98005049,0.14195455,0.20418523,0.00000469,1.00000000,1.00000000,13,0.01799531,0.00000000,0.050971,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,27,0.33309688,0.35069132,40,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.062006,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,28,0.32356697,0.34150007,40,0.97191817,0.14200357,0.20474580,0.00000405,1.00000000,1.00000000,13,0.01799595,0.00000000,0.050220,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoRepair,ablation,29,0.32351213,0.33654401,39,0.97039743,0.14199109,0.20450912,0.00000639,0.96258015,0.96580999,13,0.01799361,0.00000000,0.058748,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,0,0.34203902,0.35423984,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,0.98483764,13,0.01799403,0.00000000,0.115390,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,1,0.33974314,0.35798499,39,0.98487702,0.14193628,0.20402329,0.00000384,1.00000000,1.00000000,13,0.01799616,0.00000000,0.086845,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,2,0.34110002,0.36142911,38,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.085807,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,3,0.34583201,0.36430514,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,0.98483764,13,0.01799403,0.00000000,0.078503,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,4,0.34282435,0.35575986,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,0.98483764,13,0.01799403,0.00000000,0.083135,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,5,0.33910747,0.35759345,39,0.95086230,0.14198721,0.20401495,0.00000000,1.00000000,1.00000000,12,0.01800000,0.15741935,0.098593,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,6,0.34203042,0.35659933,39,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,0.99626050,13,0.01799467,0.00000000,0.085345,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,7,0.33644853,0.35219315,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,0.98483764,13,0.01799403,0.00000000,0.077692,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,8,0.33504692,0.35157157,39,0.87162378,0.14224584,0.20609940,0.00000000,1.00000000,1.00000000,11,0.01800000,0.15741935,0.088072,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,9,0.33876196,0.35620321,38,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.087864,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,10,0.34601071,0.36510763,39,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.075640,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,11,0.34085480,0.35671809,39,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,0.99626050,13,0.01799467,0.00000000,0.080983,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,12,0.33722526,0.35435102,39,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.088233,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,13,0.34588499,0.36512775,39,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.080057,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,14,0.32884308,0.34818057,39,0.94603577,0.14200549,0.20417689,0.00000085,1.00000000,1.00000000,12,0.01799915,0.07677419,0.081831,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,15,0.34277530,0.36143022,39,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,0.99626050,13,0.01799467,0.00000000,0.077647,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,16,0.34843476,0.36694102,39,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.092222,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,17,0.33494849,0.35171731,39,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,0.99626050,13,0.01799467,0.00000000,0.080052,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,18,0.34363431,0.36290872,39,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.080125,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,19,0.33870361,0.35293806,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,0.98483764,13,0.01799403,0.00000000,0.081493,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,20,0.34077635,0.35887799,39,0.93638271,0.14204203,0.20450078,0.00000256,1.00000000,1.00000000,12,0.01799744,0.00000000,0.083351,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,21,0.34152424,0.36101437,39,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.085584,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,22,0.33753089,0.35183012,39,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,0.99626050,13,0.01799467,0.00000000,0.084331,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,23,0.33922463,0.35739266,39,0.98487702,0.14193628,0.20402329,0.00000384,1.00000000,1.00000000,13,0.01799616,0.00000000,0.083859,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,24,0.33612879,0.35529096,38,0.95086230,0.14198721,0.20401495,0.00000000,1.00000000,1.00000000,12,0.01800000,0.15741935,0.110018,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,25,0.34243719,0.35536053,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,0.98483764,13,0.01799403,0.00000000,0.110054,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,26,0.33678476,0.35527184,39,0.94603577,0.14200549,0.20417689,0.00000085,1.00000000,1.00000000,12,0.01799915,0.07677419,0.082140,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,27,0.34642538,0.36062928,39,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,0.99626050,13,0.01799467,0.00000000,0.079367,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,28,0.33424103,0.35349123,39,0.95086230,0.14198721,0.20401495,0.00000000,1.00000000,1.00000000,12,0.01800000,0.15741935,0.080706,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoResilienceObj,ablation,29,0.33418707,0.35312712,39,0.94603577,0.14200549,0.20417689,0.00000085,1.00000000,1.00000000,12,0.01799915,0.07677419,0.083930,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,0,0.34400700,0.36106781,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,0.98483764,13,0.01799403,0.00000000,0.105861,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,1,0.34205137,0.35979338,34,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.083061,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,2,0.32887551,0.34288083,34,0.97522396,0.14197282,0.20434717,0.00000554,1.00000000,0.99044714,13,0.01799446,0.00000000,0.078010,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,3,0.33443825,0.34699649,34,0.94408089,0.14098939,0.20730774,0.00034288,1.00000000,0.99204978,11,0.01765712,0.00000000,0.075930,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,4,0.34572831,0.36440152,37,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.088645,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,5,0.33866372,0.35192151,37,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,0.98483764,13,0.01799403,0.00000000,0.081726,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,6,0.29878024,0.31302148,35,0.95373395,0.14095285,0.20698385,0.00034118,1.00000000,1.00000000,11,0.01765882,0.04011730,0.076074,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,7,0.34072448,0.36182628,36,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.084285,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,8,0.33236190,0.35225137,36,0.98005049,0.14195455,0.20418523,0.00000469,1.00000000,1.00000000,13,0.01799531,0.00000000,0.097500,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,9,0.33834528,0.35176678,35,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,0.98483764,13,0.01799403,0.00000000,0.091200,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,10,0.32335163,0.33665588,36,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,0.99626050,13,0.01799467,0.00000000,0.078340,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,11,0.33651200,0.35375714,35,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,0.98483764,13,0.01799403,0.00000000,0.083053,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,12,0.32507645,0.33655792,36,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,0.98483764,13,0.01799403,0.00000000,0.076422,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,13,0.32373989,0.34283642,36,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.082594,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,14,0.32672831,0.34477679,36,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.079495,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,15,0.33512351,0.35369638,31,0.94603577,0.14200549,0.20417689,0.00000085,1.00000000,1.00000000,12,0.01799915,0.07677419,0.089193,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,16,0.32240948,0.34139909,33,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.085987,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,17,0.32766793,0.34590141,33,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.078213,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,18,0.32586308,0.33693336,34,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,0.98483764,13,0.01799403,0.00000000,0.078180,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,19,0.34212851,0.35999603,32,0.95086230,0.14198721,0.20401495,0.00000000,1.00000000,1.00000000,12,0.01800000,0.15741935,0.079903,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,20,0.33513962,0.34742894,36,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,0.99626050,13,0.01799467,0.00000000,0.087864,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,21,0.34068789,0.36194887,33,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.084204,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,22,0.33855303,0.36000812,38,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,0.98483764,13,0.01799403,0.00000000,0.083824,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,23,0.33304395,0.35372810,33,0.95086230,0.14198721,0.20401495,0.00000000,1.00000000,1.00000000,12,0.01800000,0.15741935,0.078402,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,24,0.30476431,0.31429059,36,0.99810281,0.13643136,0.20936219,0.00000085,1.00000000,0.99598126,10,0.01799915,0.03645161,0.093632,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,25,0.31231129,0.33027566,35,0.94890742,0.14097112,0.20714580,0.00034203,1.00000000,1.00000000,11,0.01765797,0.00000000,0.087822,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,26,0.33858367,0.35844084,33,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,0.99626050,13,0.01799467,0.00000000,0.090825,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,27,0.33561725,0.35109836,35,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,0.98483764,13,0.01799403,0.00000000,0.077076,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,28,0.32670307,0.34462611,35,0.95086230,0.14198721,0.20401495,0.00000000,1.00000000,1.00000000,12,0.01800000,0.15741935,0.082202,public_simbench_planning_v2_real_moea
p4,restoration_aware_evaluation,Ablation-NoOutage,ablation,29,0.34472569,0.36369747,36,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.077966,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,0,0.26035031,0.25253767,39,0.97522396,0.14197282,0.20434717,0.00000554,1.00000000,1.00000000,13,0.01799446,0.00000000,0.146186,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,1,0.26229332,0.25439022,39,0.94603577,0.14200549,0.20417689,0.00000085,1.00000000,1.00000000,12,0.01799915,0.07677419,0.079809,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,2,0.26658970,0.25759888,39,0.97039743,0.14199109,0.20450912,0.00000639,0.96258015,1.00000000,13,0.01799361,0.00000000,0.107600,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,3,0.26237754,0.25335052,38,0.95086230,0.14198721,0.20401495,0.00000000,1.00000000,1.00000000,12,0.01800000,0.15741935,0.086262,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,4,0.26928291,0.26007696,39,0.93638271,0.14204203,0.20450078,0.00000256,1.00000000,1.00000000,12,0.01799744,0.00000000,0.078466,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,5,0.25896189,0.25103591,38,0.93155618,0.14206030,0.20466272,0.00000341,1.00000000,1.00000000,12,0.01799659,0.00000000,0.078557,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,6,0.27011341,0.26128447,39,0.98335627,0.14192379,0.20378661,0.00000618,0.97621604,1.00000000,13,0.01799382,0.00000000,0.094875,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,7,0.27730862,0.26805539,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,1.00000000,13,0.01799403,0.00000000,0.077568,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,8,0.26499172,0.25687975,39,0.98335627,0.14192379,0.20378661,0.00000618,0.97621604,1.00000000,13,0.01799382,0.00000000,0.078182,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,9,0.28160719,0.27184783,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,1.00000000,13,0.01799403,0.00000000,0.091712,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,10,0.26721580,0.25879027,39,0.98335627,0.14192379,0.20378661,0.00000618,0.97621604,1.00000000,13,0.01799382,0.00000000,0.078096,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,11,0.27485736,0.26547219,39,0.98970355,0.14191800,0.20386134,0.00000298,1.00000000,1.00000000,13,0.01799702,0.00000000,0.081733,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,12,0.26683120,0.25877259,39,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,1.00000000,13,0.01799467,0.00000000,0.078993,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,13,0.27292327,0.26431821,38,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.078341,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,14,0.26240680,0.25358680,39,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,1.00000000,13,0.01799467,0.00000000,0.078086,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,15,0.27645704,0.26703197,39,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,1.00000000,13,0.01799467,0.00000000,0.091340,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,16,0.27084021,0.26128666,39,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.078294,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,17,0.26699955,0.25748646,38,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.077436,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,18,0.26113777,0.25294575,39,0.93155618,0.14206030,0.20466272,0.00000341,1.00000000,1.00000000,12,0.01799659,0.00000000,0.077111,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,19,0.26806116,0.25955287,39,0.99783586,0.14186898,0.20330078,0.00000362,1.00000000,1.00000000,13,0.01799638,0.00000000,0.077793,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,20,0.27443717,0.26530357,39,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,1.00000000,13,0.01799467,0.00000000,0.081136,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,21,0.23992511,0.23147087,39,0.99810281,0.13643136,0.20936219,0.00000085,1.00000000,1.00000000,10,0.01799915,0.03645161,0.076518,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,22,0.27738261,0.26813137,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,1.00000000,13,0.01799403,0.00000000,0.076338,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,23,0.24081758,0.23187189,39,0.95373395,0.14095285,0.20698385,0.00034118,1.00000000,1.00000000,11,0.01765882,0.04011730,0.074354,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,24,0.27131121,0.26290165,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,1.00000000,13,0.01799403,0.00000000,0.087296,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,25,0.26665763,0.25666577,38,0.95086230,0.14198721,0.20401495,0.00000000,1.00000000,1.00000000,12,0.01800000,0.15741935,0.076446,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,26,0.27003324,0.26172384,39,0.99300933,0.14188725,0.20346272,0.00000447,1.00000000,1.00000000,13,0.01799553,0.00000000,0.083304,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,27,0.27202841,0.26350533,39,0.99631512,0.14185649,0.20306410,0.00000597,0.98985193,1.00000000,13,0.01799403,0.00000000,0.077557,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,28,0.27019253,0.26075528,39,0.94120924,0.14202376,0.20433884,0.00000170,1.00000000,1.00000000,12,0.01799830,0.00000000,0.077806,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,SHIELD-MOEA,proposed,29,0.26639689,0.25700442,38,0.98818280,0.14190552,0.20362467,0.00000533,1.00000000,1.00000000,13,0.01799467,0.00000000,0.075849,public_simbench_planning_v2_real_moea
p4,scenario_screening_efficiency,NSGA-II,baseline,0,0.24597471,0.23753899,40,0.96226511,0.14204012,0.20506968,0.00000575,1.00000000,1.00000000,13,0.01799425,0.00000000,0.083103,public_simbench_planning_v2_real_moea
