cap,horizon_hours,selection_objective,condition_id,method_role,architecture,retrieval_space,k_neighbors,rank_eligible,run_namespace,n_expected_rows,n_completed_rows,aggregation_status,primary_cap,primary_k,scope,mean_curtailment_mae,sample_sd_curtailment_mae,mean_curtailment_rmse,sample_sd_curtailment_rmse,mean_event_f1,sample_sd_event_f1,mean_event_precision,sample_sd_event_precision,mean_event_recall,sample_sd_event_recall,mean_onset_f1,sample_sd_onset_f1,mean_onset_precision,sample_sd_onset_precision,mean_onset_recall,sample_sd_onset_recall,mean_onset_mae,sample_sd_onset_mae,mean_stress_subset_mae,sample_sd_stress_subset_mae
0.70,1,onset_f1,lstm_head,architecture_head,LSTM,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0149212682645,0.000920148129402,0.03060941361,0.00147878667563,0.658687467707,0.0181056972471,0.869500323483,0.0182283732796,0.530921052631,0.0270457957777,0.134362276944,0.00638743276912,0.0728668182461,0.00350418645756,0.863157894737,0.0559695256796,0.0424364594588,0.000957200116327,0.0418223797553,0.00279689988735
0.70,1,onset_f1,raw_k16_retrieval,attribution_control,none,raw,16,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0133774851386,1.82855909822e-18,0.0371004979617,0,0.525862068966,0,0.7625,0,0.401315789474,0,0.147826086957,0,0.0843672456576,0,0.59649122807,1.17027782286e-16,0.0498907020383,0,0.0430943149537,7.31423639287e-18
0.70,1,onset_f1,raw_k32_retrieval,attribution_control,none,raw,32,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0138521735527,1.82855909822e-18,0.0379838731311,7.31423639287e-18,0.506787330317,1.17027782286e-16,0.811594202899,0,0.368421052632,5.85138911429e-17,0.143149284254,2.92569455715e-17,0.0810185185185,1.46284727857e-17,0.614035087719,1.17027782286e-16,0.0473551072992,0,0.0438088438819,0
0.70,1,onset_f1,raw_k4_retrieval,attribution_control,none,raw,4,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0122470620067,1.82855909822e-18,0.0370733005772,0,0.520325203252,0,0.68085106383,1.17027782286e-16,0.421052631579,0,0.151515151515,0,0.0884955752212,0,0.526315789474,0,0.0496224934351,0,0.0409092565959,0
0.70,1,onset_f1,raw_k8_retrieval,attribution_control,none,raw,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0127596615998,1.82855909822e-18,0.0365716069525,0,0.544,1.17027782286e-16,0.69387755102,0,0.447368421053,1.17027782286e-16,0.13698630137,2.92569455715e-17,0.0787401574803,1.46284727857e-17,0.526315789474,0,0.0493129338678,0,0.0416546872135,7.31423639287e-18
0.70,1,onset_f1,tcn_head,architecture_head,TCN,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0145687955903,0.00240836676201,0.0307535571549,0.00332727661145,0.655201708539,0.0497033433984,0.800573887173,0.0684566931958,0.559210526316,0.0627974608039,0.140868394855,0.0181807594811,0.0772223302997,0.0108161142135,0.819298245614,0.06136172346,0.0448745312909,0.00161222088356,0.0397612276241,0.00454809083389
0.70,24,mae,Ridge,trained_baseline,linear,,,True,p1_ieee_access_upgrade_v2,1,1,complete,True,True,primary,0.0226168227231,0,0.0493340381846,0,0,0,0,0,0,0,0.232288037166,0,0.145137880987,0,0.581395348837,0,0.107157546544,0,0.054248679924,0
0.70,24,mae,dlinear_head,architecture_head,DLinear,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0268053242967,0.00215064220666,0.0529077301989,0.00214306506878,0.00531914893617,0.016820625852,0.0131578947368,0.041608916581,0.00333333333333,0.0105409255339,0.162984591136,0.0147908311446,0.0969808538985,0.00912402226781,0.513953488372,0.0578935364163,0.111124595963,0.00279325353419,0.0572728477921,0.0010366289652
0.70,24,mae,gru_head,architecture_head,GRU,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0229691226584,0.00117318491504,0.0494688310829,0.000561195729343,0,0,0,0,0,0,0.218457681765,0.00848515532423,0.137493341335,0.00789927483969,0.54011627907,0.0610665034325,0.109260302895,0.00284777568679,0.0538749849223,0.000492736361462
0.70,24,mae,gru_learned_k16_retrieval,retrieval_only,GRU,learned,16,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0208355698457,0.000118633668102,0.0500479505188,0.00015411050957,0.00612318840579,0.00855553164559,0.040202020202,0.0521196460496,0.00333333333333,0.0047140452079,0.209672438179,0.00803851112061,0.140598163483,0.00543138946915,0.412209302326,0.0160864387359,0.110762986584,0.000552281127804,0.0530319881645,0.000271837367506
0.70,24,mae,gru_learned_k32_retrieval,retrieval_only,GRU,learned,32,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0208733421887,0.000157095684618,0.0496610357519,0.000206743537673,0.00503940769047,0.0121576164402,0.0458333333333,0.108386738973,0.00266666666667,0.0064406118872,0.199581024769,0.0109405928918,0.131099155448,0.00768228534473,0.418023255814,0.0192729610704,0.111041061529,0.000593881503677,0.0530944999646,0.000227073958991
0.70,24,mae,gru_learned_k4_retrieval,retrieval_only,GRU,learned,4,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0211105480522,0.000242393021856,0.0536397330405,0.000384171124184,0.0680771290409,0.0172891523085,0.151394824456,0.0387592215729,0.044,0.0114179845144,0.196808120302,0.0147807767038,0.136913863622,0.0102327861616,0.35,0.0276528046229,0.11303494795,0.00100900159797,0.0540566970153,0.000632289757902
0.70,24,mae,gru_learned_k8_fixed_0_5,mechanism_control,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0217429151604,0.000589733938528,0.0494416202406,0.000398078764312,0,0,0,0,0,0,0.232069416741,0.0120002008975,0.152355105516,0.00973873211244,0.488953488372,0.0281441792566,0.109121301214,0.00165075584039,0.0530198586203,0.00037021351734
0.70,24,mae,gru_learned_k8_fixed_1,mechanism_control,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0229691226584,0.00117318491504,0.0494688310829,0.000561195729343,0,0,0,0,0,0,0.218457681765,0.00848515532423,0.137493341335,0.00789927483969,0.54011627907,0.0610665034325,0.109260302895,0.00284777568679,0.0538749849223,0.000492736361462
0.70,24,mae,gru_learned_k8_retrieval,retrieval_only,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0207685687361,0.000231377935727,0.0511149768422,0.000346127276958,0.0303816026654,0.0146014712751,0.1250039212,0.0534687623177,0.0173333333333,0.00843274042712,0.22301655181,0.0104231179612,0.149043686491,0.00748747351738,0.443023255814,0.0189486923436,0.110351366283,0.00101758664198,0.0529236957749,0.000432714260847
0.70,24,mae,gru_learned_k8_selected_blend,selected_blend,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0207685687361,0.000231377935727,0.0511149768422,0.000346127276958,0.0303816026654,0.0146014712751,0.1250039212,0.0534687623177,0.0173333333333,0.00843274042712,0.22301655181,0.0104231179612,0.149043686491,0.00748747351738,0.443023255814,0.0189486923436,0.110351366283,0.00101758664198,0.0529236957749,0.000432714260847
0.70,24,mae,gru_randomized_k16_retrieval,attribution_control,GRU-untrained,randomized,16,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0208370912161,0.000102101599862,0.0499621255424,0.000196105583229,0.00890250629177,0.00614504011161,0.104725829726,0.0832915997354,0.00466666666667,0.0032203059436,0.205491484618,0.0103988556362,0.137398889802,0.00659951760235,0.407558139535,0.0248863168489,0.110864951454,0.000800883481297,0.0531704193063,0.000326934724972
0.70,24,mae,gru_randomized_k32_retrieval,attribution_control,GRU-untrained,randomized,32,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.020902338916,0.00016716943374,0.0496275098851,0.000162538232801,0.00130718954248,0.00413369628779,0.0333333333333,0.105409255339,0.000666666666667,0.00210818510678,0.196826851786,0.00654423013958,0.129116791061,0.00439301398191,0.413953488372,0.0144506603741,0.111180440738,0.000604290949824,0.0532341924422,0.000284372368042
0.70,24,mae,gru_randomized_k4_retrieval,attribution_control,GRU-untrained,randomized,4,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0211811963771,0.000241641077833,0.0537025217477,0.000299650353751,0.0685247239066,0.0133270780317,0.155847763877,0.0282040975099,0.044,0.0089993141028,0.198011404528,0.0149463203933,0.137450934676,0.010687286435,0.354069767442,0.0254828380986,0.113331436497,0.00118456290252,0.0543498866509,0.000693685189355
0.70,24,mae,gru_randomized_k8_retrieval,attribution_control,GRU-untrained,randomized,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0208168272566,0.000222191177745,0.0509880939211,0.000356090381378,0.0343571964958,0.0139670760763,0.157012826183,0.0593498045774,0.0193333333333,0.00798145999826,0.218931086251,0.00789816080842,0.145784316733,0.0054616098189,0.439534883721,0.0160279636652,0.110267234551,0.00127368965287,0.0530262712322,0.000432545714752
0.70,24,mae,lstm_head,architecture_head,LSTM,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.022322533795,0.00118173462041,0.0493812851856,0.000940864928363,0.00129032258065,0.0040803582712,0.02,0.0632455532034,0.000666666666667,0.00210818510678,0.21945809851,0.00922234245491,0.140881716581,0.0088116064135,0.506976744186,0.0631438056813,0.110330982513,0.00215706686556,0.0535531488743,0.00054886722167
0.70,24,mae,raw_k16_retrieval,attribution_control,none,raw,16,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0196700438407,0,0.0487217194134,7.31423639287e-18,0.0625,0,0.5,0,0.0333333333333,7.31423639287e-18,0.245856353591,2.92569455715e-17,0.161231884058,0,0.517441860465,1.17027782286e-16,0.106575139996,1.46284727857e-17,0.0507111697703,7.31423639287e-18
0.70,24,mae,raw_k32_retrieval,attribution_control,none,raw,32,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0197403923992,0,0.0478324052674,0,0.038961038961,0,0.75,0,0.02,3.65711819643e-18,0.241820768137,0,0.160075329567,2.92569455715e-17,0.494186046512,5.85138911429e-17,0.104902982276,0,0.0502696450056,7.31423639287e-18
0.70,24,mae,raw_k4_retrieval,attribution_control,none,raw,4,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0199615332929,3.65711819643e-18,0.0527659736284,0,0.173469387755,0,0.369565217391,0,0.113333333333,0,0.199004975124,0,0.139211136891,0,0.348837209302,5.85138911429e-17,0.114801557949,0,0.053139929299,0
0.70,24,mae,raw_k8_retrieval,attribution_control,none,raw,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0195031409947,3.65711819643e-18,0.0495381964163,7.31423639287e-18,0.129411764706,0,0.55,0,0.0733333333333,1.46284727857e-17,0.228571428571,2.92569455715e-17,0.15415821501,0,0.441860465116,5.85138911429e-17,0.107646336976,1.46284727857e-17,0.0506639227797,0
0.70,24,mae,tcn_head,architecture_head,TCN,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0228471374964,0.00137077635383,0.0510443913542,0.000635980588539,0.00528058556988,0.00681726853503,0.3,0.421637021356,0.00266666666667,0.0034426518633,0.202946971152,0.00787333832571,0.129729081166,0.00785664137889,0.476162790698,0.0672148232311,0.110891744745,0.00238102951574,0.0542716739976,0.000495998227459
0.70,24,not_applicable,DirectPolicyTransform-Privileged,privileged_audit,,,,False,p1_ieee_access_upgrade_v2,1,1,complete,True,True,primary,0,0,0,0,1,0,1,0,1,0,0.752735229759,0,0.60350877193,0,1,0,0,0,0,0
0.70,24,not_applicable,Persistence,naive_baseline,,,,True,p1_ieee_access_upgrade_v2,1,1,complete,True,True,primary,0.0205465079202,0,0.059613970395,0,0.34,0,0.34,0,0.34,0,0,0,0,0,0,0,0.132283270724,0,0.0551652762639,0
0.70,24,not_applicable,Seasonal-24h,naive_baseline,,,,True,p1_ieee_access_upgrade_v2,1,1,complete,True,True,primary,0.0205465079202,0,0.059613970395,0,0.34,0,0.34,0,0.34,0,0,0,0,0,0,0,0.132283270724,0,0.0551652762639,0
0.70,24,onset_f1,Ridge,trained_baseline,linear,,,True,p1_ieee_access_upgrade_v2,1,1,complete,True,True,primary,0.0254937101208,0,0.0519513313823,0,0.0251572327044,0,0.222222222222,0,0.0133333333333,0,0.217882836588,0,0.132334581773,0,0.616279069767,0,0.105965698158,0,0.0579013406684,0
0.70,24,onset_f1,dlinear_head,architecture_head,DLinear,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0425424475715,0.0273646575155,0.0731357015428,0.0207848093731,0.0775159733177,0.0518412915112,0.0921043302659,0.0524581848054,0.128666666667,0.149403753238,0.120047685451,0.0171681639541,0.0812335833804,0.0160170067392,0.423255813953,0.286884552092,0.112749304519,0.0160014026566,0.0684501750348,0.0140177263665
0.70,24,onset_f1,gru_head,architecture_head,GRU,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0226467488494,0.000866996984191,0.0487266026238,0.000348358683849,0,0,0,0,0,0,0.218688563102,0.00841884372293,0.138546469952,0.00669016275634,0.525581395349,0.0599335609558,0.109981545948,0.00207256320531,0.0537593150153,0.000737655003228
0.70,24,onset_f1,gru_learned_k16_retrieval,retrieval_only,GRU,learned,16,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0208441353772,0.000115177227711,0.0499852690135,0.000142902778365,0.00507982198269,0.00655850942054,0.0552380952381,0.0730917480166,0.00266666666667,0.0034426518633,0.208014317446,0.00873583275774,0.138983820205,0.00567939722699,0.413372093023,0.019658844423,0.110799486007,0.000544203647418,0.0531517957616,0.000267505706787
0.70,24,onset_f1,gru_learned_k32_retrieval,retrieval_only,GRU,learned,32,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0208974757159,0.000168593406358,0.0495884778541,0.000146269587214,0.00375,0.0118585412256,0.03,0.0948683298051,0.002,0.00632455532034,0.19468787104,0.00852019191531,0.1275596061,0.0056333706191,0.411046511628,0.0187994485469,0.111104522139,0.000615116876026,0.0532087265542,0.000297331087655
0.70,24,onset_f1,gru_learned_k4_retrieval,retrieval_only,GRU,learned,4,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0210799887311,0.000355279150252,0.0534635673113,0.000490900569462,0.0707801256591,0.0197568611391,0.162704804867,0.049969049802,0.0453333333333,0.0124919727312,0.197998568876,0.0165554356585,0.137275431186,0.0118606013182,0.35523255814,0.0282773123521,0.112905749107,0.00118746448423,0.0540632410183,0.00087600668865
0.70,24,onset_f1,gru_learned_k8_fixed_0_5,mechanism_control,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0216040742847,0.000422285862794,0.0490136026068,0.000244928300655,0,0,0,0,0,0,0.220322956366,0.00881966513683,0.144674859081,0.00529063255422,0.462790697674,0.0325673667248,0.109533386835,0.0011514823429,0.0530511227119,0.000506329632004
0.70,24,onset_f1,gru_learned_k8_fixed_1,mechanism_control,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0226467488494,0.000866996984191,0.0487266026238,0.000348358683849,0,0,0,0,0,0,0.218688563102,0.00841884372293,0.138546469952,0.00669016275634,0.525581395349,0.0599335609558,0.109981545948,0.00207256320531,0.0537593150153,0.000737655003228
0.70,24,onset_f1,gru_learned_k8_retrieval,retrieval_only,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0208030329817,0.000217710941734,0.0510095809898,0.00042621309949,0.0295797457468,0.0147384799048,0.134255926523,0.0570218617361,0.0166666666667,0.00846197011763,0.22076828502,0.00659085891099,0.147160681474,0.00471336925096,0.441860465116,0.0131440503547,0.110268919894,0.00123158250512,0.0531019551012,0.000475693928185
0.70,24,onset_f1,gru_learned_k8_selected_blend,selected_blend,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0226467488494,0.000866996984191,0.0487266026238,0.000348358683849,0,0,0,0,0,0,0.218688563102,0.00841884372293,0.138546469952,0.00669016275634,0.525581395349,0.0599335609558,0.109981545948,0.00207256320531,0.0537593150153,0.000737655003228
0.70,24,onset_f1,gru_randomized_k16_retrieval,attribution_control,GRU-untrained,randomized,16,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0208370912161,0.000102101599862,0.0499621255424,0.000196105583229,0.00890250629177,0.00614504011161,0.104725829726,0.0832915997354,0.00466666666667,0.0032203059436,0.205491484618,0.0103988556362,0.137398889802,0.00659951760235,0.407558139535,0.0248863168489,0.110864951454,0.000800883481297,0.0531704193063,0.000326934724972
0.70,24,onset_f1,gru_randomized_k32_retrieval,attribution_control,GRU-untrained,randomized,32,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.020902338916,0.00016716943374,0.0496275098851,0.000162538232801,0.00130718954248,0.00413369628779,0.0333333333333,0.105409255339,0.000666666666667,0.00210818510678,0.196826851786,0.00654423013958,0.129116791061,0.00439301398191,0.413953488372,0.0144506603741,0.111180440738,0.000604290949824,0.0532341924422,0.000284372368042
0.70,24,onset_f1,gru_randomized_k4_retrieval,attribution_control,GRU-untrained,randomized,4,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0211811963771,0.000241641077833,0.0537025217477,0.000299650353751,0.0685247239066,0.0133270780317,0.155847763877,0.0282040975099,0.044,0.0089993141028,0.198011404528,0.0149463203933,0.137450934676,0.010687286435,0.354069767442,0.0254828380986,0.113331436497,0.00118456290252,0.0543498866509,0.000693685189355
0.70,24,onset_f1,gru_randomized_k8_retrieval,attribution_control,GRU-untrained,randomized,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0208168272566,0.000222191177745,0.0509880939211,0.000356090381378,0.0343571964958,0.0139670760763,0.157012826183,0.0593498045774,0.0193333333333,0.00798145999826,0.218931086251,0.00789816080842,0.145784316733,0.0054616098189,0.439534883721,0.0160279636652,0.110267234551,0.00127368965287,0.0530262712322,0.000432545714752
0.70,24,onset_f1,lstm_head,architecture_head,LSTM,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0222177748948,0.00100558820402,0.0488624057751,0.000491505505034,0,0,0,0,0,0,0.224643816351,0.0105259337697,0.144108917221,0.00980132720115,0.514534883721,0.0368981255129,0.110904885135,0.00216571905309,0.0537660832823,0.000378806860311
0.70,24,onset_f1,raw_k16_retrieval,attribution_control,none,raw,16,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0196700438407,0,0.0487217194134,7.31423639287e-18,0.0625,0,0.5,0,0.0333333333333,7.31423639287e-18,0.245856353591,2.92569455715e-17,0.161231884058,0,0.517441860465,1.17027782286e-16,0.106575139996,1.46284727857e-17,0.0507111697703,7.31423639287e-18
0.70,24,onset_f1,raw_k32_retrieval,attribution_control,none,raw,32,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0197403923992,0,0.0478324052674,0,0.038961038961,0,0.75,0,0.02,3.65711819643e-18,0.241820768137,0,0.160075329567,2.92569455715e-17,0.494186046512,5.85138911429e-17,0.104902982276,0,0.0502696450056,7.31423639287e-18
0.70,24,onset_f1,raw_k4_retrieval,attribution_control,none,raw,4,True,p1_ieee_access_upgrade_v2,10,10,complete,True,False,descriptive_sensitivity,0.0199615332929,3.65711819643e-18,0.0527659736284,0,0.173469387755,0,0.369565217391,0,0.113333333333,0,0.199004975124,0,0.139211136891,0,0.348837209302,5.85138911429e-17,0.114801557949,0,0.053139929299,0
0.70,24,onset_f1,raw_k8_retrieval,attribution_control,none,raw,8,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0195031409947,3.65711819643e-18,0.0495381964163,7.31423639287e-18,0.129411764706,0,0.55,0,0.0733333333333,1.46284727857e-17,0.228571428571,2.92569455715e-17,0.15415821501,0,0.441860465116,5.85138911429e-17,0.107646336976,1.46284727857e-17,0.0506639227797,0
0.70,24,onset_f1,tcn_head,architecture_head,TCN,,,True,p1_ieee_access_upgrade_v2,10,10,complete,True,True,primary,0.0238901992402,0.00194114892292,0.0504121905489,0.000923696193629,0.00744215886763,0.0193815548795,0.0717948717948,0.151838755495,0.004,0.0105174751699,0.197145474223,0.0203640072553,0.122296136153,0.0152423565956,0.51976744186,0.0656173046631,0.109265120727,0.003902696365,0.0544871563125,0.00111293888927
0.80,1,mae,Ridge,trained_baseline,linear,,,True,p1_ieee_access_upgrade_v2,1,1,complete,False,True,descriptive_sensitivity,0.00939620321285,0,0.0363178537999,0,0.519230769231,0,0.658536585366,0,0.428571428571,0,0.141342756184,0,0.0793650793651,0,0.645161290323,0,0.0463915515442,0,0.0280042495732,0
0.80,1,mae,dlinear_head,architecture_head,DLinear,,,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.01353595167,0.00304848772848,0.0305856808708,0.00342139105489,0.0108024691358,0.0266399328729,0.0122222222222,0.0258994573882,0.0126984126984,0.0349366645909,0.045462219065,0.014130346907,0.0245093366745,0.00796164890157,0.351612903226,0.113235557995,0.051494557978,0.00248618969742,0.0268424376868,0.00352983718338
0.80,1,mae,gru_head,architecture_head,GRU,,,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.00709797176714,0.000565419309587,0.0204096132903,0.000661480075941,0.563192780293,0.104477696086,0.905747681576,0.0538134549937,0.420634920635,0.118369615456,0.140531280184,0.00944369501891,0.0781519673862,0.00500383777574,0.709677419355,0.115809995852,0.0355156441363,0.00234615919027,0.0218739514127,0.00176678338503
0.80,1,mae,gru_learned_k16_retrieval,retrieval_only,GRU,learned,16,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.0038081083706,0.000111319928015,0.017976035386,0.000567134164138,0.750145947572,0.0307397749286,0.835451735411,0.0419026071415,0.680952380953,0.026402063386,0.136662914397,0.00706716877829,0.0837820332009,0.00437429390972,0.370967741935,0.0228098961677,0.047483578002,0.000595513785483,0.0136475417247,0.000397162779369
0.80,1,mae,gru_learned_k32_retrieval,retrieval_only,GRU,learned,32,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.00405209297339,9.17410208008e-05,0.0191718208228,0.000440108558105,0.702805708253,0.0386929738983,0.852809543485,0.0343962737873,0.598412698413,0.0430168817442,0.140543237207,0.00671890707415,0.0867095847876,0.00402803352793,0.370967741935,0.0228098961677,0.0471192617834,0.000778910082753,0.0145104806456,0.000332986448172
0.80,1,mae,gru_learned_k4_retrieval,retrieval_only,GRU,learned,4,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.00348849742096,7.95298604546e-05,0.0171028105179,0.000443605600664,0.725862751971,0.0282101667247,0.790794357114,0.0252772896709,0.671428571429,0.036695324623,0.111859727978,0.0175388047326,0.0681219447698,0.0107831386689,0.312903225806,0.0482075521967,0.0501718788423,0.00160448318565,0.0125009425435,0.000285274306072
0.80,1,mae,gru_learned_k8_fixed_0_5,mechanism_control,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.00526513747746,0.00031131031757,0.0180731598186,0.000426783820943,0.733568683982,0.031020193853,0.914163944628,0.0296094718259,0.614285714286,0.0449268353764,0.138497597172,0.01208741031,0.0815328384484,0.00706923954669,0.461290322581,0.0505490721441,0.041278400641,0.00137494972259,0.0170895376105,0.000977885829893
0.80,1,mae,gru_learned_k8_fixed_1,mechanism_control,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.00709797176714,0.000565419309587,0.0204096132903,0.000661480075941,0.563192780293,0.104477696086,0.905747681576,0.0538134549937,0.420634920635,0.118369615456,0.140531280184,0.00944369501891,0.0781519673862,0.00500383777574,0.709677419355,0.115809995852,0.0355156441363,0.00234615919027,0.0218739514127,0.00176678338503
0.80,1,mae,gru_learned_k8_retrieval,retrieval_only,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.00356056135125,8.61387731189e-05,0.0170151439024,0.000448936656583,0.734044554299,0.023597061466,0.832578616352,0.0370371997321,0.657142857143,0.0261356381698,0.124692713718,0.0146142681775,0.076579699154,0.00905881119372,0.335483870967,0.0378641222831,0.0484792681657,0.000808190720096,0.0127637280439,0.000312624580556
0.80,1,mae,gru_learned_k8_selected_blend,selected_blend,GRU,learned,8,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.00356056135125,8.61387731189e-05,0.0170151439024,0.000448936656583,0.734044554299,0.023597061466,0.832578616352,0.0370371997321,0.657142857143,0.0261356381698,0.124692713718,0.0146142681775,0.076579699154,0.00905881119372,0.335483870967,0.0378641222831,0.0484792681657,0.000808190720096,0.0127637280439,0.000312624580556
0.80,1,mae,gru_randomized_k16_retrieval,attribution_control,GRU-untrained,randomized,16,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.00383957035843,0.000118623481729,0.0181462270684,0.000578195360494,0.740112083731,0.0349365012657,0.856295117216,0.0327140719198,0.652380952381,0.0412901862754,0.137175803754,0.00992548151512,0.0843355834401,0.00623650074792,0.367741935484,0.0272023884749,0.0471157379801,0.000517935566913,0.0137579539414,0.000424798049356
0.80,1,mae,gru_randomized_k32_retrieval,attribution_control,GRU-untrained,randomized,32,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.00410209325048,0.000105674633279,0.0193553428798,0.00046818015438,0.689151760217,0.0321121667386,0.847455793157,0.0393891952678,0.580952380953,0.0301169300968,0.142369283614,0.0119331358667,0.087755182932,0.00773992919083,0.377419354839,0.0265571807213,0.0468598524773,0.000664442919321,0.0146907644888,0.00037745708907
0.80,1,mae,gru_randomized_k4_retrieval,attribution_control,GRU-untrained,randomized,4,True,p1_ieee_access_upgrade_v2,10,10,complete,False,False,descriptive_sensitivity,0.00350844997826,7.91650637286e-05,0.0172137151033,0.000426242703879,0.709494096247,0.0245684957164,0.788208803192,0.0320947802837,0.646031746032,0.0326588346286,0.113376822154,0.0161924835923,0.0689367416295,0.00972591101368,0.319354838709,0.0491575460244,0.049634547449,0.00180282836163,0.0125718792791,0.000282271091546
0.80,1,mae,gru_randomized_k8_retrieval,attribution_control,GRU-untrained,randomized,8,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.00359297751116,0.000105045256355,0.0171654169424,0.000506846259097,0.71928385125,0.0151067277249,0.817314912872,0.0248765455942,0.642857142858,0.0214921650916,0.125869055011,0.00938359321438,0.0771384835524,0.00572046763909,0.341935483871,0.0272023884746,0.0478804801185,0.00081469677084,0.0128726680355,0.000374066139892
0.80,1,mae,lstm_head,architecture_head,LSTM,,,True,p1_ieee_access_upgrade_v2,10,10,complete,False,True,descriptive_sensitivity,0.00625907981666,0.000839136946031,0.0181808265133,0.00145609559796,0.712985904897,0.0433058056344,0.833993714878,0.0533071648995,0.631746031746,0.0865528255943,0.15071790394,0.00755285584465,0.0845644123376,0.00417464306156,0.706451612903,0.117248684504,0.0350822314437,0.0023477240001,0.0188724982234,0.00301264796999
