run_namespace,cap,horizon_hours,method,method_role,selection_objective,blend_mode,alpha_head,checkpoint_epoch,ridge_lambda,seed_index,seed,runtime_s,curtailment_mae,curtailment_rmse,event_f1,event_precision,event_recall,onset_f1,onset_precision,onset_recall,onset_mae,stress_subset_mae,detection_threshold,threshold_status,n_fit,n_selection,n_calibration,n_test,n_onsets_selection,n_onsets_calibration,n_onsets_test,n_events_test
p1_s3_fair_v1,0.60,1,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,7,109,0.632423,0.0134573826,0.0354052239,0.8008474576,0.8750000000,0.7382812500,0.1234567901,0.0689655172,0.5882352941,0.0708290771,0.0459347793,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,7,109,0.632423,0.0164488807,0.0351986323,0.7839643653,0.9119170984,0.6875000000,0.1388888889,0.0759668508,0.8088235294,0.0624321433,0.0484075002,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,7,109,0.632423,0.0206886819,0.0391822734,0.7388235294,0.9289940828,0.6132812500,0.1218274112,0.0654307525,0.8823529412,0.0577830959,0.0552259616,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR,proposed,mae,selected,0.000000,15,NA,8,127,0.614864,0.0135468376,0.0354368937,0.8185654008,0.8899082569,0.7578125000,0.1200000000,0.0670103093,0.5735294118,0.0725824970,0.0461211223,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,15,NA,8,127,0.614864,0.0135468376,0.0354368937,0.8185654008,0.8899082569,0.7578125000,0.1200000000,0.0670103093,0.5735294118,0.0725824970,0.0461211223,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,15,NA,8,127,0.614864,0.0145676112,0.0330671598,0.8176100629,0.8823529412,0.7617187500,0.1434482759,0.0791476408,0.7647058824,0.0613886148,0.0451921152,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,15,NA,8,127,0.614864,0.0163479389,0.0336368884,0.8067940552,0.8837209302,0.7421875000,0.1463990555,0.0795892169,0.9117647059,0.0531539480,0.0468907435,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,8,127,0.634947,0.0217253287,0.0421105643,0.6845965770,0.9150326797,0.5468750000,0.1319371728,0.0710259301,0.9264705882,0.0514630390,0.0612499572,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,8,127,0.634947,0.0136023424,0.0354926738,0.7991543340,0.8709677419,0.7382812500,0.1180030257,0.0657672850,0.5735294118,0.0730030786,0.0462351364,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,8,127,0.634947,0.0169866325,0.0365659183,0.7636363636,0.9130434783,0.6562500000,0.1426783479,0.0779753762,0.8382352941,0.0601768704,0.0513223344,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,8,127,0.634947,0.0217253287,0.0421105643,0.6845965770,0.9150326797,0.5468750000,0.1319371728,0.0710259301,0.9264705882,0.0514630390,0.0612499572,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR,proposed,mae,selected,0.000000,20,NA,9,139,0.600352,0.0134766962,0.0353246610,0.7991543340,0.8709677419,0.7382812500,0.1150855365,0.0643478261,0.5441176471,0.0708217768,0.0460780953,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,9,139,0.600352,0.0134766962,0.0353246610,0.7991543340,0.8709677419,0.7382812500,0.1150855365,0.0643478261,0.5441176471,0.0708217768,0.0460780953,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,9,139,0.600352,0.0134806560,0.0324766011,0.8158995816,0.8783783784,0.7617187500,0.1461318052,0.0809523810,0.7500000000,0.0641540457,0.0435893837,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,9,139,0.600352,0.0143914556,0.0322443763,0.8135593220,0.8888888889,0.7500000000,0.1595744681,0.0877192982,0.8823529412,0.0590582477,0.0442282456,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,9,139,0.622987,0.0209809092,0.0406274169,0.7317073171,0.9740259740,0.5859375000,0.1341719078,0.0722347630,0.9411764706,0.0556448422,0.0597303992,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,9,139,0.622987,0.0137618818,0.0362073963,0.7829787234,0.8598130841,0.7187500000,0.1269349845,0.0709342561,0.6029411765,0.0703669596,0.0472024397,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,9,139,0.622987,0.0166628611,0.0362284419,0.7812500000,0.9114583333,0.6835937500,0.1528822055,0.0835616438,0.8970588235,0.0598263602,0.0509389961,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,1,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,9,139,0.622987,0.0209809092,0.0406274169,0.7317073171,0.9740259740,0.5859375000,0.1341719078,0.0722347630,0.9411764706,0.0556448422,0.0597303992,0.0200000000,fallback_no_positive_onsets,4332,875,875,2627,0,0,68,256
p1_s3_fair_v1,0.60,24,DirectPolicyTransform-Privileged,privileged_control,not_applicable,not_applicable,NA,NA,NA,0,deterministic,0.000243,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.6822308690,0.5177165354,1.0000000000,0.0000000000,0.0000000000,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,Persistence,baseline,not_applicable,not_applicable,NA,NA,NA,0,deterministic,0.000163,0.0430179825,0.0954442941,0.3874755382,0.3882352941,0.3867187500,0.0000000000,0.0000000000,0.0000000000,0.1581422551,0.1052450037,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,Seasonal-24h,baseline,not_applicable,not_applicable,NA,NA,NA,0,deterministic,0.000153,0.0430179825,0.0954442941,0.3874755382,0.3882352941,0.3867187500,0.0000000000,0.0000000000,0.0000000000,0.1581422551,0.1052450037,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,Ridge,baseline,mae,not_applicable,NA,NA,1,0,deterministic,0.017918,0.0443623375,0.0792487148,0.0000000000,0.0000000000,0.0000000000,0.2314381271,0.1404220779,0.6577946768,0.1204141954,0.1036654242,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,Ridge,baseline,onset_f1,not_applicable,NA,NA,1e-06,0,deterministic,0.016608,0.0505687510,0.0847575085,0.0000000000,0.0000000000,0.0000000000,0.2368112544,0.1399861400,0.7680608365,0.1125761294,0.1078412447,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,mae,selected,0.000000,5,NA,0,11,0.592475,0.0438916065,0.0837161295,0.0797342193,0.2666666667,0.0468750000,0.2207130730,0.1420765027,0.4942965779,0.1325710686,0.1072673026,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,5,NA,0,11,0.592475,0.0438916065,0.0837161295,0.0797342193,0.2666666667,0.0468750000,0.2207130730,0.1420765027,0.4942965779,0.1325710686,0.1072673026,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,5,NA,0,11,0.592475,0.0442534611,0.0800589591,0.0000000000,0.0000000000,0.0000000000,0.2468212416,0.1536312849,0.6273764259,0.1277712697,0.1051675651,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,5,NA,0,11,0.592475,0.0450052361,0.0791352910,0.0000000000,0.0000000000,0.0000000000,0.2546174142,0.1540303272,0.7338403042,0.1237840983,0.1042324880,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,0,11,0.611162,0.0450052361,0.0791352910,0.0000000000,0.0000000000,0.0000000000,0.2546174142,0.1540303272,0.7338403042,0.1237840983,0.1042324880,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,0,11,0.611162,0.0438916065,0.0837161295,0.0797342193,0.2666666667,0.0468750000,0.2207130730,0.1420765027,0.4942965779,0.1325710686,0.1072673026,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,0,11,0.611162,0.0442534611,0.0800589591,0.0000000000,0.0000000000,0.0000000000,0.2468212416,0.1536312849,0.6273764259,0.1277712697,0.1051675651,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,0,11,0.611162,0.0450052361,0.0791352910,0.0000000000,0.0000000000,0.0000000000,0.2546174142,0.1540303272,0.7338403042,0.1237840983,0.1042324880,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,mae,selected,0.000000,20,NA,1,23,0.559379,0.0437397300,0.0843460548,0.0800000000,0.2727272727,0.0468750000,0.2084805654,0.1357882624,0.4486692015,0.1325613906,0.1079533794,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,1,23,0.559379,0.0437397300,0.0843460548,0.0800000000,0.2727272727,0.0468750000,0.2084805654,0.1357882624,0.4486692015,0.1325613906,0.1079533794,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,1,23,0.559379,0.0453337092,0.0808191789,0.0222222222,0.2142857143,0.0117187500,0.2428675933,0.1503623188,0.6311787072,0.1243717974,0.1043720857,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,1,23,0.559379,0.0473962582,0.0802904873,0.0000000000,0.0000000000,0.0000000000,0.2501555694,0.1495535714,0.7642585551,0.1172013886,0.1021497212,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,1,23,0.577612,0.0443543881,0.0785723282,0.0000000000,0.0000000000,0.0000000000,0.2471609886,0.1499189627,0.7034220532,0.1229836068,0.1024849298,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,1,23,0.577612,0.0437976921,0.0835105067,0.0612244898,0.2368421053,0.0351562500,0.2084409991,0.1347438753,0.4600760456,0.1325670326,0.1076595313,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,1,23,0.577612,0.0438154579,0.0796043754,0.0000000000,0.0000000000,0.0000000000,0.2424687730,0.1502732240,0.6273764259,0.1274290783,0.1043699171,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,1,23,0.577612,0.0443543881,0.0785723282,0.0000000000,0.0000000000,0.0000000000,0.2471609886,0.1499189627,0.7034220532,0.1229836068,0.1024849298,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,mae,selected,0.000000,10,NA,2,47,0.625218,0.0446344904,0.0846587232,0.0733333333,0.2500000000,0.0429687500,0.2102564103,0.1356119074,0.4676806084,0.1344170078,0.1077847699,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,10,NA,2,47,0.625218,0.0446344904,0.0846587232,0.0733333333,0.2500000000,0.0429687500,0.2102564103,0.1356119074,0.4676806084,0.1344170078,0.1077847699,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,10,NA,2,47,0.625218,0.0448548548,0.0808958546,0.0000000000,0.0000000000,0.0000000000,0.2403628118,0.1500000000,0.6045627376,0.1288616327,0.1063752030,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,10,NA,2,47,0.625218,0.0454201508,0.0801396672,0.0000000000,0.0000000000,0.0000000000,0.2671804753,0.1607418856,0.7908745247,0.1240543220,0.1059367078,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,2,47,0.645095,0.0458375097,0.0794137434,0.0000000000,0.0000000000,0.0000000000,0.2641737033,0.1569892473,0.8326996198,0.1241896993,0.1054533180,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,2,47,0.645095,0.0445689567,0.0844430326,0.0481099656,0.2000000000,0.0273437500,0.2044293015,0.1317233809,0.4562737643,0.1344532281,0.1084373012,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,2,47,0.645095,0.0450278827,0.0805011617,0.0000000000,0.0000000000,0.0000000000,0.2351190476,0.1461609621,0.6007604563,0.1288562902,0.1064329963,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,2,47,0.645095,0.0458375097,0.0794137434,0.0000000000,0.0000000000,0.0000000000,0.2641737033,0.1569892473,0.8326996198,0.1241896993,0.1054533180,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,mae,selected,0.000000,5,NA,3,59,0.610717,0.0439549181,0.0836016961,0.0738255034,0.2619047619,0.0429687500,0.2174657534,0.1403314917,0.4828897338,0.1325024280,0.1068979743,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,5,NA,3,59,0.610717,0.0439549181,0.0836016961,0.0738255034,0.2619047619,0.0429687500,0.2174657534,0.1403314917,0.4828897338,0.1325024280,0.1068979743,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,5,NA,3,59,0.610717,0.0451987965,0.0795600274,0.0000000000,0.0000000000,0.0000000000,0.2435803375,0.1509090909,0.6311787072,0.1271088421,0.1043147371,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,5,NA,3,59,0.610717,0.0467979554,0.0782995699,0.0000000000,0.0000000000,0.0000000000,0.2605548854,0.1548387097,0.8212927757,0.1226634459,0.1029547471,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,3,59,0.631323,0.0467979554,0.0782995699,0.0000000000,0.0000000000,0.0000000000,0.2605548854,0.1548387097,0.8212927757,0.1226634459,0.1029547471,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,3,59,0.631323,0.0439549181,0.0836016961,0.0738255034,0.2619047619,0.0429687500,0.2174657534,0.1403314917,0.4828897338,0.1325024280,0.1068979743,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,3,59,0.631323,0.0451987965,0.0795600274,0.0000000000,0.0000000000,0.0000000000,0.2435803375,0.1509090909,0.6311787072,0.1271088421,0.1043147371,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,3,59,0.631323,0.0467979554,0.0782995699,0.0000000000,0.0000000000,0.0000000000,0.2605548854,0.1548387097,0.8212927757,0.1226634459,0.1029547471,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,mae,selected,0.000000,5,NA,4,71,0.609391,0.0435210030,0.0830956633,0.0555555556,0.2500000000,0.0312500000,0.2060606061,0.1334080717,0.4524714829,0.1333143903,0.1066937223,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,5,NA,4,71,0.609391,0.0435210030,0.0830956633,0.0555555556,0.2500000000,0.0312500000,0.2060606061,0.1334080717,0.4524714829,0.1333143903,0.1066937223,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,5,NA,4,71,0.609391,0.0439299842,0.0797513690,0.0000000000,0.0000000000,0.0000000000,0.2232415902,0.1397129187,0.5551330798,0.1294366997,0.1053871827,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,5,NA,4,71,0.609391,0.0447450552,0.0793267912,0.0000000000,0.0000000000,0.0000000000,0.2381578947,0.1439936356,0.6882129278,0.1266781697,0.1052526904,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,4,71,0.629700,0.0447450552,0.0793267912,0.0000000000,0.0000000000,0.0000000000,0.2381578947,0.1439936356,0.6882129278,0.1266781697,0.1052526904,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,4,71,0.629700,0.0435210030,0.0830956633,0.0555555556,0.2500000000,0.0312500000,0.2060606061,0.1334080717,0.4524714829,0.1333143903,0.1066937223,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,4,71,0.629700,0.0439299842,0.0797513690,0.0000000000,0.0000000000,0.0000000000,0.2232415902,0.1397129187,0.5551330798,0.1294366997,0.1053871827,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,4,71,0.629700,0.0447450552,0.0793267912,0.0000000000,0.0000000000,0.0000000000,0.2381578947,0.1439936356,0.6882129278,0.1266781697,0.1052526904,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,mae,selected,0.000000,20,NA,5,83,0.615262,0.0431166507,0.0836965349,0.0660066007,0.2127659574,0.0390625000,0.2112802149,0.1381733021,0.4486692015,0.1326256232,0.1063309389,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,5,83,0.615262,0.0431166507,0.0836965349,0.0660066007,0.2127659574,0.0390625000,0.2112802149,0.1381733021,0.4486692015,0.1326256232,0.1063309389,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,5,83,0.615262,0.0445283168,0.0798736972,0.0072992701,0.0555555556,0.0039062500,0.2451333814,0.1512455516,0.6463878327,0.1238443319,0.1025909908,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,5,83,0.615262,0.0463791820,0.0791763057,0.0076628352,0.2000000000,0.0039062500,0.2551020408,0.1532567050,0.7604562738,0.1162369940,0.1001179165,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,5,83,0.635126,0.0447872264,0.0782561832,0.0000000000,0.0000000000,0.0000000000,0.2473821990,0.1494071146,0.7186311787,0.1239303736,0.1023189559,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,5,83,0.635126,0.0433087732,0.0830755290,0.0863787375,0.2888888889,0.0507812500,0.2146596859,0.1392978482,0.4676806084,0.1334958874,0.1065639864,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,5,83,0.635126,0.0437301945,0.0792627102,0.0076045627,0.1428571429,0.0039062500,0.2369597615,0.1473586654,0.6045627376,0.1284709524,0.1036052744,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,onset_f1,fixed_1,1.000000,5,NA,5,83,0.635126,0.0447872264,0.0782561832,0.0000000000,0.0000000000,0.0000000000,0.2473821990,0.1494071146,0.7186311787,0.1239303736,0.1023189559,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,mae,selected,0.000000,20,NA,6,97,0.606293,0.0436466447,0.0837081531,0.0673400673,0.2439024390,0.0390625000,0.2164048866,0.1404303511,0.4714828897,0.1313193081,0.1074972818,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,mae,fixed_0,0.000000,20,NA,6,97,0.606293,0.0436466447,0.0837081531,0.0673400673,0.2439024390,0.0390625000,0.2164048866,0.1404303511,0.4714828897,0.1313193081,0.1074972818,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,mae,fixed_0.5,0.500000,20,NA,6,97,0.606293,0.0454401693,0.0810546851,0.0149253731,0.1666666667,0.0078125000,0.2544910180,0.1584342964,0.6463878327,0.1246290738,0.1055986973,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed1,mechanism_control,mae,fixed_1,1.000000,20,NA,6,97,0.606293,0.0477110817,0.0814127772,0.0000000000,0.0000000000,0.0000000000,0.2575941677,0.1532899494,0.8060836502,0.1186258549,0.1051091650,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR,proposed,onset_f1,selected,1.000000,5,NA,6,97,0.626110,0.0454214923,0.0781755594,0.0000000000,0.0000000000,0.0000000000,0.2561132561,0.1541440744,0.7566539924,0.1222189427,0.1020905332,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0,mechanism_control,onset_f1,fixed_0,0.000000,5,NA,6,97,0.626110,0.0437443128,0.0832816105,0.0682593857,0.2702702703,0.0390625000,0.2104362703,0.1357615894,0.4676806084,0.1325788338,0.1070505772,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
p1_s3_fair_v1,0.60,24,GRU-LSR-Fixed0.5,mechanism_control,onset_f1,fixed_0.5,0.500000,5,NA,6,97,0.626110,0.0443748970,0.0794166805,0.0000000000,0.0000000000,0.0000000000,0.2403495994,0.1486486486,0.6273764259,0.1269452286,0.1039084874,0.0200000000,fallback_no_positive_onsets,4309,852,852,2604,0,0,263,256
