paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,runtime_s,source_status
p5,budget_sensitivity,Weighted Sum,baseline,13,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000324,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,14,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000317,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,15,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000409,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,16,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000382,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,17,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000345,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,18,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000335,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,19,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000340,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,20,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000363,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,21,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000408,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,22,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000351,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,23,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000335,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,24,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000333,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,25,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000361,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,26,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000334,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,27,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000321,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,28,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000317,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Weighted Sum,baseline,29,0.02803902,1,0.97804598,2.35703252,20.40493684,0.36946667,3,0,0,0.00000000,0.000325,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,0,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000324,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,1,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000320,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,2,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000314,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,3,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000324,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,4,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000318,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,5,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000317,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,6,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000315,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,7,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000324,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,8,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000318,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,9,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000313,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,10,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000314,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,11,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000324,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,12,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000318,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,13,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000442,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,14,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000353,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,15,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000350,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,16,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000323,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,17,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000319,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,18,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000322,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,19,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000323,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,20,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000320,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,21,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000361,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,22,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000333,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,23,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000319,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,24,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000326,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,25,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000314,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,26,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000314,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,27,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000320,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,28,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000332,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Greedy BCR,baseline,29,0.03496111,1,0.93936322,1.90555556,170.15216842,0.18840000,10,0,0,0.00000000,0.000343,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,0,0.04063006,1,0.94776092,3.01527636,18.09593908,0.18208000,5,0,0,0.00000000,0.000377,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,1,0.06870338,1,0.98030158,7.69602121,21.03973585,0.19046991,10,0,0,0.00000000,0.000351,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,2,0.06054592,1,0.94380732,6.57339127,18.63612533,0.20498991,10,0,0,0.00000000,0.000356,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,3,0.05910477,1,0.98263446,6.16891389,19.19370872,0.20378318,6,0,0,0.00000000,0.000363,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,4,0.04977404,1,0.98360045,4.49011174,16.25377253,0.17786667,9,0,0,0.00000000,0.000351,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,5,0.07039322,1,0.98796225,8.84236756,5.09576140,0.23962476,8,0,0,0.00000000,0.000344,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,6,0.07677919,1,0.99904961,9.21312590,22.08717825,0.21428868,9,0,0,0.00000000,0.000341,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,7,0.07450022,1,0.98143351,8.86102150,28.40543713,0.21254528,11,0,0,0.00000000,0.000345,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,8,0.07033982,1,0.95492224,9.20804154,2.54618128,0.27311402,7,0,0,0.00000000,0.000338,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,9,0.06022797,1,0.99127308,6.58885972,13.03348533,0.20952212,9,0,0,0.00000000,0.000336,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,10,0.08375710,1,0.98148546,10.22736314,3.52328240,0.20808868,9,0,0,0.00000000,0.000347,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,11,0.06504981,1,0.92823766,7.27297990,48.11675469,0.20898991,10,0,0,0.00000000,0.000341,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,12,0.04042498,1,0.97016782,3.33822661,0.00000000,0.24420000,3,0,0,0.00000000,0.000334,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,13,0.04373160,1,0.99914390,3.63463660,15.37377580,0.18655000,8,0,0,0.00000000,0.000330,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,14,0.04652369,1,0.95543126,3.90296476,17.25817580,0.17550000,8,0,0,0.00000000,0.000361,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,15,0.04792386,1,0.96569793,4.12512903,32.51286837,0.17424444,9,0,0,0.00000000,0.000359,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,16,0.07548549,1,0.99625973,8.66446187,64.84819409,0.21066646,9,0,0,0.00000000,0.000343,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,17,0.05875897,1,0.93284366,5.96395634,25.77564760,0.19296238,8,0,0,0.00000000,0.000334,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,18,0.06724796,1,0.98562801,7.33352708,2.69444960,0.19851651,6,0,0,0.00000000,0.000335,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,19,0.07230742,1,0.96858891,9.01334124,8.98450128,0.23105981,10,0,0,0.00000000,0.000343,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,20,0.04301799,1,0.96748736,3.25676130,28.68667796,0.17247500,8,0,0,0.00000000,0.000350,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,21,0.09514182,1,0.94972315,12.18973219,19.64971420,0.22361080,9,0,0,0.00000000,0.000340,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,22,0.04618048,1,0.94350023,3.90559709,3.44883896,0.17786667,6,0,0,0.00000000,0.000334,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,23,0.03989902,1,0.96294850,3.17575289,9.17091896,0.19891429,7,0,0,0.00000000,0.000339,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,24,0.09442504,1,0.94455670,12.22217493,38.99600777,0.22600883,11,0,0,0.00000000,0.000335,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,25,0.05636848,1,0.99368413,4.64325665,0.16424120,0.13630000,4,0,0,0.00000000,0.000407,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,26,0.05826486,1,0.94357009,6.08816482,5.94535076,0.19901238,8,0,0,0.00000000,0.000407,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,27,0.06614531,1,0.92806435,6.68409452,2.18271504,0.17571651,6,0,0,0.00000000,0.000369,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,28,0.06053307,1,0.94054987,6.30852385,33.62290117,0.19607767,9,0,0,0.00000000,0.000348,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Random Feasible,baseline,29,0.04517752,1,0.93528183,3.69756291,3.76010008,0.17892000,5,0,0,0.00000000,0.000343,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,0,0.16921041,39,0.79302648,24.48739533,0.75056024,0.32065925,10,0,320,0.87037037,0.041962,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,1,0.15463806,39,0.99137503,20.13423673,40.77136301,0.26858286,12,0,320,0.76923077,0.040549,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,2,0.16513277,39,0.88221501,22.12209909,9.74376113,0.29297213,11,0,320,0.82222222,0.040875,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,3,0.16834181,39,0.99269455,22.60918671,44.62947581,0.28627445,12,0,320,0.88636364,0.040812,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,4,0.15753710,39,0.96535986,20.12360649,17.54127148,0.25989953,12,0,320,0.73214286,0.040610,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,5,0.15326201,38,0.93259802,19.90868117,22.96468933,0.28027221,11,0,320,0.77777778,0.041855,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,6,0.16581021,40,0.89951846,21.96967275,30.53632113,0.29297213,11,0,320,0.75471698,0.044279,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,7,0.16123963,38,0.91869180,21.38709183,15.28740644,0.29517213,11,0,320,0.70909091,0.048276,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,8,0.16270927,40,0.90136214,21.95614844,32.48477797,0.29660849,11,0,320,0.83636364,0.041242,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,9,0.16680372,40,0.80728625,24.25406717,17.87365708,0.32465925,10,0,320,0.81481481,0.041251,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,10,0.16890069,39,0.96733822,23.10034587,15.85045897,0.28294112,12,0,320,0.72413793,0.041089,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,11,0.15218688,39,0.99552998,20.06462476,9.66039148,0.27977943,10,0,320,0.89285714,0.040555,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,12,0.15136890,40,0.93735159,19.45572194,0.66415476,0.29168826,9,0,320,0.73076923,0.042056,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,13,0.16563551,40,0.91546788,21.73634460,50.67837797,0.29660849,11,0,320,0.87037037,0.040945,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,14,0.15034496,40,0.88998975,19.39610025,22.97636833,0.27367221,11,0,320,0.84000000,0.041489,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,15,0.16711224,38,0.96260899,27.12782618,11.95971204,0.31095763,12,0,320,0.69811321,0.042705,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,16,0.15968267,40,0.72562880,21.35523349,12.59090428,0.32065482,9,0,320,0.77049180,0.043190,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,17,0.16866979,39,0.84329085,24.21906717,2.92840024,0.32949925,10,0,320,0.87234043,0.048206,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,18,0.16759311,38,0.93547568,23.72733618,20.98549608,0.31810841,11,0,320,0.78260870,0.040040,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,19,0.16392506,38,0.99510099,22.09061634,11.29492644,0.29858934,10,0,320,0.77358491,0.041167,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,20,0.15913112,39,0.71438742,21.57503733,0.30690428,0.32065482,9,0,320,0.81250000,0.044001,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,21,0.16932765,39,0.96413223,25.10183460,12.77429708,0.29528271,12,0,320,0.72881356,0.041732,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,22,0.16054415,38,0.92851019,21.05405804,66.17621697,0.29804485,11,0,320,0.80769231,0.041963,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,23,0.16716202,38,0.96950696,22.62688462,22.29226428,0.27759112,12,0,320,0.84090909,0.039730,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,24,0.15057765,40,0.89933595,19.94368117,27.56458617,0.27587221,11,0,320,0.82692308,0.040797,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,25,0.15035651,39,0.87730469,19.53080588,21.99767148,0.27003585,11,0,320,0.88235294,0.040715,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,26,0.16683478,39,0.94747108,23.72733618,29.66797608,0.31810841,11,0,320,0.83673469,0.040634,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,27,0.16864029,39,0.97499430,24.76988391,36.00139393,0.29861604,12,0,320,0.75510204,0.039940,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,28,0.16404541,40,0.96825134,21.49880984,15.71648501,0.26594953,12,0,320,0.88524590,0.041425,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoFeasibilityRepair,ablation,29,0.15276486,40,0.91506009,19.71035302,47.64672301,0.27950858,11,0,320,0.81632653,0.040030,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,0,0.16778293,39,0.96872903,22.74389233,20.88493897,0.28294112,12,939,939,0.90196078,0.044381,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,1,0.15632386,39,0.93127848,19.90868117,20.24228933,0.28027221,11,1099,1099,0.95918367,0.044754,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,2,0.16955653,38,0.98262970,24.41954805,39.23797608,0.29659937,12,951,951,0.97959184,0.044642,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,3,0.17026762,39,0.96860579,25.10183460,22.04421708,0.29528271,12,1064,1064,0.98181818,0.055648,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,4,0.16766861,39,0.96662094,28.02574297,18.03710773,0.31499096,12,1092,1092,0.97959184,0.044859,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,5,0.16792930,39,0.97198283,22.19631141,41.88744113,0.28092445,12,1035,1035,0.91489362,0.044065,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,6,0.16815014,38,0.88449177,24.22899249,13.61639924,0.30643568,11,1102,1102,0.92727273,0.045296,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,7,0.17035499,39,0.88284485,27.15290086,10.57360988,0.32793559,11,1093,1093,0.94117647,0.043665,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,8,0.16689864,39,0.88728625,24.67795089,18.76237708,0.30863568,11,1034,1034,0.96153846,0.045307,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,9,0.16427070,38,0.89890696,21.96967275,28.80768113,0.29297213,11,937,937,0.97872340,0.044453,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,10,0.16312851,38,0.82090237,21.54578904,32.36504113,0.30742934,10,954,954,0.95744681,0.044614,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,11,0.16896764,38,0.97818830,26.89449802,31.44064888,0.31429096,12,870,870,0.86792453,0.043543,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,12,0.16878484,38,0.98007108,24.41954805,34.18933608,0.29659937,12,1096,1096,1.00000000,0.043838,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,13,0.16881083,39,0.95789407,23.89733618,4.30498240,0.31887204,11,940,940,0.93877551,0.043834,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,14,0.16906405,39,0.98172853,26.89449802,38.68248888,0.31429096,12,1111,1111,0.96428571,0.047101,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,15,0.16962702,38,0.95107843,25.75579300,1.38885808,0.29396604,12,931,931,0.94545455,0.047077,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,16,0.17071185,39,0.90876304,23.76233618,39.03563293,0.31370841,11,1134,1134,0.98000000,0.046697,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,17,0.16356059,39,0.98163662,21.58431923,41.45680013,0.28224112,12,914,914,0.94444444,0.044236,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,18,0.15270310,39,0.97762423,19.89027833,30.17124833,0.26323286,12,856,856,0.97916667,0.044063,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,19,0.15336320,38,0.96362055,19.60435372,24.07593364,0.25788286,12,1098,1098,0.96226415,0.048248,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,20,0.16951037,39,0.88170782,29.17889244,10.41806484,0.34503551,11,960,960,0.97826087,0.055959,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,21,0.14510211,39,0.97297458,18.31077991,66.95010417,0.28678130,11,954,954,0.98039216,0.046590,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,22,0.16031760,39,0.87615157,21.02683064,3.88214960,0.31468934,10,893,893,0.92156863,0.044022,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_sensitivity,Ablation-NoPreferenceRanking,ablation,23,0.16899305,39,0.92675661,22.38363115,19.21640213,0.29957213,11,1035,1035,0.98076923,0.043909,public_rts_simbench_nerc_project_review_v2_real_algorithms
