paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,preference_achievement_distance,runtime_s,source_status
p5,budget_ranking_stability,AHP-TOPSIS,baseline,28,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.53853428,0.078904,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,AHP-TOPSIS,baseline,29,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.53853428,0.077796,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,0,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.077055,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,1,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.077968,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,2,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.078910,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,3,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.077447,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,4,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.076883,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,5,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.076804,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,6,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.077311,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,7,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.076357,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,8,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.078292,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,9,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.077862,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,10,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.076871,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,11,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.077765,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,12,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.077039,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,13,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.077209,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,14,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.077413,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,15,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.079026,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,16,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.078811,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,17,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.076620,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,18,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.077279,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,19,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.078490,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,20,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.076915,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,21,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.078093,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,22,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.078146,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,23,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.078976,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,24,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.077532,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,25,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.078508,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,26,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.077387,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,27,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.077073,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,28,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.078855,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Weighted Sum,baseline,29,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.76905280,0.078647,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,0,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077039,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,1,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.078028,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,2,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077551,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,3,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077302,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,4,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.078019,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,5,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.080339,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,6,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077185,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,7,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.076510,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,8,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.078071,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,9,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.076999,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,10,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077171,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,11,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077914,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,12,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077173,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,13,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.078907,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,14,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077772,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,15,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077867,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,16,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.078369,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,17,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.078217,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,18,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.078189,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,19,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077619,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,20,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.078432,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,21,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.078225,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,22,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077375,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,23,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.079103,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,24,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077731,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,25,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.076524,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,26,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077364,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,27,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077963,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,28,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077062,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Greedy BCR,baseline,29,0.03802718,1,0.95690243,2.28666667,194.95964211,0.18840000,12,0,0,0.00000000,0.77367578,0.077677,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,0,0.04688829,1,0.99532053,4.09787967,38.02788949,0.18692000,10,0,0,0.00000000,0.73042954,0.077423,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,1,0.05167695,1,0.99802625,4.63726336,16.00759692,0.17247500,8,0,0,0.00000000,0.71678932,0.078688,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,2,0.06264453,1,0.97375194,6.49108572,46.81874445,0.19493738,8,0,0,0.00000000,0.66494173,0.077765,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,3,0.06833182,1,0.99876955,8.55358894,15.22764244,0.25428868,9,0,0,0.00000000,0.61970415,0.077338,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,4,0.09870074,1,0.99772956,13.03085056,35.64140573,0.22744520,11,0,0,0.00000000,0.54790133,0.078680,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,5,0.03390413,1,0.96059169,2.38069374,24.20507796,0.21667500,8,0,0,0.00000000,0.78260722,0.078600,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,6,0.06914743,1,0.94498548,7.53866688,19.14830341,0.18691238,8,0,0,0.00000000,0.64188228,0.077378,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,7,0.07891460,1,0.99698310,10.01384410,47.41096865,0.24285981,10,0,0,0.00000000,0.58826516,0.078480,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,8,0.09030573,1,0.95922642,12.28348498,8.35835093,0.23830810,12,0,0,0.00000000,0.55844009,0.077784,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,9,0.06420058,1,0.98137263,6.75257523,81.51288854,0.19493070,13,0,0,0.00000000,0.65553221,0.078920,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,10,0.04432765,1,0.97338406,3.70705906,8.01311796,0.21072000,5,0,0,0.00000000,0.74399232,0.078523,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,11,0.05245348,1,0.97507562,4.56407351,51.55674633,0.16537500,8,0,0,0.00000000,0.71612607,0.077216,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,12,0.07750383,1,0.97141571,9.38852538,28.29951713,0.21653981,10,0,0,0.00000000,0.60164105,0.077187,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,13,0.04172093,1,0.97510820,3.18334936,54.77360849,0.18550000,8,0,0,0.00000000,0.75606127,0.077393,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,14,0.08128660,1,0.96531069,9.85549147,13.28294252,0.21449976,8,0,0,0.00000000,0.59427921,0.077879,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,15,0.04536066,1,0.95765282,3.73912728,27.79665480,0.17747500,8,0,0,0.00000000,0.74159211,0.077345,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,16,0.05869647,1,0.99830053,6.13859330,61.16474117,0.20757492,12,0,0,0.00000000,0.67276996,0.078063,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,17,0.07332731,1,0.93919392,9.00842027,20.21528140,0.22948868,9,0,0,0.00000000,0.60987031,0.077746,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,18,0.06904071,1,0.96933501,7.47916403,13.34850972,0.18796238,8,0,0,0.00000000,0.64376240,0.077423,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,19,0.06261205,1,0.98476800,6.78352870,45.75229913,0.20330991,10,0,0,0.00000000,0.65773262,0.077751,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,20,0.04653067,1,0.94385075,4.25178836,31.57024621,0.21471429,7,0,0,0.00000000,0.72650334,0.077941,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,21,0.06347275,1,0.97739339,6.75902585,50.52192229,0.19930991,10,0,0,0.00000000,0.65794218,0.077493,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,22,0.04875474,1,0.93961637,4.66717901,2.53761680,0.21910000,6,0,0,0.00000000,0.71698786,0.077718,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,23,0.08861763,1,0.98287847,11.60453492,48.14518361,0.23768156,11,0,0,0.00000000,0.56310027,0.078579,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,24,0.10521400,1,0.99559986,13.62853170,20.19155093,0.20652123,14,0,0,0.00000000,0.54442023,0.078504,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,25,0.06759993,1,0.96828602,7.44131240,36.28128329,0.19772991,10,0,0,0.00000000,0.64269022,0.077894,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,26,0.10256009,1,0.96850346,13.45145801,4.58283520,0.21653611,11,0,0,0.00000000,0.54736410,0.078990,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,27,0.09189788,1,0.98131029,11.27213867,41.16112965,0.19983318,12,0,0,0.00000000,0.56845369,0.077487,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,28,0.04301585,1,0.99108542,3.75441593,1.19036224,0.23630000,4,0,0,0.00000000,0.74311770,0.078939,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Random Feasible,baseline,29,0.06396138,1,0.98566025,6.72310163,42.57510648,0.19104537,11,0,0,0.00000000,0.65949159,0.078895,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,0,0.16629864,40,0.81381058,24.65604637,0.82515881,0.28232445,12,0,320,0.75471698,0.53193493,0.117131,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,1,0.17016496,39,0.89655270,30.24229011,19.49529953,0.31972235,13,0,320,0.87272727,0.52845286,0.119056,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,2,0.17215757,39,0.91417228,22.88881765,5.29884744,0.27137642,13,0,320,0.84126984,0.53146227,0.116991,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,3,0.17220824,38,0.86796342,22.84536649,0.91618856,0.29700934,10,0,320,0.82456140,0.53343421,0.120289,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,4,0.16697770,40,0.92495672,27.28338174,17.53307204,0.30525319,13,0,320,0.80701754,0.53188784,0.118782,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,5,0.17214413,39,0.92882157,22.76891587,23.71232113,0.27753026,13,0,320,0.79661017,0.53063701,0.117429,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,6,0.17061444,39,0.89486819,23.94868513,22.55917997,0.27137642,13,0,320,0.84210526,0.53168413,0.119174,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,7,0.15110691,39,0.97549010,18.49998049,3.86610080,0.25513594,11,0,320,0.90740741,0.53194178,0.118224,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,8,0.16694211,39,0.98225849,21.40263439,47.65638085,0.25314245,14,0,320,0.71698113,0.53126774,0.118380,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,9,0.16997448,39,0.97101550,27.06314906,29.99228745,0.28234232,14,0,320,0.88461538,0.52916326,0.119548,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,10,0.16987791,39,0.98643167,23.93041538,53.20871049,0.27116381,14,0,320,0.73584906,0.53120000,0.119657,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,11,0.17103946,39,0.94338345,26.81672542,41.68758573,0.31140704,13,0,320,0.80000000,0.53025850,0.120410,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,12,0.16883800,39,0.79053121,22.38363115,16.33384213,0.29957213,11,0,320,0.83333333,0.52675266,0.119608,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,13,0.17286664,40,0.92790856,22.68381765,16.19306428,0.27445334,13,0,320,0.91304348,0.52674033,0.117333,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,14,0.17215363,39,0.96905745,25.22546300,31.87563293,0.27828518,14,0,320,0.85454545,0.53133000,0.119608,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,15,0.17137364,39,0.96743872,24.04061816,34.38163681,0.26544953,14,0,320,0.84210526,0.52924646,0.119854,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,16,0.17220103,40,0.89649865,26.59116987,18.28515204,0.32569096,12,0,320,0.85245902,0.52675733,0.118413,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,17,0.16810638,40,0.93017620,21.56987478,74.37715381,0.27809949,13,0,320,0.80769231,0.52702771,0.119524,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,18,0.16654652,39,0.69661546,21.54578904,25.06104113,0.30742934,10,0,320,0.75510204,0.53089401,0.119139,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,19,0.15805995,39,0.84931962,20.58319513,50.36262085,0.27059953,12,0,320,0.81481481,0.53059181,0.118030,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,20,0.17235096,39,0.93206489,24.78010360,24.77375924,0.28892250,13,0,320,0.85185185,0.52703194,0.120313,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,21,0.16923197,39,0.98068205,25.93190411,42.93102861,0.28174232,14,0,320,0.84782609,0.53086790,0.118707,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,22,0.16698892,39,0.87629493,22.16307994,9.97346756,0.29858934,10,0,320,0.83636364,0.52873452,0.118798,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,23,0.16810369,39,0.98534978,22.67604505,54.91931481,0.26770667,14,0,320,0.79245283,0.53224722,0.120104,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,24,0.17027191,40,0.91746103,28.41462669,2.85385088,0.30589935,13,0,320,0.80327869,0.52989607,0.118300,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,25,0.17364056,40,0.98058487,25.43037204,42.29990761,0.28287089,14,0,320,0.75438596,0.53116260,0.119385,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,26,0.17085273,39,0.96773855,22.58955578,34.35377797,0.28294112,12,0,320,0.80327869,0.53129791,0.118278,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,27,0.17425527,40,0.95252728,24.34177544,44.91979293,0.29507634,13,0,320,0.73214286,0.52865634,0.119253,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,28,0.16324009,40,0.83002730,21.87047839,32.26480013,0.28224112,12,0,320,0.85714286,0.53432918,0.118202,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoFeasibilityRepair,ablation,29,0.16711438,40,0.90514721,20.79144860,35.05738617,0.25626110,13,0,320,0.77192982,0.53085095,0.119614,public_rts_simbench_nerc_project_review_v3_direct_family_controls
p5,budget_ranking_stability,Ablation-NoPreferenceRanking,ablation,0,0.17233716,38,0.95032744,22.76474226,54.11667581,0.28246872,13,827,827,0.91379310,0.53077926,0.122160,public_rts_simbench_nerc_project_review_v3_direct_family_controls
