paper,experiment_id,method,method_role,seed,hypervolume,feasible_front_size,compromise_cost_index,compromise_reliability,compromise_renewable,compromise_risk,portfolio_size,local_move_count,trace_event_count,decision_coverage,runtime_s,source_status
p5,renewable_accommodation_review,Ablation-SmallProjectPool,ablation,26,0.07017305,38,0.81426552,2.68722500,140.27924211,0.18840000,12,0,320,1.00000000,0.043254,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,renewable_accommodation_review,Ablation-SmallProjectPool,ablation,27,0.07307379,39,0.88177414,2.87778056,149.19697895,0.18840000,13,0,320,1.00000000,0.042750,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,renewable_accommodation_review,Ablation-SmallProjectPool,ablation,28,0.07017802,39,0.81426552,2.68722500,140.27924211,0.18840000,12,0,320,1.00000000,0.042096,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,renewable_accommodation_review,Ablation-SmallProjectPool,ablation,29,0.07329877,38,0.88177414,2.87778056,149.19697895,0.18840000,13,0,320,1.00000000,0.043330,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,0,0.17210466,37,0.97288307,24.75573384,34.81331393,0.30066096,13,849,1169,1.00000000,0.048724,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,1,0.16847769,37,0.96899080,30.21721542,31.41268168,0.30575647,14,898,1218,1.00000000,0.048325,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,2,0.17330692,38,0.86482077,24.83350644,20.86517708,0.30264937,12,890,1210,0.94736842,0.047748,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,3,0.17320005,37,0.95697004,28.42455200,12.37960988,0.28946368,14,888,1208,1.00000000,0.048702,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,4,0.17152539,39,0.95559855,30.89950198,10.46580268,0.30462790,14,895,1215,1.00000000,0.048118,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,5,0.17552511,38,0.99049356,27.60864292,18.26499204,0.29404939,14,990,1310,0.98275862,0.048891,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,6,0.16904150,39,0.91458487,25.50802039,47.35582861,0.29199942,13,986,1306,0.96428571,0.049438,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,7,0.17397637,39,0.82201003,24.65287620,14.97215924,0.29326604,12,1057,1377,1.00000000,0.049957,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,8,0.17213352,38,0.75733448,24.67795089,21.15549708,0.30863568,11,892,1212,1.00000000,0.048226,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,9,0.16320620,39,0.99323107,20.74160231,23.48651045,0.27807221,11,706,1026,1.00000000,0.047538,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,10,0.17125393,39,0.91462563,24.58177544,54.16003293,0.28827634,13,896,1216,0.98181818,0.049142,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,11,0.17306606,36,0.95035053,26.81672542,51.55358573,0.31140704,13,979,1299,0.94736842,0.048122,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,12,0.17225766,40,0.98296770,26.38086250,47.51532645,0.28347089,14,817,1137,1.00000000,0.051369,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,13,0.17367403,39,0.95735210,27.99397878,27.68574673,0.29232082,14,975,1295,0.97959184,0.050382,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,14,0.17448271,39,0.93843556,27.49901197,36.58718673,0.31019166,13,951,1271,0.98305085,0.049248,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,15,0.16637658,39,0.93938074,21.66849731,83.58547381,0.27809949,13,691,1011,0.90196078,0.047597,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,16,0.17408572,39,0.94145714,23.44702882,26.45515681,0.28125334,13,782,1102,1.00000000,0.047576,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,17,0.17197262,38,0.96018830,28.87351040,19.21814773,0.29119225,14,1113,1433,0.98039216,0.049931,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,18,0.17039779,39,0.97109274,21.63596255,32.88336401,0.25028531,14,817,1137,0.94230769,0.048792,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,19,0.17032067,39,0.98766753,27.95789569,61.96932357,0.29517797,14,923,1243,0.98039216,0.048281,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,20,0.17037440,39,0.71665149,23.74178062,3.28802240,0.32707925,10,935,1255,0.94230769,0.049374,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,21,0.17335815,39,0.91120202,27.53401197,41.35708357,0.30646858,13,857,1177,0.97916667,0.048751,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,22,0.16606081,38,0.93377142,21.66849731,70.14443381,0.27809949,13,948,1268,0.98000000,0.048459,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,23,0.17120737,39,0.97725335,28.40685408,35.87258141,0.29690654,14,908,1228,0.98000000,0.049897,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,24,0.17419517,39,0.97049869,23.21299574,34.62464113,0.26199239,14,872,1192,0.94339623,0.049518,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,25,0.17289867,39,0.97741754,27.48060913,42.57070573,0.29344939,14,866,1186,0.94915254,0.048702,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,26,0.17267824,39,0.99859309,27.04228098,64.71025941,0.29916368,14,983,1303,0.92857143,0.048121,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,27,0.17060364,38,0.92518008,27.28338174,15.54507204,0.30525319,13,997,1317,1.00000000,0.049351,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,28,0.17051563,39,0.82454724,27.12782618,22.19443204,0.31095763,12,816,1136,1.00000000,0.048348,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,TRACE-MOEA,proposed,29,0.16946753,39,0.94580627,24.79073384,45.36233077,0.29693788,13,932,1252,0.98275862,0.048539,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,0,0.16743523,40,0.76611389,21.96967275,28.86984113,0.29297213,11,0,0,0.00000000,0.084290,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,1,0.17253771,40,0.98102376,23.03249859,41.95275481,0.26770667,14,0,0,0.00000000,0.083167,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,2,0.16002987,40,0.99245129,20.74867600,57.38901985,0.25427102,14,0,0,0.00000000,0.081140,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,3,0.17135560,40,0.95919461,22.35363549,33.35704440,0.28857213,11,0,0,0.00000000,0.082449,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,4,0.15856563,40,0.90123774,20.24832771,33.95272301,0.27807221,11,0,0,0.00000000,0.083373,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,5,0.17048828,40,0.94843712,30.00475535,1.40100657,0.29179225,14,0,0,0.00000000,0.093082,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,6,0.16553231,40,0.97307158,21.42388886,2.16139145,0.27663585,11,0,0,0.00000000,0.080745,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,7,0.17034995,40,0.95204844,24.85890021,23.00837608,0.29528271,12,0,0,0.00000000,0.080381,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,8,0.16032712,40,0.97017660,20.96140615,1.65123045,0.27807221,11,0,0,0.00000000,0.083637,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,9,0.17039991,40,0.94843712,30.00475535,1.56228657,0.29179225,14,0,0,0.00000000,0.085523,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,10,0.17104065,40,0.91089641,22.86483592,11.01090428,0.28713576,11,0,0,0.00000000,0.081222,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,11,0.16885193,40,0.95798299,24.98906200,13.93357708,0.29758404,13,0,0,0.00000000,0.081420,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,12,0.17263891,40,0.98262954,25.93190411,47.64542861,0.28174232,14,0,0,0.00000000,0.084334,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,13,0.16898386,40,0.92124122,25.51522116,4.45821708,0.29078404,13,0,0,0.00000000,0.082953,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,14,0.17025990,40,0.90989209,24.62287384,1.52346240,0.32465925,10,0,0,0.00000000,0.080816,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,15,0.17213653,40,0.93460915,28.21915015,0.19665416,0.32209923,11,0,0,0.00000000,0.081652,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,16,0.17016611,40,0.97734822,22.76759389,10.29368540,0.29517213,11,0,0,0.00000000,0.085425,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,17,0.17042123,40,0.82287368,23.52480142,12.40893997,0.28162445,12,0,0,0.00000000,0.079242,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,18,0.16950321,40,0.88838579,28.44962669,10.16102773,0.30217627,13,0,0,0.00000000,0.081738,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,19,0.17149348,40,0.99638346,26.13023226,16.20451493,0.28234232,14,0,0,0.00000000,0.084504,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,20,0.17048904,40,0.86816443,23.29432489,0.34824640,0.29942934,10,0,0,0.00000000,0.083125,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,21,0.17382194,40,0.97189797,24.13924069,32.20859681,0.26544953,14,0,0,0.00000000,0.083102,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,22,0.17301377,40,0.96877570,26.16523226,26.87257177,0.27888518,14,0,0,0.00000000,0.082552,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,23,0.17095814,40,0.99874320,23.59451139,2.04178856,0.27224112,12,0,0,0.00000000,0.082007,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,24,0.17115069,40,0.90263231,22.57703833,1.68058856,0.30584934,10,0,0,0.00000000,0.080548,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,25,0.17016652,40,0.90937287,27.05672542,42.28110573,0.30460704,13,0,0,0.00000000,0.085931,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,26,0.17337498,40,0.96862956,23.27565998,10.85882428,0.27759112,12,0,0,0.00000000,0.084168,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,27,0.16952195,40,0.96879806,23.21299574,30.83712113,0.26199239,14,0,0,0.00000000,0.083187,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,28,0.16916390,40,0.94732939,25.06191362,18.33734036,0.30423568,11,0,0,0.00000000,0.084139,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,NSGA-II,baseline,29,0.17233022,40,0.97520322,24.13924069,39.94267681,0.26544953,14,0,0,0.00000000,0.081165,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,0,0.03582650,3,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.317078,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,1,0.02154196,2,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.312846,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,2,0.02294832,3,0.16179467,0.38111111,38.08747368,0.18840000,2,0,0,0.00000000,0.325110,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,3,0.02145355,2,0.07901842,0.19055556,14.49533684,0.18840000,1,0,0,0.00000000,0.319751,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,4,0.02299125,3,0.16291928,0.38111111,40.80987368,0.18840000,2,0,0,0.00000000,0.315320,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,5,0.02299125,3,0.16291928,0.38111111,40.80987368,0.18840000,2,0,0,0.00000000,0.319281,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,6,0.02154199,3,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.305769,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,7,0.03582650,3,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.313590,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,8,0.02290539,3,0.16067006,0.38111111,35.36507368,0.18840000,2,0,0,0.00000000,0.307899,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,9,0.03582650,3,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.312180,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,10,0.02154199,3,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.311891,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,11,0.02150130,3,0.08033503,0.19055556,17.68253684,0.18840000,1,0,0,0.00000000,0.310980,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,12,0.04044274,4,0.06259796,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.311714,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,13,0.02154196,2,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.309323,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,14,0.02154206,3,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.314810,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,15,0.02145355,2,0.07901842,0.19055556,14.49533684,0.18840000,1,0,0,0.00000000,0.323082,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,16,0.02154196,2,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.312816,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,17,0.02154208,3,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.316437,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,18,0.02528606,3,0.06259796,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.325735,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,19,0.02154206,3,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.313503,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,20,0.02299126,3,0.16291928,0.38111111,40.80987368,0.18840000,2,0,0,0.00000000,0.316712,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,21,0.02299123,3,0.16291928,0.38111111,40.80987368,0.18840000,2,0,0,0.00000000,0.314781,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,22,0.02528606,3,0.06259796,0.32526118,0.44520000,0.14840000,1,0,0,0.00000000,0.313049,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,23,0.02154203,3,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.313953,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,24,0.02154196,2,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.314264,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,25,0.02150127,3,0.08033503,0.19055556,17.68253684,0.18840000,1,0,0,0.00000000,0.314424,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,26,0.02154203,3,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.314511,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,27,0.02140388,2,0.07764694,0.19055556,11.17533684,0.18840000,1,0,0,0.00000000,0.313857,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,28,0.02154205,3,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.324654,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,MOEA/D,baseline,29,0.03582650,3,0.08145964,0.19055556,20.40493684,0.18840000,1,0,0,0.00000000,0.322186,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,0,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000511,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,1,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000439,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,2,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000447,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,3,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000426,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,4,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000411,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,5,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000410,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,6,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000415,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,7,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000417,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,8,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000408,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,9,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000401,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,10,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000528,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,11,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000470,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,12,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000432,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,13,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000435,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,14,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000652,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,15,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000431,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,16,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000437,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,17,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000417,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,18,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000414,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,19,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000404,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,20,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000420,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,21,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000473,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,22,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000407,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,23,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000420,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,24,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000541,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,25,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000461,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,26,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000430,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,27,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000419,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,28,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000455,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,AHP-TOPSIS,baseline,29,0.13248143,1,0.94476189,38.55768006,0.21088424,0.34726341,14,0,0,0.00000000,0.000412,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,Weighted Sum,baseline,0,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.000337,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,Weighted Sum,baseline,1,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.000331,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,Weighted Sum,baseline,2,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.000322,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,Weighted Sum,baseline,3,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.000315,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,Weighted Sum,baseline,4,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.000446,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,Weighted Sum,baseline,5,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.000391,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,Weighted Sum,baseline,6,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.000421,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,Weighted Sum,baseline,7,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.000377,public_rts_simbench_nerc_project_review_v2_real_algorithms
p5,budget_ranking_stability,Weighted Sum,baseline,8,0.03349456,1,0.99648119,2.73814363,61.21481053,0.29704000,5,0,0,0.00000000,0.000344,public_rts_simbench_nerc_project_review_v2_real_algorithms
